 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8368E-03    2.8111E-03    2.5694E-05
  0.020    5.6792E-03    5.6277E-03    5.1521E-05
  0.030    8.5275E-03    8.4500E-03    7.7482E-05
  0.040    1.1382E-02    1.1278E-02    1.0358E-04
  0.050    1.4242E-02    1.4112E-02    1.2983E-04
  0.060    1.7109E-02    1.6953E-02    1.5621E-04
  0.070    1.9983E-02    1.9800E-02    1.8275E-04
  0.080    2.2864E-02    2.2655E-02    2.0944E-04
  0.090    2.5752E-02    2.5516E-02    2.3629E-04
  0.100    2.8648E-02    2.8385E-02    2.6330E-04
  0.110    3.1552E-02    3.1261E-02    2.9048E-04
  0.120    3.4463E-02    3.4145E-02    3.1782E-04
  0.130    3.7383E-02    3.7038E-02    3.4534E-04
  0.140    4.0312E-02    3.9939E-02    3.7304E-04
  0.150    4.3250E-02    4.2849E-02    4.0092E-04
  0.160    4.6197E-02    4.5768E-02    4.2898E-04
  0.170    4.9154E-02    4.8697E-02    4.5724E-04
  0.180    5.2121E-02    5.1635E-02    4.8569E-04
  0.190    5.5098E-02    5.4583E-02    5.1435E-04
  0.200    5.8085E-02    5.7542E-02    5.4321E-04
  0.210    6.1084E-02    6.0512E-02    5.7228E-04
  0.220    6.4094E-02    6.3492E-02    6.0157E-04
  0.230    6.7116E-02    6.6484E-02    6.3108E-04
  0.240    7.0149E-02    6.9488E-02    6.6082E-04
  0.250    7.3195E-02    7.2504E-02    6.9079E-04
  0.260    7.6254E-02    7.5533E-02    7.2101E-04
  0.270    7.9326E-02    7.8575E-02    7.5146E-04
  0.280    8.2412E-02    8.1630E-02    7.8217E-04
  0.290    8.5512E-02    8.4699E-02    8.1314E-04
  0.300    8.8626E-02    8.7782E-02    8.4438E-04
  0.310    9.1755E-02    9.0879E-02    8.7588E-04
  0.320    9.4900E-02    9.3992E-02    9.0767E-04
  0.330    9.8060E-02    9.7120E-02    9.3974E-04
  0.340    1.0124E-01    1.0026E-01    9.7210E-04
  0.350    1.0443E-01    1.0343E-01    1.0048E-03
  0.360    1.0764E-01    1.0660E-01    1.0377E-03
  0.370    1.1087E-01    1.0980E-01    1.0710E-03
  0.380    1.1412E-01    1.1301E-01    1.1047E-03
  0.390    1.1738E-01    1.1625E-01    1.1386E-03
  0.400    1.2067E-01    1.1950E-01    1.1729E-03
  0.410    1.2398E-01    1.2277E-01    1.2076E-03
  0.420    1.2730E-01    1.2606E-01    1.2426E-03
  0.430    1.3065E-01    1.2937E-01    1.2780E-03
  0.440    1.3402E-01    1.3271E-01    1.3137E-03
  0.450    1.3741E-01    1.3606E-01    1.3499E-03
  0.460    1.4083E-01    1.3944E-01    1.3864E-03
  0.470    1.4427E-01    1.4285E-01    1.4234E-03
  0.480    1.4774E-01    1.4628E-01    1.4608E-03
  0.490    1.5123E-01    1.4973E-01    1.4987E-03
  0.500    1.5475E-01    1.5321E-01    1.5370E-03
  0.510    1.5829E-01    1.5672E-01    1.5757E-03
  0.520    1.6187E-01    1.6025E-01    1.6150E-03
  0.530    1.6547E-01    1.6381E-01    1.6547E-03
  0.540    1.6910E-01    1.6741E-01    1.6950E-03
  0.550    1.7276E-01    1.7103E-01    1.7357E-03
  0.560    1.7646E-01    1.7468E-01    1.7770E-03
  0.570    1.8019E-01    1.7837E-01    1.8189E-03
  0.580    1.8395E-01    1.8209E-01    1.8613E-03
  0.590    1.8775E-01    1.8584E-01    1.9044E-03
  0.600    1.9158E-01    1.8963E-01    1.9480E-03
  0.610    1.9545E-01    1.9346E-01    1.9922E-03
  0.620    1.9936E-01    1.9733E-01    2.0371E-03
  0.630    2.0331E-01    2.0123E-01    2.0827E-03
  0.640    2.0731E-01    2.0518E-01    2.1290E-03
  0.650    2.1134E-01    2.0917E-01    2.1759E-03
  0.660    2.1542E-01    2.1320E-01    2.2237E-03
  0.670    2.1955E-01    2.1727E-01    2.2721E-03
  0.680    2.2372E-01    2.2140E-01    2.3214E-03
  0.690    2.2794E-01    2.2557E-01    2.3715E-03
  0.700    2.3221E-01    2.2979E-01    2.4224E-03
  0.710    2.3654E-01    2.3407E-01    2.4742E-03
  0.720    2.4092E-01    2.3840E-01    2.5269E-03
  0.730    2.4536E-01    2.4278E-01    2.5805E-03
  0.740    2.4986E-01    2.4722E-01    2.6351E-03
  0.750    2.5442E-01    2.5173E-01    2.6908E-03
  0.760    2.5904E-01    2.5629E-01    2.7474E-03
  0.770    2.6373E-01    2.6092E-01    2.8052E-03
  0.780    2.6849E-01    2.6562E-01    2.8641E-03
  0.790    2.7332E-01    2.7039E-01    2.9242E-03
  0.800    2.7822E-01    2.7524E-01    2.9855E-03
  0.810    2.8321E-01    2.8016E-01    3.0481E-03
  0.820    2.8827E-01    2.8516E-01    3.1120E-03
  0.830    2.9342E-01    2.9025E-01    3.1773E-03
  0.840    2.9866E-01    2.9542E-01    3.2440E-03
  0.850    3.0399E-01    3.0068E-01    3.3123E-03
  0.860    3.0942E-01    3.0604E-01    3.3821E-03
  0.870    3.1495E-01    3.1150E-01    3.4536E-03
  0.880    3.2059E-01    3.1706E-01    3.5269E-03
  0.890    3.2634E-01    3.2274E-01    3.6019E-03
  0.900    3.3221E-01    3.2853E-01    3.6788E-03
  0.910    3.3820E-01    3.3444E-01    3.7578E-03
  0.920    3.4432E-01    3.4048E-01    3.8388E-03
  0.930    3.5058E-01    3.4666E-01    3.9220E-03
  0.940    3.5698E-01    3.5297E-01    4.0075E-03
  0.950    3.6354E-01    3.5944E-01    4.0955E-03
  0.960    3.7025E-01    3.6607E-01    4.1861E-03
  0.970    3.7714E-01    3.7286E-01    4.2793E-03
  0.980    3.8421E-01    3.7983E-01    4.3755E-03
  0.990    3.9147E-01    3.8700E-01    4.4746E-03
  1.000    3.9894E-01    3.9436E-01    4.5770E-03
