 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7107E-03    2.6863E-03    2.4403E-05
  0.020    5.4270E-03    5.3781E-03    4.8937E-05
  0.030    8.1493E-03    8.0757E-03    7.3605E-05
  0.040    1.0878E-02    1.0779E-02    9.8410E-05
  0.050    1.3613E-02    1.3489E-02    1.2336E-04
  0.060    1.6354E-02    1.6206E-02    1.4845E-04
  0.070    1.9103E-02    1.8929E-02    1.7368E-04
  0.080    2.1858E-02    2.1659E-02    1.9907E-04
  0.090    2.4621E-02    2.4397E-02    2.2461E-04
  0.100    2.7392E-02    2.7142E-02    2.5031E-04
  0.110    3.0171E-02    2.9895E-02    2.7617E-04
  0.120    3.2958E-02    3.2656E-02    3.0220E-04
  0.130    3.5754E-02    3.5425E-02    3.2840E-04
  0.140    3.8558E-02    3.8203E-02    3.5477E-04
  0.150    4.1372E-02    4.0990E-02    3.8132E-04
  0.160    4.4195E-02    4.3787E-02    4.0805E-04
  0.170    4.7028E-02    4.6593E-02    4.3496E-04
  0.180    4.9871E-02    4.9409E-02    4.6207E-04
  0.190    5.2724E-02    5.2235E-02    4.8937E-04
  0.200    5.5588E-02    5.5071E-02    5.1688E-04
  0.210    5.8464E-02    5.7919E-02    5.4458E-04
  0.220    6.1351E-02    6.0778E-02    5.7250E-04
  0.230    6.4249E-02    6.3649E-02    6.0064E-04
  0.240    6.7160E-02    6.6531E-02    6.2899E-04
  0.250    7.0084E-02    6.9426E-02    6.5757E-04
  0.260    7.3020E-02    7.2334E-02    6.8638E-04
  0.270    7.5970E-02    7.5255E-02    7.1543E-04
  0.280    7.8934E-02    7.8189E-02    7.4472E-04
  0.290    8.1912E-02    8.1138E-02    7.7426E-04
  0.300    8.4904E-02    8.4100E-02    8.0406E-04
  0.310    8.7912E-02    8.7078E-02    8.3411E-04
  0.320    9.0936E-02    9.0071E-02    8.6444E-04
  0.330    9.3975E-02    9.3080E-02    8.9504E-04
  0.340    9.7031E-02    9.6105E-02    9.2592E-04
  0.350    1.0010E-01    9.9147E-02    9.5710E-04
  0.360    1.0320E-01    1.0221E-01    9.8857E-04
  0.370    1.0630E-01    1.0528E-01    1.0203E-03
  0.380    1.0943E-01    1.0838E-01    1.0524E-03
  0.390    1.1258E-01    1.1149E-01    1.0848E-03
  0.400    1.1575E-01    1.1463E-01    1.1176E-03
  0.410    1.1893E-01    1.1778E-01    1.1507E-03
  0.420    1.2214E-01    1.2096E-01    1.1841E-03
  0.430    1.2537E-01    1.2415E-01    1.2179E-03
  0.440    1.2862E-01    1.2737E-01    1.2520E-03
  0.450    1.3190E-01    1.3061E-01    1.2865E-03
  0.460    1.3520E-01    1.3388E-01    1.3215E-03
  0.470    1.3852E-01    1.3716E-01    1.3568E-03
  0.480    1.4187E-01    1.4048E-01    1.3925E-03
  0.490    1.4525E-01    1.4382E-01    1.4287E-03
  0.500    1.4865E-01    1.4718E-01    1.4652E-03
  0.510    1.5208E-01    1.5057E-01    1.5023E-03
  0.520    1.5554E-01    1.5400E-01    1.5397E-03
  0.530    1.5902E-01    1.5745E-01    1.5777E-03
  0.540    1.6254E-01    1.6093E-01    1.6162E-03
  0.550    1.6609E-01    1.6444E-01    1.6551E-03
  0.560    1.6967E-01    1.6798E-01    1.6946E-03
  0.570    1.7329E-01    1.7156E-01    1.7346E-03
  0.580    1.7694E-01    1.7517E-01    1.7751E-03
  0.590    1.8063E-01    1.7881E-01    1.8162E-03
  0.600    1.8435E-01    1.8249E-01    1.8579E-03
  0.610    1.8811E-01    1.8621E-01    1.9003E-03
  0.620    1.9192E-01    1.8997E-01    1.9432E-03
  0.630    1.9576E-01    1.9377E-01    1.9868E-03
  0.640    1.9964E-01    1.9761E-01    2.0310E-03
  0.650    2.0357E-01    2.0150E-01    2.0759E-03
  0.660    2.0755E-01    2.0542E-01    2.1216E-03
  0.670    2.1157E-01    2.0940E-01    2.1680E-03
  0.680    2.1564E-01    2.1342E-01    2.2151E-03
  0.690    2.1976E-01    2.1749E-01    2.2631E-03
  0.700    2.2393E-01    2.2162E-01    2.3118E-03
  0.710    2.2816E-01    2.2580E-01    2.3614E-03
  0.720    2.3244E-01    2.3003E-01    2.4119E-03
  0.730    2.3678E-01    2.3432E-01    2.4634E-03
  0.740    2.4119E-01    2.3867E-01    2.5157E-03
  0.750    2.4565E-01    2.4308E-01    2.5691E-03
  0.760    2.5018E-01    2.4756E-01    2.6235E-03
  0.770    2.5478E-01    2.5210E-01    2.6789E-03
  0.780    2.5946E-01    2.5672E-01    2.7355E-03
  0.790    2.6420E-01    2.6141E-01    2.7932E-03
  0.800    2.6902E-01    2.6617E-01    2.8522E-03
  0.810    2.7393E-01    2.7102E-01    2.9124E-03
  0.820    2.7892E-01    2.7594E-01    2.9739E-03
  0.830    2.8399E-01    2.8096E-01    3.0368E-03
  0.840    2.8916E-01    2.8606E-01    3.1012E-03
  0.850    2.9443E-01    2.9126E-01    3.1671E-03
  0.860    2.9979E-01    2.9656E-01    3.2346E-03
  0.870    3.0526E-01    3.0196E-01    3.3037E-03
  0.880    3.1085E-01    3.0747E-01    3.3747E-03
  0.890    3.1655E-01    3.1310E-01    3.4474E-03
  0.900    3.2237E-01    3.1885E-01    3.5221E-03
  0.910    3.2832E-01    3.2472E-01    3.5989E-03
  0.920    3.3441E-01    3.3073E-01    3.6779E-03
  0.930    3.4064E-01    3.3688E-01    3.7591E-03
  0.940    3.4702E-01    3.4318E-01    3.8428E-03
  0.950    3.5356E-01    3.4963E-01    3.9290E-03
  0.960    3.6028E-01    3.5626E-01    4.0180E-03
  0.970    3.6717E-01    3.6306E-01    4.1098E-03
  0.980    3.7425E-01    3.7005E-01    4.2048E-03
  0.990    3.8154E-01    3.7723E-01    4.3031E-03
  1.000    3.8904E-01    3.8463E-01    4.4049E-03
