 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8232E-03    2.7966E-03    2.6629E-05
  0.020    5.6523E-03    5.5989E-03    5.3384E-05
  0.030    8.4874E-03    8.4071E-03    8.0269E-05
  0.040    1.1329E-02    1.1221E-02    1.0729E-04
  0.050    1.4177E-02    1.4042E-02    1.3444E-04
  0.060    1.7032E-02    1.6870E-02    1.6174E-04
  0.070    1.9893E-02    1.9704E-02    1.8918E-04
  0.080    2.2763E-02    2.2546E-02    2.1677E-04
  0.090    2.5640E-02    2.5395E-02    2.4451E-04
  0.100    2.8524E-02    2.8252E-02    2.7240E-04
  0.110    3.1418E-02    3.1117E-02    3.0046E-04
  0.120    3.4319E-02    3.3990E-02    3.2868E-04
  0.130    3.7230E-02    3.6872E-02    3.5706E-04
  0.140    4.0149E-02    3.9763E-02    3.8562E-04
  0.150    4.3078E-02    4.2664E-02    4.1436E-04
  0.160    4.6017E-02    4.5574E-02    4.4328E-04
  0.170    4.8966E-02    4.8493E-02    4.7238E-04
  0.180    5.1925E-02    5.1423E-02    5.0167E-04
  0.190    5.4895E-02    5.4364E-02    5.3116E-04
  0.200    5.7876E-02    5.7316E-02    5.6085E-04
  0.210    6.0869E-02    6.0278E-02    5.9075E-04
  0.220    6.3874E-02    6.3253E-02    6.2086E-04
  0.230    6.6890E-02    6.6239E-02    6.5118E-04
  0.240    6.9920E-02    6.9238E-02    6.8172E-04
  0.250    7.2962E-02    7.2250E-02    7.1249E-04
  0.260    7.6018E-02    7.5274E-02    7.4350E-04
  0.270    7.9088E-02    7.8313E-02    7.7474E-04
  0.280    8.2171E-02    8.1365E-02    8.0623E-04
  0.290    8.5270E-02    8.4432E-02    8.3797E-04
  0.300    8.8384E-02    8.7514E-02    8.6996E-04
  0.310    9.1513E-02    9.0611E-02    9.0223E-04
  0.320    9.4658E-02    9.3724E-02    9.3476E-04
  0.330    9.7820E-02    9.6853E-02    9.6757E-04
  0.340    1.0100E-01    9.9999E-02    1.0007E-03
  0.350    1.0420E-01    1.0316E-01    1.0341E-03
  0.360    1.0741E-01    1.0634E-01    1.0677E-03
  0.370    1.1064E-01    1.0954E-01    1.1017E-03
  0.380    1.1390E-01    1.1276E-01    1.1361E-03
  0.390    1.1717E-01    1.1600E-01    1.1707E-03
  0.400    1.2046E-01    1.1926E-01    1.2057E-03
  0.410    1.2377E-01    1.2253E-01    1.2410E-03
  0.420    1.2711E-01    1.2583E-01    1.2767E-03
  0.430    1.3047E-01    1.2915E-01    1.3127E-03
  0.440    1.3385E-01    1.3250E-01    1.3491E-03
  0.450    1.3725E-01    1.3587E-01    1.3859E-03
  0.460    1.4068E-01    1.3926E-01    1.4231E-03
  0.470    1.4413E-01    1.4267E-01    1.4607E-03
  0.480    1.4761E-01    1.4611E-01    1.4987E-03
  0.490    1.5112E-01    1.4958E-01    1.5371E-03
  0.500    1.5465E-01    1.5308E-01    1.5759E-03
  0.510    1.5821E-01    1.5660E-01    1.6153E-03
  0.520    1.6181E-01    1.6015E-01    1.6550E-03
  0.530    1.6543E-01    1.6373E-01    1.6953E-03
  0.540    1.6908E-01    1.6734E-01    1.7361E-03
  0.550    1.7276E-01    1.7099E-01    1.7773E-03
  0.560    1.7648E-01    1.7466E-01    1.8191E-03
  0.570    1.8023E-01    1.7837E-01    1.8614E-03
  0.580    1.8402E-01    1.8212E-01    1.9043E-03
  0.590    1.8784E-01    1.8590E-01    1.9478E-03
  0.600    1.9170E-01    1.8971E-01    1.9918E-03
  0.610    1.9560E-01    1.9357E-01    2.0365E-03
  0.620    1.9954E-01    1.9746E-01    2.0817E-03
  0.630    2.0352E-01    2.0140E-01    2.1277E-03
  0.640    2.0755E-01    2.0537E-01    2.1743E-03
  0.650    2.1162E-01    2.0940E-01    2.2216E-03
  0.660    2.1573E-01    2.1346E-01    2.2696E-03
  0.670    2.1989E-01    2.1757E-01    2.3183E-03
  0.680    2.2410E-01    2.2174E-01    2.3678E-03
  0.690    2.2837E-01    2.2595E-01    2.4182E-03
  0.700    2.3268E-01    2.3021E-01    2.4693E-03
  0.710    2.3705E-01    2.3453E-01    2.5213E-03
  0.720    2.4147E-01    2.3890E-01    2.5741E-03
  0.730    2.4596E-01    2.4333E-01    2.6279E-03
  0.740    2.5050E-01    2.4782E-01    2.6826E-03
  0.750    2.5511E-01    2.5237E-01    2.7383E-03
  0.760    2.5978E-01    2.5699E-01    2.7951E-03
  0.770    2.6452E-01    2.6167E-01    2.8529E-03
  0.780    2.6933E-01    2.6642E-01    2.9117E-03
  0.790    2.7422E-01    2.7125E-01    2.9718E-03
  0.800    2.7918E-01    2.7615E-01    3.0330E-03
  0.810    2.8422E-01    2.8112E-01    3.0955E-03
  0.820    2.8934E-01    2.8618E-01    3.1592E-03
  0.830    2.9455E-01    2.9133E-01    3.2243E-03
  0.840    2.9985E-01    2.9656E-01    3.2908E-03
  0.850    3.0524E-01    3.0188E-01    3.3588E-03
  0.860    3.1073E-01    3.0730E-01    3.4283E-03
  0.870    3.1632E-01    3.1282E-01    3.4994E-03
  0.880    3.2202E-01    3.1845E-01    3.5721E-03
  0.890    3.2783E-01    3.2418E-01    3.6467E-03
  0.900    3.3375E-01    3.3003E-01    3.7230E-03
  0.910    3.3979E-01    3.3599E-01    3.8013E-03
