 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8416E-03    2.8152E-03    2.6402E-05
  0.020    5.6885E-03    5.6356E-03    5.2932E-05
  0.030    8.5411E-03    8.4615E-03    7.9595E-05
  0.040    1.1400E-02    1.1293E-02    1.0639E-04
  0.050    1.4264E-02    1.4131E-02    1.3333E-04
  0.060    1.7135E-02    1.6975E-02    1.6041E-04
  0.070    2.0013E-02    1.9825E-02    1.8763E-04
  0.080    2.2897E-02    2.2682E-02    2.1500E-04
  0.090    2.5789E-02    2.5546E-02    2.4252E-04
  0.100    2.8688E-02    2.8418E-02    2.7020E-04
  0.110    3.1595E-02    3.1297E-02    2.9804E-04
  0.120    3.4509E-02    3.4183E-02    3.2604E-04
  0.130    3.7432E-02    3.7078E-02    3.5420E-04
  0.140    4.0364E-02    3.9981E-02    3.8254E-04
  0.150    4.3304E-02    4.2893E-02    4.1104E-04
  0.160    4.6253E-02    4.5814E-02    4.3973E-04
  0.170    4.9212E-02    4.8744E-02    4.6860E-04
  0.180    5.2181E-02    5.1683E-02    4.9766E-04
  0.190    5.5160E-02    5.4633E-02    5.2690E-04
  0.200    5.8149E-02    5.7593E-02    5.5635E-04
  0.210    6.1149E-02    6.0563E-02    5.8599E-04
  0.220    6.4160E-02    6.3544E-02    6.1584E-04
  0.230    6.7183E-02    6.6537E-02    6.4590E-04
  0.240    7.0217E-02    6.9541E-02    6.7617E-04
  0.250    7.3263E-02    7.2557E-02    7.0666E-04
  0.260    7.6323E-02    7.5585E-02    7.3738E-04
  0.270    7.9395E-02    7.8626E-02    7.6834E-04
  0.280    8.2480E-02    8.1681E-02    7.9952E-04
  0.290    8.5579E-02    8.4748E-02    8.3096E-04
  0.300    8.8693E-02    8.7830E-02    8.6264E-04
  0.310    9.1821E-02    9.0926E-02    8.9457E-04
  0.320    9.4964E-02    9.4037E-02    9.2677E-04
  0.330    9.8123E-02    9.7163E-02    9.5923E-04
  0.340    1.0130E-01    1.0031E-01    9.9197E-04
  0.350    1.0449E-01    1.0346E-01    1.0250E-03
  0.360    1.0770E-01    1.0664E-01    1.0583E-03
  0.370    1.1092E-01    1.0983E-01    1.0919E-03
  0.380    1.1417E-01    1.1304E-01    1.1258E-03
  0.390    1.1743E-01    1.1627E-01    1.1601E-03
  0.400    1.2071E-01    1.1951E-01    1.1946E-03
  0.410    1.2401E-01    1.2278E-01    1.2295E-03
  0.420    1.2733E-01    1.2607E-01    1.2647E-03
  0.430    1.3067E-01    1.2937E-01    1.3002E-03
  0.440    1.3404E-01    1.3270E-01    1.3362E-03
  0.450    1.3742E-01    1.3605E-01    1.3724E-03
  0.460    1.4083E-01    1.3942E-01    1.4091E-03
  0.470    1.4426E-01    1.4282E-01    1.4462E-03
  0.480    1.4772E-01    1.4624E-01    1.4836E-03
  0.490    1.5120E-01    1.4968E-01    1.5215E-03
  0.500    1.5471E-01    1.5315E-01    1.5597E-03
  0.510    1.5824E-01    1.5664E-01    1.5984E-03
  0.520    1.6180E-01    1.6017E-01    1.6376E-03
  0.530    1.6539E-01    1.6371E-01    1.6772E-03
  0.540    1.6901E-01    1.6729E-01    1.7173E-03
  0.550    1.7266E-01    1.7090E-01    1.7578E-03
  0.560    1.7634E-01    1.7454E-01    1.7989E-03
  0.570    1.8005E-01    1.7821E-01    1.8405E-03
  0.580    1.8379E-01    1.8191E-01    1.8826E-03
  0.590    1.8757E-01    1.8564E-01    1.9253E-03
  0.600    1.9138E-01    1.8941E-01    1.9685E-03
  0.610    1.9523E-01    1.9321E-01    2.0123E-03
  0.620    1.9911E-01    1.9706E-01    2.0567E-03
  0.630    2.0304E-01    2.0093E-01    2.1018E-03
  0.640    2.0700E-01    2.0485E-01    2.1474E-03
  0.650    2.1100E-01    2.0881E-01    2.1938E-03
  0.660    2.1505E-01    2.1281E-01    2.2408E-03
  0.670    2.1914E-01    2.1685E-01    2.2885E-03
  0.680    2.2327E-01    2.2094E-01    2.3370E-03
  0.690    2.2746E-01    2.2507E-01    2.3862E-03
  0.700    2.3169E-01    2.2925E-01    2.4362E-03
  0.710    2.3597E-01    2.3348E-01    2.4870E-03
  0.720    2.4030E-01    2.3776E-01    2.5387E-03
  0.730    2.4468E-01    2.4209E-01    2.5912E-03
  0.740    2.4913E-01    2.4648E-01    2.6446E-03
  0.750    2.5362E-01    2.5093E-01    2.6990E-03
  0.760    2.5818E-01    2.5543E-01    2.7543E-03
  0.770    2.6280E-01    2.5999E-01    2.8106E-03
  0.780    2.6749E-01    2.6462E-01    2.8680E-03
  0.790    2.7224E-01    2.6931E-01    2.9265E-03
  0.800    2.7706E-01    2.7407E-01    2.9861E-03
  0.810    2.8195E-01    2.7890E-01    3.0468E-03
  0.820    2.8691E-01    2.8380E-01    3.1089E-03
  0.830    2.9195E-01    2.8878E-01    3.1721E-03
  0.840    2.9708E-01    2.9384E-01    3.2367E-03
  0.850    3.0228E-01    2.9898E-01    3.3027E-03
  0.860    3.0758E-01    3.0421E-01    3.3702E-03
  0.870    3.1296E-01    3.0952E-01    3.4391E-03
  0.880    3.1844E-01    3.1493E-01    3.5096E-03
  0.890    3.2402E-01    3.2044E-01    3.5818E-03
  0.900    3.2970E-01    3.2604E-01    3.6557E-03
  0.910    3.3549E-01    3.3176E-01    3.7314E-03
  0.920    3.4139E-01    3.3758E-01    3.8090E-03
  0.930    3.4741E-01    3.4352E-01    3.8886E-03
  0.940    3.5355E-01    3.4958E-01    3.9703E-03
  0.950    3.5982E-01    3.5576E-01    4.0541E-03
  0.960    3.6622E-01    3.6208E-01    4.1402E-03
  0.970    3.7277E-01    3.6854E-01    4.2288E-03
  0.980    3.7946E-01    3.7514E-01    4.3199E-03
  0.990    3.8631E-01    3.8190E-01    4.4136E-03
  1.000    3.9333E-01    3.8882E-01    4.5102E-03
