 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8437E-03    2.8189E-03    2.4776E-05
  0.020    5.6929E-03    5.6432E-03    4.9688E-05
  0.030    8.5479E-03    8.4731E-03    7.4737E-05
  0.040    1.1409E-02    1.1309E-02    9.9928E-05
  0.050    1.4276E-02    1.4151E-02    1.2526E-04
  0.060    1.7150E-02    1.6999E-02    1.5075E-04
  0.070    2.0031E-02    1.9854E-02    1.7638E-04
  0.080    2.2918E-02    2.2716E-02    2.0217E-04
  0.090    2.5813E-02    2.5585E-02    2.2812E-04
  0.100    2.8715E-02    2.8461E-02    2.5423E-04
  0.110    3.1626E-02    3.1345E-02    2.8051E-04
  0.120    3.4544E-02    3.4237E-02    3.0695E-04
  0.130    3.7470E-02    3.7137E-02    3.3357E-04
  0.140    4.0406E-02    4.0045E-02    3.6037E-04
  0.150    4.3350E-02    4.2963E-02    3.8735E-04
  0.160    4.6304E-02    4.5889E-02    4.1452E-04
  0.170    4.9267E-02    4.8825E-02    4.4187E-04
  0.180    5.2240E-02    5.1770E-02    4.6942E-04
  0.190    5.5223E-02    5.4726E-02    4.9717E-04
  0.200    5.8216E-02    5.7691E-02    5.2512E-04
  0.210    6.1221E-02    6.0668E-02    5.5329E-04
  0.220    6.4237E-02    6.3655E-02    5.8166E-04
  0.230    6.7264E-02    6.6654E-02    6.1026E-04
  0.240    7.0303E-02    6.9664E-02    6.3908E-04
  0.250    7.3355E-02    7.2687E-02    6.6812E-04
  0.260    7.6419E-02    7.5722E-02    6.9741E-04
  0.270    7.9496E-02    7.8769E-02    7.2693E-04
  0.280    8.2587E-02    8.1830E-02    7.5670E-04
  0.290    8.5692E-02    8.4905E-02    7.8673E-04
  0.300    8.8811E-02    8.7994E-02    8.1701E-04
  0.310    9.1945E-02    9.1097E-02    8.4756E-04
  0.320    9.5094E-02    9.4215E-02    8.7837E-04
  0.330    9.8258E-02    9.7349E-02    9.0947E-04
  0.340    1.0144E-01    1.0050E-01    9.4085E-04
  0.350    1.0464E-01    1.0366E-01    9.7253E-04
  0.360    1.0785E-01    1.0685E-01    1.0045E-03
  0.370    1.1108E-01    1.1005E-01    1.0368E-03
  0.380    1.1433E-01    1.1326E-01    1.0694E-03
  0.390    1.1760E-01    1.1650E-01    1.1023E-03
  0.400    1.2089E-01    1.1976E-01    1.1356E-03
  0.410    1.2420E-01    1.2303E-01    1.1692E-03
  0.420    1.2753E-01    1.2633E-01    1.2031E-03
  0.430    1.3088E-01    1.2964E-01    1.2374E-03
  0.440    1.3425E-01    1.3298E-01    1.2721E-03
  0.450    1.3765E-01    1.3634E-01    1.3072E-03
  0.460    1.4106E-01    1.3972E-01    1.3426E-03
  0.470    1.4450E-01    1.4313E-01    1.3784E-03
  0.480    1.4797E-01    1.4656E-01    1.4147E-03
  0.490    1.5146E-01    1.5001E-01    1.4514E-03
  0.500    1.5498E-01    1.5349E-01    1.4885E-03
  0.510    1.5852E-01    1.5700E-01    1.5261E-03
  0.520    1.6210E-01    1.6053E-01    1.5641E-03
  0.530    1.6570E-01    1.6409E-01    1.6026E-03
  0.540    1.6933E-01    1.6769E-01    1.6416E-03
  0.550    1.7299E-01    1.7131E-01    1.6811E-03
  0.560    1.7668E-01    1.7496E-01    1.7211E-03
  0.570    1.8041E-01    1.7864E-01    1.7616E-03
  0.580    1.8416E-01    1.8236E-01    1.8027E-03
