 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7697E-03    2.7447E-03    2.4966E-05
  0.020    5.5447E-03    5.4947E-03    5.0051E-05
  0.030    8.3254E-03    8.2501E-03    7.5258E-05
  0.040    1.1112E-02    1.1011E-02    1.0059E-04
  0.050    1.3904E-02    1.3778E-02    1.2605E-04
  0.060    1.6703E-02    1.6552E-02    1.5164E-04
  0.070    1.9509E-02    1.9331E-02    1.7737E-04
  0.080    2.2321E-02    2.2118E-02    2.0324E-04
  0.090    2.5141E-02    2.4911E-02    2.2925E-04
  0.100    2.7967E-02    2.7712E-02    2.5540E-04
  0.110    3.0802E-02    3.0520E-02    2.8170E-04
  0.120    3.3644E-02    3.3336E-02    3.0816E-04
  0.130    3.6494E-02    3.6160E-02    3.3477E-04
  0.140    3.9353E-02    3.8992E-02    3.6154E-04
  0.150    4.2221E-02    4.1833E-02    3.8848E-04
  0.160    4.5098E-02    4.4682E-02    4.1558E-04
  0.170    4.7984E-02    4.7541E-02    4.4286E-04
  0.180    5.0880E-02    5.0409E-02    4.7032E-04
  0.190    5.3785E-02    5.3288E-02    4.9795E-04
  0.200    5.6702E-02    5.6176E-02    5.2578E-04
  0.210    5.9628E-02    5.9075E-02    5.5379E-04
  0.220    6.2566E-02    6.1984E-02    5.8200E-04
  0.230    6.5515E-02    6.4905E-02    6.1041E-04
  0.240    6.8476E-02    6.7837E-02    6.3902E-04
  0.250    7.1449E-02    7.0781E-02    6.6785E-04
  0.260    7.4434E-02    7.3737E-02    6.9689E-04
  0.270    7.7432E-02    7.6706E-02    7.2615E-04
  0.280    8.0444E-02    7.9688E-02    7.5564E-04
  0.290    8.3469E-02    8.2683E-02    7.8536E-04
  0.300    8.6508E-02    8.5692E-02    8.1533E-04
  0.310    8.9561E-02    8.8716E-02    8.4553E-04
  0.320    9.2630E-02    9.1754E-02    8.7599E-04
  0.330    9.5713E-02    9.4807E-02    9.0671E-04
  0.340    9.8813E-02    9.7875E-02    9.3769E-04
  0.350    1.0193E-01    1.0096E-01    9.6895E-04
  0.360    1.0506E-01    1.0406E-01    1.0005E-03
  0.370    1.0821E-01    1.0718E-01    1.0323E-03
  0.380    1.1138E-01    1.1032E-01    1.0644E-03
  0.390    1.1457E-01    1.1347E-01    1.0968E-03
  0.400    1.1777E-01    1.1664E-01    1.1296E-03
  0.410    1.2100E-01    1.1983E-01    1.1626E-03
  0.420    1.2424E-01    1.2305E-01    1.1960E-03
  0.430    1.2751E-01    1.2628E-01    1.2297E-03
  0.440    1.3079E-01    1.2953E-01    1.2638E-03
  0.450    1.3410E-01    1.3281E-01    1.2982E-03
  0.460    1.3744E-01    1.3610E-01    1.3330E-03
  0.470    1.4079E-01    1.3942E-01    1.3682E-03
  0.480    1.4417E-01    1.4277E-01    1.4037E-03
  0.490    1.4757E-01    1.4613E-01    1.4397E-03
  0.500    1.5100E-01    1.4953E-01    1.4761E-03
  0.510    1.5446E-01    1.5295E-01    1.5129E-03
  0.520    1.5795E-01    1.5640E-01    1.5501E-03
  0.530    1.6146E-01    1.5987E-01    1.5878E-03
  0.540    1.6500E-01    1.6337E-01    1.6260E-03
  0.550    1.6857E-01    1.6691E-01    1.6646E-03
  0.560    1.7217E-01    1.7047E-01    1.7037E-03
  0.570    1.7581E-01    1.7406E-01    1.7434E-03
  0.580    1.7947E-01    1.7769E-01    1.7835E-03
  0.590    1.8318E-01    1.8135E-01    1.8242E-03
  0.600    1.8691E-01    1.8505E-01    1.8655E-03
  0.610    1.9069E-01    1.8878E-01    1.9074E-03
  0.620    1.9450E-01    1.9255E-01    1.9498E-03
  0.630    1.9835E-01    1.9636E-01    1.9929E-03
  0.640    2.0224E-01    2.0021E-01    2.0366E-03
  0.650    2.0618E-01    2.0409E-01    2.0810E-03
  0.660    2.1015E-01    2.0803E-01    2.1261E-03
  0.670    2.1417E-01    2.1200E-01    2.1719E-03
  0.680    2.1824E-01    2.1603E-01    2.2185E-03
  0.690    2.2236E-01    2.2010E-01    2.2658E-03
  0.700    2.2653E-01    2.2421E-01    2.3139E-03
  0.710    2.3075E-01    2.2839E-01    2.3628E-03
  0.720    2.3502E-01    2.3261E-01    2.4126E-03
  0.730    2.3935E-01    2.3689E-01    2.4633E-03
  0.740    2.4374E-01    2.4123E-01    2.5149E-03
  0.750    2.4819E-01    2.4562E-01    2.5675E-03
  0.760    2.5270E-01    2.5008E-01    2.6211E-03
  0.770    2.5728E-01    2.5461E-01    2.6758E-03
  0.780    2.6193E-01    2.5920E-01    2.7315E-03
  0.790    2.6665E-01    2.6386E-01    2.7884E-03
  0.800    2.7144E-01    2.6859E-01    2.8465E-03
  0.810    2.7631E-01    2.7341E-01    2.9058E-03
  0.820    2.8127E-01    2.7830E-01    2.9665E-03
  0.830    2.8630E-01    2.8327E-01    3.0285E-03
  0.840    2.9143E-01    2.8834E-01    3.0919E-03
  0.850    2.9665E-01    2.9349E-01    3.1568E-03
  0.860    3.0197E-01    2.9874E-01    3.2233E-03
  0.870    3.0739E-01    3.0410E-01    3.2914E-03
  0.880    3.1291E-01    3.0955E-01    3.3613E-03
  0.890    3.1855E-01    3.1512E-01    3.4330E-03
  0.900    3.2431E-01    3.2081E-01    3.5066E-03
  0.910    3.3019E-01    3.2661E-01    3.5822E-03
  0.920    3.3621E-01    3.3255E-01    3.6600E-03
  0.930    3.4236E-01    3.3862E-01    3.7400E-03
  0.940    3.4866E-01    3.4484E-01    3.8224E-03
  0.950    3.5511E-01    3.5121E-01    3.9072E-03
  0.960    3.6173E-01    3.5773E-01    3.9948E-03
  0.970    3.6852E-01    3.6443E-01    4.0851E-03
  0.980    3.7549E-01    3.7131E-01    4.1784E-03
  0.990    3.8266E-01    3.7838E-01    4.2749E-03
  1.000    3.9003E-01    3.8566E-01    4.3748E-03
