 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7294E-03    2.7037E-03    2.5770E-05
  0.020    5.4640E-03    5.4124E-03    5.1668E-05
  0.030    8.2041E-03    8.1264E-03    7.7697E-05
  0.040    1.0950E-02    1.0846E-02    1.0386E-04
  0.050    1.3701E-02    1.3571E-02    1.3016E-04
  0.060    1.6459E-02    1.6303E-02    1.5661E-04
  0.070    1.9223E-02    1.9040E-02    1.8319E-04
  0.080    2.1994E-02    2.1784E-02    2.0993E-04
  0.090    2.4772E-02    2.4535E-02    2.3682E-04
  0.100    2.7557E-02    2.7293E-02    2.6386E-04
  0.110    3.0349E-02    3.0058E-02    2.9106E-04
  0.120    3.3149E-02    3.2831E-02    3.1842E-04
  0.130    3.5958E-02    3.5612E-02    3.4595E-04
  0.140    3.8774E-02    3.8401E-02    3.7365E-04
  0.150    4.1599E-02    4.1198E-02    4.0152E-04
  0.160    4.4433E-02    4.4004E-02    4.2957E-04
  0.170    4.7276E-02    4.6819E-02    4.5781E-04
  0.180    5.0129E-02    4.9643E-02    4.8623E-04
  0.190    5.2992E-02    5.2477E-02    5.1485E-04
  0.200    5.5865E-02    5.5321E-02    5.4366E-04
  0.210    5.8748E-02    5.8175E-02    5.7267E-04
  0.220    6.1642E-02    6.1040E-02    6.0189E-04
  0.230    6.4547E-02    6.3916E-02    6.3132E-04
  0.240    6.7464E-02    6.6803E-02    6.6097E-04
  0.250    7.0393E-02    6.9702E-02    6.9084E-04
  0.260    7.3334E-02    7.2614E-02    7.2094E-04
  0.270    7.6288E-02    7.5537E-02    7.5127E-04
  0.280    7.9256E-02    7.8474E-02    7.8185E-04
  0.290    8.2236E-02    8.1423E-02    8.1266E-04
  0.300    8.5231E-02    8.4387E-02    8.4373E-04
  0.310    8.8240E-02    8.7365E-02    8.7506E-04
  0.320    9.1263E-02    9.0357E-02    9.0666E-04
  0.330    9.4302E-02    9.3364E-02    9.3852E-04
  0.340    9.7357E-02    9.6387E-02    9.7066E-04
  0.350    1.0043E-01    9.9425E-02    1.0031E-03
  0.360    1.0352E-01    1.0248E-01    1.0358E-03
  0.370    1.0662E-01    1.0555E-01    1.0688E-03
  0.380    1.0974E-01    1.0864E-01    1.1022E-03
  0.390    1.1289E-01    1.1175E-01    1.1358E-03
  0.400    1.1605E-01    1.1488E-01    1.1698E-03
  0.410    1.1923E-01    1.1802E-01    1.2041E-03
  0.420    1.2242E-01    1.2119E-01    1.2388E-03
  0.430    1.2565E-01    1.2437E-01    1.2738E-03
  0.440    1.2889E-01    1.2758E-01    1.3092E-03
  0.450    1.3215E-01    1.3081E-01    1.3450E-03
  0.460    1.3544E-01    1.3406E-01    1.3811E-03
  0.470    1.3875E-01    1.3733E-01    1.4177E-03
  0.480    1.4208E-01    1.4063E-01    1.4546E-03
  0.490    1.4544E-01    1.4395E-01    1.4920E-03
  0.500    1.4882E-01    1.4729E-01    1.5298E-03
  0.510    1.5223E-01    1.5067E-01    1.5680E-03
  0.520    1.5567E-01    1.5407E-01    1.6067E-03
  0.530    1.5914E-01    1.5749E-01    1.6459E-03
  0.540    1.6263E-01    1.6095E-01    1.6856E-03
  0.550    1.6616E-01    1.6443E-01    1.7258E-03
  0.560    1.6971E-01    1.6795E-01    1.7665E-03
  0.570    1.7330E-01    1.7149E-01    1.8077E-03
  0.580    1.7692E-01    1.7507E-01    1.8495E-03
  0.590    1.8058E-01    1.7868E-01    1.8918E-03
  0.600    1.8427E-01    1.8233E-01    1.9347E-03
  0.610    1.8799E-01    1.8601E-01    1.9783E-03
  0.620    1.9175E-01    1.8973E-01    2.0224E-03
  0.630    1.9556E-01    1.9349E-01    2.0673E-03
  0.640    1.9940E-01    1.9729E-01    2.1127E-03
