 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8887E-03    2.8619E-03    2.6800E-05
  0.020    5.7829E-03    5.7292E-03    5.3732E-05
  0.030    8.6828E-03    8.6020E-03    8.0799E-05
  0.040    1.1589E-02    1.1481E-02    1.0800E-04
  0.050    1.4501E-02    1.4365E-02    1.3535E-04
  0.060    1.7419E-02    1.7256E-02    1.6284E-04
  0.070    2.0344E-02    2.0153E-02    1.9048E-04
  0.080    2.3276E-02    2.3058E-02    2.1827E-04
  0.090    2.6215E-02    2.5969E-02    2.4622E-04
  0.100    2.9161E-02    2.8887E-02    2.7432E-04
  0.110    3.2115E-02    3.1813E-02    3.0259E-04
  0.120    3.5077E-02    3.4746E-02    3.3102E-04
  0.130    3.8048E-02    3.7688E-02    3.5962E-04
  0.140    4.1026E-02    4.0638E-02    3.8839E-04
  0.150    4.4014E-02    4.3597E-02    4.1734E-04
  0.160    4.7011E-02    4.6564E-02    4.4648E-04
  0.170    5.0016E-02    4.9541E-02    4.7580E-04
  0.180    5.3032E-02    5.2527E-02    5.0531E-04
  0.190    5.6058E-02    5.5523E-02    5.3501E-04
  0.200    5.9094E-02    5.8529E-02    5.6492E-04
  0.210    6.2140E-02    6.1545E-02    5.9503E-04
  0.220    6.5198E-02    6.4572E-02    6.2535E-04
  0.230    6.8266E-02    6.7610E-02    6.5588E-04
  0.240    7.1347E-02    7.0660E-02    6.8663E-04
  0.250    7.4439E-02    7.3722E-02    7.1760E-04
  0.260    7.7544E-02    7.6795E-02    7.4881E-04
  0.270    8.0662E-02    7.9881E-02    7.8025E-04
  0.280    8.3792E-02    8.2980E-02    8.1193E-04
  0.290    8.6937E-02    8.6093E-02    8.4386E-04
  0.300    9.0095E-02    8.9219E-02    8.7604E-04
  0.310    9.3267E-02    9.2359E-02    9.0848E-04
  0.320    9.6455E-02    9.5514E-02    9.4118E-04
  0.330    9.9657E-02    9.8683E-02    9.7416E-04
  0.340    1.0288E-01    1.0187E-01    1.0074E-03
  0.350    1.0611E-01    1.0507E-01    1.0410E-03
  0.360    1.0936E-01    1.0829E-01    1.0748E-03
  0.370    1.1263E-01    1.1152E-01    1.1089E-03
  0.380    1.1592E-01    1.1477E-01    1.1434E-03
  0.390    1.1922E-01    1.1804E-01    1.1781E-03
  0.400    1.2254E-01    1.2133E-01    1.2132E-03
  0.410    1.2588E-01    1.2464E-01    1.2486E-03
  0.420    1.2925E-01    1.2796E-01    1.2844E-03
  0.430    1.3263E-01    1.3131E-01    1.3205E-03
  0.440    1.3603E-01    1.3468E-01    1.3569E-03
  0.450    1.3946E-01    1.3806E-01    1.3938E-03
  0.460    1.4291E-01    1.4148E-01    1.4310E-03
  0.470    1.4638E-01    1.4491E-01    1.4686E-03
  0.480    1.4987E-01    1.4837E-01    1.5066E-03
  0.490    1.5339E-01    1.5185E-01    1.5450E-03
  0.500    1.5694E-01    1.5535E-01    1.5838E-03
  0.510    1.6051E-01    1.5888E-01    1.6231E-03
  0.520    1.6410E-01    1.6244E-01    1.6628E-03
  0.530    1.6773E-01    1.6603E-01    1.7030E-03
  0.540    1.7138E-01    1.6964E-01    1.7436E-03
  0.550    1.7507E-01    1.7328E-01    1.7847E-03
  0.560    1.7878E-01    1.7695E-01    1.8264E-03
  0.570    1.8252E-01    1.8066E-01    1.8685E-03
  0.580    1.8630E-01    1.8439E-01    1.9112E-03
  0.590    1.9011E-01    1.8816E-01    1.9544E-03
  0.600    1.9396E-01    1.9196E-01    1.9981E-03
  0.610    1.9784E-01    1.9580E-01    2.0425E-03
  0.620    2.0176E-01    1.9967E-01    2.0874E-03
  0.630    2.0572E-01    2.0359E-01    2.1330E-03
  0.640    2.0972E-01    2.0754E-01    2.1792E-03
  0.650    2.1375E-01    2.1153E-01    2.2260E-03
  0.660    2.1783E-01    2.1556E-01    2.2735E-03
  0.670    2.2196E-01    2.1964E-01    2.3217E-03
  0.680    2.2613E-01    2.2376E-01    2.3706E-03
  0.690    2.3034E-01    2.2792E-01    2.4203E-03
  0.700    2.3461E-01    2.3214E-01    2.4708E-03
  0.710    2.3893E-01    2.3641E-01    2.5220E-03
  0.720    2.4330E-01    2.4072E-01    2.5740E-03
  0.730    2.4772E-01    2.4509E-01    2.6269E-03
  0.740    2.5220E-01    2.4952E-01    2.6807E-03
  0.750    2.5674E-01    2.5400E-01    2.7354E-03
  0.760    2.6134E-01    2.5855E-01    2.7911E-03
  0.770    2.6600E-01    2.6316E-01    2.8477E-03
  0.780    2.7073E-01    2.6783E-01    2.9053E-03
  0.790    2.7553E-01    2.7257E-01    2.9640E-03
  0.800    2.8041E-01    2.7738E-01    3.0238E-03
  0.810    2.8535E-01    2.8227E-01    3.0847E-03
  0.820    2.9037E-01    2.8723E-01    3.1469E-03
  0.830    2.9548E-01    2.9227E-01    3.2102E-03
  0.840    3.0067E-01    2.9740E-01    3.2749E-03
  0.850    3.0595E-01    3.0261E-01    3.3409E-03
  0.860    3.1132E-01    3.0791E-01    3.4082E-03
  0.870    3.1679E-01    3.1331E-01    3.4771E-03
  0.880    3.2236E-01    3.1881E-01    3.5475E-03
  0.890    3.2804E-01    3.2442E-01    3.6194E-03
  0.900    3.3383E-01    3.3014E-01    3.6931E-03
  0.910    3.3974E-01    3.3597E-01    3.7685E-03
  0.920    3.4577E-01    3.4192E-01    3.8457E-03
  0.930    3.5193E-01    3.4801E-01    3.9249E-03
  0.940    3.5823E-01    3.5422E-01    4.0060E-03
  0.950    3.6467E-01    3.6058E-01    4.0893E-03
  0.960    3.7127E-01    3.6709E-01    4.1749E-03
  0.970    3.7803E-01    3.7377E-01    4.2628E-03
  0.980    3.8496E-01    3.8060E-01    4.3531E-03
  0.990    3.9207E-01    3.8762E-01    4.4461E-03
  1.000    3.9937E-01    3.9483E-01    4.5419E-03
