 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8045E-03    2.7793E-03    2.5226E-05
  0.020    5.6146E-03    5.5640E-03    5.0580E-05
  0.030    8.4305E-03    8.3545E-03    7.6067E-05
  0.040    1.1253E-02    1.1151E-02    1.0169E-04
  0.050    1.4081E-02    1.3953E-02    1.2745E-04
  0.060    1.6916E-02    1.6762E-02    1.5335E-04
  0.070    1.9757E-02    1.9578E-02    1.7940E-04
  0.080    2.2606E-02    2.2400E-02    2.0560E-04
  0.090    2.5462E-02    2.5230E-02    2.3195E-04
  0.100    2.8325E-02    2.8067E-02    2.5846E-04
  0.110    3.1197E-02    3.0912E-02    2.8513E-04
  0.120    3.4076E-02    3.3764E-02    3.1196E-04
  0.130    3.6964E-02    3.6625E-02    3.3896E-04
  0.140    3.9860E-02    3.9494E-02    3.6614E-04
  0.150    4.2766E-02    4.2372E-02    3.9349E-04
  0.160    4.5681E-02    4.5260E-02    4.2102E-04
  0.170    4.8605E-02    4.8156E-02    4.4874E-04
  0.180    5.1539E-02    5.1062E-02    4.7665E-04
  0.190    5.4483E-02    5.3978E-02    5.0475E-04
  0.200    5.7438E-02    5.6905E-02    5.3305E-04
  0.210    6.0403E-02    5.9842E-02    5.6156E-04
  0.220    6.3380E-02    6.2790E-02    5.9028E-04
  0.230    6.6368E-02    6.5749E-02    6.1921E-04
  0.240    6.9368E-02    6.8720E-02    6.4836E-04
  0.250    7.2380E-02    7.1703E-02    6.7774E-04
  0.260    7.5405E-02    7.4698E-02    7.0734E-04
  0.270    7.8443E-02    7.7706E-02    7.3719E-04
  0.280    8.1494E-02    8.0727E-02    7.6728E-04
  0.290    8.4559E-02    8.3762E-02    7.9762E-04
  0.300    8.7638E-02    8.6810E-02    8.2821E-04
  0.310    9.0732E-02    8.9873E-02    8.5907E-04
  0.320    9.3841E-02    9.2951E-02    8.9020E-04
  0.330    9.6965E-02    9.6043E-02    9.2160E-04
  0.340    1.0011E-01    9.9152E-02    9.5328E-04
  0.350    1.0326E-01    1.0228E-01    9.8526E-04
  0.360    1.0644E-01    1.0542E-01    1.0175E-03
  0.370    1.0963E-01    1.0858E-01    1.0501E-03
  0.380    1.1284E-01    1.1175E-01    1.0830E-03
  0.390    1.1606E-01    1.1495E-01    1.1162E-03
  0.400    1.1931E-01    1.1816E-01    1.1498E-03
  0.410    1.2257E-01    1.2139E-01    1.1837E-03
  0.420    1.2586E-01    1.2464E-01    1.2179E-03
  0.430    1.2917E-01    1.2791E-01    1.2525E-03
  0.440    1.3250E-01    1.3121E-01    1.2875E-03
  0.450    1.3585E-01    1.3452E-01    1.3228E-03
  0.460    1.3922E-01    1.3786E-01    1.3585E-03
  0.470    1.4261E-01    1.4122E-01    1.3947E-03
  0.480    1.4603E-01    1.4460E-01    1.4312E-03
  0.490    1.4948E-01    1.4801E-01    1.4682E-03
  0.500    1.5295E-01    1.5144E-01    1.5056E-03
  0.510    1.5645E-01    1.5490E-01    1.5434E-03
  0.520    1.5997E-01    1.5839E-01    1.5818E-03
  0.530    1.6352E-01    1.6190E-01    1.6206E-03
  0.540    1.6710E-01    1.6544E-01    1.6598E-03
  0.550    1.7072E-01    1.6902E-01    1.6996E-03
  0.560    1.7436E-01    1.7262E-01    1.7399E-03
  0.570    1.7803E-01    1.7625E-01    1.7808E-03
  0.580    1.8174E-01    1.7991E-01    1.8221E-03
  0.590    1.8548E-01    1.8361E-01    1.8641E-03
  0.600    1.8925E-01    1.8734E-01    1.9066E-03
  0.610    1.9306E-01    1.9111E-01    1.9498E-03
  0.620    1.9691E-01    1.9491E-01    1.9936E-03
  0.630    2.0079E-01    1.9876E-01    2.0380E-03
  0.640    2.0472E-01    2.0264E-01    2.0831E-03
  0.650    2.0869E-01    2.0656E-01    2.1289E-03
  0.660    2.1270E-01    2.1052E-01    2.1753E-03
  0.670    2.1675E-01    2.1453E-01    2.2226E-03
  0.680    2.2085E-01    2.1858E-01    2.2705E-03
  0.690    2.2499E-01    2.2267E-01    2.3193E-03
  0.700    2.2919E-01    2.2682E-01    2.3689E-03
  0.710    2.3343E-01    2.3101E-01    2.4193E-03
  0.720    2.3773E-01    2.3526E-01    2.4706E-03
  0.730    2.4208E-01    2.3956E-01    2.5228E-03
  0.740    2.4649E-01    2.4392E-01    2.5760E-03
  0.750    2.5096E-01    2.4833E-01    2.6301E-03
  0.760    2.5549E-01    2.5280E-01    2.6853E-03
  0.770    2.6008E-01    2.5734E-01    2.7414E-03
  0.780    2.6473E-01    2.6193E-01    2.7987E-03
  0.790    2.6946E-01    2.6660E-01    2.8571E-03
  0.800    2.7425E-01    2.7134E-01    2.9167E-03
  0.810    2.7912E-01    2.7615E-01    2.9775E-03
  0.820    2.8407E-01    2.8103E-01    3.0396E-03
  0.830    2.8910E-01    2.8599E-01    3.1031E-03
  0.840    2.9421E-01    2.9104E-01    3.1679E-03
  0.850    2.9941E-01    2.9617E-01    3.2342E-03
  0.860    3.0470E-01    3.0139E-01    3.3019E-03
  0.870    3.1008E-01    3.0671E-01    3.3713E-03
  0.880    3.1556E-01    3.1212E-01    3.4423E-03
  0.890    3.2115E-01    3.1764E-01    3.5150E-03
  0.900    3.2685E-01    3.2326E-01    3.5895E-03
  0.910    3.3266E-01    3.2900E-01    3.6659E-03
  0.920    3.3859E-01    3.3485E-01    3.7443E-03
  0.930    3.4465E-01    3.4083E-01    3.8247E-03
  0.940    3.5084E-01    3.4693E-01    3.9074E-03
  0.950    3.5717E-01    3.5318E-01    3.9923E-03
  0.960    3.6364E-01    3.5956E-01    4.0796E-03
  0.970    3.7027E-01    3.6610E-01    4.1694E-03
  0.980    3.7706E-01    3.7279E-01    4.2619E-03
  0.990    3.8401E-01    3.7966E-01    4.3571E-03
  1.000    3.9115E-01    3.8669E-01    4.4554E-03
