 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8737E-03    2.8475E-03    2.6178E-05
  0.020    5.7527E-03    5.7002E-03    5.2481E-05
  0.030    8.6372E-03    8.5583E-03    7.8911E-05
  0.040    1.1527E-02    1.1422E-02    1.0547E-04
  0.050    1.4424E-02    1.4292E-02    1.3217E-04
  0.060    1.7326E-02    1.7167E-02    1.5900E-04
  0.070    2.0235E-02    2.0049E-02    1.8597E-04
  0.080    2.3151E-02    2.2938E-02    2.1309E-04
  0.090    2.6073E-02    2.5833E-02    2.4035E-04
  0.100    2.9003E-02    2.8736E-02    2.6776E-04
  0.110    3.1941E-02    3.1645E-02    2.9533E-04
  0.120    3.4886E-02    3.4563E-02    3.2306E-04
  0.130    3.7839E-02    3.7488E-02    3.5095E-04
  0.140    4.0801E-02    4.0422E-02    3.7900E-04
  0.150    4.3771E-02    4.3364E-02    4.0723E-04
  0.160    4.6750E-02    4.6315E-02    4.3563E-04
  0.170    4.9739E-02    4.9274E-02    4.6421E-04
  0.180    5.2737E-02    5.2244E-02    4.9297E-04
  0.190    5.5744E-02    5.5223E-02    5.2192E-04
  0.200    5.8763E-02    5.8211E-02    5.5106E-04
  0.210    6.1791E-02    6.1211E-02    5.8040E-04
  0.220    6.4830E-02    6.4220E-02    6.0994E-04
  0.230    6.7881E-02    6.7241E-02    6.3968E-04
  0.240    7.0943E-02    7.0274E-02    6.6964E-04
  0.250    7.4017E-02    7.3317E-02    6.9982E-04
  0.260    7.7104E-02    7.6373E-02    7.3022E-04
  0.270    8.0203E-02    7.9442E-02    7.6084E-04
  0.280    8.3315E-02    8.2523E-02    7.9170E-04
  0.290    8.6440E-02    8.5618E-02    8.2281E-04
  0.300    8.9580E-02    8.8726E-02    8.5415E-04
  0.310    9.2734E-02    9.1848E-02    8.8575E-04
  0.320    9.5902E-02    9.4985E-02    9.1761E-04
  0.330    9.9086E-02    9.8136E-02    9.4974E-04
  0.340    1.0229E-01    1.0130E-01    9.8214E-04
  0.350    1.0550E-01    1.0449E-01    1.0148E-03
  0.360    1.0873E-01    1.0769E-01    1.0478E-03
  0.370    1.1198E-01    1.1090E-01    1.0810E-03
  0.380    1.1525E-01    1.1413E-01    1.1146E-03
  0.390    1.1853E-01    1.1739E-01    1.1485E-03
  0.400    1.2184E-01    1.2066E-01    1.1827E-03
  0.410    1.2516E-01    1.2394E-01    1.2172E-03
  0.420    1.2851E-01    1.2725E-01    1.2521E-03
  0.430    1.3187E-01    1.3058E-01    1.2873E-03
  0.440    1.3525E-01    1.3393E-01    1.3228E-03
  0.450    1.3866E-01    1.3730E-01    1.3588E-03
  0.460    1.4209E-01    1.4069E-01    1.3951E-03
  0.470    1.4554E-01    1.4411E-01    1.4318E-03
  0.480    1.4902E-01    1.4755E-01    1.4689E-03
  0.490    1.5252E-01    1.5101E-01    1.5064E-03
  0.500    1.5604E-01    1.5450E-01    1.5443E-03
  0.510    1.5960E-01    1.5801E-01    1.5827E-03
  0.520    1.6318E-01    1.6155E-01    1.6215E-03
  0.530    1.6678E-01    1.6512E-01    1.6607E-03
  0.540    1.7042E-01    1.6872E-01    1.7005E-03
  0.550    1.7409E-01    1.7234E-01    1.7407E-03
  0.560    1.7778E-01    1.7600E-01    1.7814E-03
  0.570    1.8151E-01    1.7969E-01    1.8227E-03
  0.580    1.8527E-01    1.8341E-01    1.8645E-03
  0.590    1.8906E-01    1.8716E-01    1.9068E-03
  0.600    1.9289E-01    1.9094E-01    1.9497E-03
  0.610    1.9676E-01    1.9476E-01    1.9932E-03
  0.620    2.0066E-01    1.9862E-01    2.0373E-03
  0.630    2.0460E-01    2.0252E-01    2.0820E-03
  0.640    2.0858E-01    2.0645E-01    2.1274E-03
  0.650    2.1260E-01    2.1043E-01    2.1734E-03
  0.660    2.1667E-01    2.1445E-01    2.2202E-03
  0.670    2.2078E-01    2.1851E-01    2.2676E-03
  0.680    2.2493E-01    2.2261E-01    2.3158E-03
  0.690    2.2913E-01    2.2677E-01    2.3648E-03
  0.700    2.3338E-01    2.3097E-01    2.4145E-03
  0.710    2.3768E-01    2.3522E-01    2.4651E-03
  0.720    2.4204E-01    2.3952E-01    2.5165E-03
  0.730    2.4645E-01    2.4388E-01    2.5688E-03
  0.740    2.5091E-01    2.4829E-01    2.6220E-03
  0.750    2.5544E-01    2.5276E-01    2.6761E-03
  0.760    2.6003E-01    2.5729E-01    2.7312E-03
  0.770    2.6468E-01    2.6189E-01    2.7874E-03
  0.780    2.6939E-01    2.6655E-01    2.8446E-03
  0.790    2.7418E-01    2.7128E-01    2.9029E-03
