 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8269E-03    2.8023E-03    2.4558E-05
  0.020    5.6595E-03    5.6103E-03    4.9239E-05
  0.030    8.4982E-03    8.4241E-03    7.4048E-05
  0.040    1.1343E-02    1.1244E-02    9.8987E-05
  0.050    1.4195E-02    1.4070E-02    1.2406E-04
  0.060    1.7053E-02    1.6904E-02    1.4927E-04
  0.070    1.9918E-02    1.9744E-02    1.7461E-04
  0.080    2.2791E-02    2.2591E-02    2.0010E-04
  0.090    2.5671E-02    2.5445E-02    2.2574E-04
  0.100    2.8559E-02    2.8308E-02    2.5152E-04
  0.110    3.1456E-02    3.1178E-02    2.7746E-04
  0.120    3.4361E-02    3.4057E-02    3.0355E-04
  0.130    3.7275E-02    3.6945E-02    3.2980E-04
  0.140    4.0198E-02    3.9841E-02    3.5622E-04
  0.150    4.3130E-02    4.2747E-02    3.8280E-04
  0.160    4.6072E-02    4.5662E-02    4.0955E-04
  0.170    4.9024E-02    4.8588E-02    4.3648E-04
  0.180    5.1987E-02    5.1523E-02    4.6359E-04
  0.190    5.4960E-02    5.4469E-02    4.9088E-04
  0.200    5.7945E-02    5.7427E-02    5.1835E-04
  0.210    6.0941E-02    6.0395E-02    5.4602E-04
  0.220    6.3949E-02    6.3375E-02    5.7388E-04
  0.230    6.6969E-02    6.6367E-02    6.0195E-04
  0.240    7.0002E-02    6.9372E-02    6.3022E-04
  0.250    7.3048E-02    7.2389E-02    6.5870E-04
  0.260    7.6107E-02    7.5420E-02    6.8739E-04
  0.270    7.9181E-02    7.8464E-02    7.1631E-04
  0.280    8.2268E-02    8.1523E-02    7.4545E-04
  0.290    8.5370E-02    8.4596E-02    7.7482E-04
  0.300    8.8488E-02    8.7684E-02    8.0443E-04
  0.310    9.1621E-02    9.0787E-02    8.3428E-04
  0.320    9.4770E-02    9.3906E-02    8.6438E-04
  0.330    9.7936E-02    9.7042E-02    8.9474E-04
  0.340    1.0112E-01    1.0019E-01    9.2535E-04
  0.350    1.0432E-01    1.0336E-01    9.5624E-04
  0.360    1.0754E-01    1.0655E-01    9.8739E-04
  0.370    1.1078E-01    1.0976E-01    1.0188E-03
  0.380    1.1403E-01    1.1298E-01    1.0506E-03
  0.390    1.1731E-01    1.1623E-01    1.0826E-03
  0.400    1.2061E-01    1.1949E-01    1.1149E-03
  0.410    1.2393E-01    1.2278E-01    1.1475E-03
  0.420    1.2727E-01    1.2609E-01    1.1805E-03
  0.430    1.3063E-01    1.2942E-01    1.2138E-03
  0.440    1.3402E-01    1.3277E-01    1.2474E-03
  0.450    1.3742E-01    1.3614E-01    1.2813E-03
  0.460    1.4086E-01    1.3954E-01    1.3157E-03
  0.470    1.4432E-01    1.4297E-01    1.3503E-03
  0.480    1.4780E-01    1.4642E-01    1.3854E-03
  0.490    1.5132E-01    1.4989E-01    1.4208E-03
  0.500    1.5486E-01    1.5340E-01    1.4567E-03
  0.510    1.5842E-01    1.5693E-01    1.4929E-03
  0.520    1.6202E-01    1.6049E-01    1.5296E-03
  0.530    1.6565E-01    1.6408E-01    1.5666E-03
  0.540    1.6931E-01    1.6771E-01    1.6042E-03
  0.550    1.7300E-01    1.7136E-01    1.6421E-03
  0.560    1.7673E-01    1.7505E-01    1.6806E-03
  0.570    1.8049E-01    1.7877E-01    1.7195E-03
  0.580    1.8428E-01    1.8252E-01    1.7589E-03
  0.590    1.8811E-01    1.8632E-01    1.7989E-03
  0.600    1.9198E-01    1.9015E-01    1.8393E-03
  0.610    1.9589E-01    1.9401E-01    1.8804E-03
  0.620    1.9984E-01    1.9792E-01    1.9219E-03
  0.630    2.0384E-01    2.0187E-01    1.9641E-03
  0.640    2.0787E-01    2.0586E-01    2.0068E-03
  0.650    2.1195E-01    2.0990E-01    2.0502E-03
  0.660    2.1608E-01    2.1398E-01    2.0942E-03
  0.670    2.2025E-01    2.1811E-01    2.1389E-03
  0.680    2.2447E-01    2.2229E-01    2.1842E-03
  0.690    2.2875E-01    2.2652E-01    2.2303E-03
  0.700    2.3308E-01    2.3080E-01    2.2771E-03
  0.710    2.3746E-01    2.3514E-01    2.3246E-03
  0.720    2.4191E-01    2.3953E-01    2.3729E-03
  0.730    2.4641E-01    2.4399E-01    2.4221E-03
  0.740    2.5097E-01    2.4850E-01    2.4721E-03
  0.750    2.5560E-01    2.5308E-01    2.5230E-03
  0.760    2.6030E-01    2.5772E-01    2.5747E-03
  0.770    2.6506E-01    2.6243E-01    2.6275E-03
  0.780    2.6990E-01    2.6722E-01    2.6812E-03
  0.790    2.7481E-01    2.7207E-01    2.7359E-03
  0.800    2.7980E-01    2.7701E-01    2.7918E-03
  0.810    2.8487E-01    2.8202E-01    2.8487E-03
  0.820    2.9003E-01    2.8713E-01    2.9068E-03
  0.830    2.9528E-01    2.9231E-01    2.9661E-03
  0.840    3.0062E-01    2.9759E-01    3.0267E-03
  0.850    3.0606E-01    3.0297E-01    3.0886E-03
  0.860    3.1160E-01    3.0845E-01    3.1519E-03
  0.870    3.1725E-01    3.1403E-01    3.2167E-03
  0.880    3.2300E-01    3.1972E-01    3.2830E-03
  0.890    3.2888E-01    3.2553E-01    3.3509E-03
  0.900    3.3488E-01    3.3146E-01    3.4205E-03
  0.910    3.4100E-01    3.3751E-01    3.4918E-03
  0.920    3.4727E-01    3.4370E-01    3.5651E-03
  0.930    3.5367E-01    3.5003E-01    3.6403E-03
  0.940    3.6023E-01    3.5651E-01    3.7176E-03
  0.950    3.6694E-01    3.6315E-01    3.7971E-03
  0.960    3.7382E-01    3.6995E-01    3.8790E-03
  0.970    3.8088E-01    3.7692E-01    3.9633E-03
  0.980    3.8813E-01    3.8408E-01    4.0502E-03
  0.990    3.9557E-01    3.9143E-01    4.1400E-03
  1.000    4.0322E-01    3.9899E-01    4.2327E-03
