 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8246E-03    2.7988E-03    2.5780E-05
  0.020    5.6545E-03    5.6028E-03    5.1687E-05
  0.030    8.4900E-03    8.4123E-03    7.7722E-05
  0.040    1.1331E-02    1.1228E-02    1.0389E-04
  0.050    1.4179E-02    1.4049E-02    1.3019E-04
  0.060    1.7033E-02    1.6876E-02    1.5663E-04
  0.070    1.9893E-02    1.9710E-02    1.8321E-04
  0.080    2.2761E-02    2.2551E-02    2.0994E-04
  0.090    2.5636E-02    2.5399E-02    2.3682E-04
  0.100    2.8518E-02    2.8254E-02    2.6385E-04
  0.110    3.1407E-02    3.1116E-02    2.9103E-04
  0.120    3.4305E-02    3.3987E-02    3.1838E-04
  0.130    3.7211E-02    3.6865E-02    3.4589E-04
  0.140    4.0126E-02    3.9752E-02    3.7357E-04
  0.150    4.3050E-02    4.2648E-02    4.0141E-04
  0.160    4.5982E-02    4.5553E-02    4.2944E-04
  0.170    4.8925E-02    4.8467E-02    4.5764E-04
  0.180    5.1877E-02    5.1391E-02    4.8603E-04
  0.190    5.4839E-02    5.4325E-02    5.1461E-04
  0.200    5.7812E-02    5.7269E-02    5.4339E-04
  0.210    6.0796E-02    6.0224E-02    5.7236E-04
  0.220    6.3791E-02    6.3189E-02    6.0153E-04
  0.230    6.6798E-02    6.6167E-02    6.3092E-04
  0.240    6.9816E-02    6.9156E-02    6.6051E-04
  0.250    7.2847E-02    7.2157E-02    6.9033E-04
  0.260    7.5891E-02    7.5170E-02    7.2037E-04
  0.270    7.8947E-02    7.8197E-02    7.5064E-04
  0.280    8.2018E-02    8.1237E-02    7.8115E-04
  0.290    8.5102E-02    8.4290E-02    8.1190E-04
  0.300    8.8201E-02    8.7358E-02    8.4289E-04
  0.310    9.1314E-02    9.0440E-02    8.7415E-04
  0.320    9.4443E-02    9.3537E-02    9.0566E-04
  0.330    9.7588E-02    9.6650E-02    9.3744E-04
  0.340    1.0075E-01    9.9779E-02    9.6950E-04
  0.350    1.0393E-01    1.0292E-01    1.0018E-03
  0.360    1.0712E-01    1.0609E-01    1.0345E-03
  0.370    1.1033E-01    1.0927E-01    1.0674E-03
  0.380    1.1356E-01    1.1246E-01    1.1006E-03
  0.390    1.1681E-01    1.1568E-01    1.1342E-03
  0.400    1.2008E-01    1.1892E-01    1.1680E-03
  0.410    1.2337E-01    1.2217E-01    1.2022E-03
  0.420    1.2668E-01    1.2545E-01    1.2367E-03
  0.430    1.3001E-01    1.2874E-01    1.2716E-03
  0.440    1.3337E-01    1.3206E-01    1.3069E-03
  0.450    1.3674E-01    1.3540E-01    1.3425E-03
  0.460    1.4014E-01    1.3876E-01    1.3785E-03
  0.470    1.4357E-01    1.4215E-01    1.4148E-03
  0.480    1.4701E-01    1.4556E-01    1.4516E-03
  0.490    1.5049E-01    1.4900E-01    1.4888E-03
  0.500    1.5399E-01    1.5246E-01    1.5264E-03
  0.510    1.5752E-01    1.5595E-01    1.5645E-03
  0.520    1.6107E-01    1.5947E-01    1.6030E-03
  0.530    1.6465E-01    1.6301E-01    1.6419E-03
  0.540    1.6827E-01    1.6659E-01    1.6814E-03
  0.550    1.7191E-01    1.7019E-01    1.7213E-03
  0.560    1.7559E-01    1.7383E-01    1.7617E-03
  0.570    1.7930E-01    1.7750E-01    1.8027E-03
  0.580    1.8304E-01    1.8120E-01    1.8442E-03
  0.590    1.8682E-01    1.8494E-01    1.8863E-03
  0.600    1.9064E-01    1.8871E-01    1.9289E-03
  0.610    1.9449E-01    1.9252E-01    1.9721E-03
  0.620    1.9838E-01    1.9636E-01    2.0159E-03
  0.630    2.0231E-01    2.0025E-01    2.0604E-03
  0.640    2.0628E-01    2.0418E-01    2.1055E-03
  0.650    2.1030E-01    2.0815E-01    2.1513E-03
  0.660    2.1436E-01    2.1216E-01    2.1978E-03
  0.670    2.1846E-01    2.1622E-01    2.2450E-03
  0.680    2.2261E-01    2.2032E-01    2.2930E-03
  0.690    2.2682E-01    2.2447E-01    2.3417E-03
  0.700    2.3107E-01    2.2868E-01    2.3913E-03
  0.710    2.3537E-01    2.3293E-01    2.4417E-03
  0.720    2.3974E-01    2.3724E-01    2.4929E-03
  0.730    2.4415E-01    2.4161E-01    2.5450E-03
  0.740    2.4863E-01    2.4603E-01    2.5981E-03
  0.750    2.5317E-01    2.5052E-01    2.6521E-03
  0.760    2.5777E-01    2.5506E-01    2.7072E-03
  0.770    2.6244E-01    2.5967E-01    2.7633E-03
  0.780    2.6717E-01    2.6435E-01    2.8204E-03
  0.790    2.7198E-01    2.6910E-01    2.8787E-03
  0.800    2.7687E-01    2.7393E-01    2.9382E-03
  0.810    2.8183E-01    2.7883E-01    2.9989E-03
  0.820    2.8687E-01    2.8381E-01    3.0609E-03
  0.830    2.9200E-01    2.8887E-01    3.1242E-03
  0.840    2.9721E-01    2.9403E-01    3.1889E-03
  0.850    3.0252E-01    2.9927E-01    3.2551E-03
  0.860    3.0793E-01    3.0460E-01    3.3228E-03
  0.870    3.1343E-01    3.1004E-01    3.3921E-03
  0.880    3.1904E-01    3.1558E-01    3.4630E-03
  0.890    3.2476E-01    3.2123E-01    3.5357E-03
  0.900    3.3060E-01    3.2699E-01    3.6103E-03
  0.910    3.3656E-01    3.3287E-01    3.6868E-03
  0.920    3.4264E-01    3.3888E-01    3.7653E-03
  0.930    3.4886E-01    3.4502E-01    3.8460E-03
  0.940    3.5522E-01    3.5129E-01    3.9289E-03
  0.950    3.6173E-01    3.5772E-01    4.0142E-03
  0.960    3.6839E-01    3.6429E-01    4.1020E-03
  0.970    3.7522E-01    3.7103E-01    4.1925E-03
  0.980    3.8222E-01    3.7793E-01    4.2857E-03
  0.990    3.8940E-01    3.8502E-01    4.3819E-03
  1.000    3.9677E-01    3.9229E-01    4.4813E-03
