 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9611E-03    2.9346E-03    2.6539E-05
  0.020    5.9278E-03    5.8746E-03    5.3202E-05
  0.030    8.9003E-03    8.8203E-03    7.9993E-05
  0.040    1.1879E-02    1.1772E-02    1.0691E-04
  0.050    1.4863E-02    1.4729E-02    1.3397E-04
  0.060    1.7854E-02    1.7693E-02    1.6116E-04
  0.070    2.0852E-02    2.0664E-02    1.8849E-04
  0.080    2.3857E-02    2.3641E-02    2.1597E-04
  0.090    2.6869E-02    2.6625E-02    2.4359E-04
  0.100    2.9888E-02    2.9617E-02    2.7137E-04
  0.110    3.2915E-02    3.2615E-02    2.9929E-04
  0.120    3.5950E-02    3.5622E-02    3.2738E-04
  0.130    3.8993E-02    3.8637E-02    3.5563E-04
  0.140    4.2044E-02    4.1660E-02    3.8404E-04
  0.150    4.5104E-02    4.4692E-02    4.1262E-04
  0.160    4.8174E-02    4.7732E-02    4.4138E-04
  0.170    5.1252E-02    5.0782E-02    4.7031E-04
  0.180    5.4341E-02    5.3841E-02    4.9943E-04
  0.190    5.7439E-02    5.6910E-02    5.2873E-04
  0.200    6.0547E-02    5.9989E-02    5.5822E-04
  0.210    6.3666E-02    6.3078E-02    5.8791E-04
  0.220    6.6796E-02    6.6178E-02    6.1779E-04
  0.230    6.9937E-02    6.9289E-02    6.4788E-04
  0.240    7.3090E-02    7.2412E-02    6.7819E-04
  0.250    7.6255E-02    7.5546E-02    7.0870E-04
  0.260    7.9431E-02    7.8692E-02    7.3944E-04
  0.270    8.2621E-02    8.1851E-02    7.7040E-04
  0.280    8.5824E-02    8.5022E-02    8.0159E-04
  0.290    8.9040E-02    8.8207E-02    8.3302E-04
  0.300    9.2270E-02    9.1405E-02    8.6470E-04
  0.310    9.5514E-02    9.4618E-02    8.9662E-04
  0.320    9.8773E-02    9.7844E-02    9.2879E-04
  0.330    1.0205E-01    1.0109E-01    9.6123E-04
  0.340    1.0534E-01    1.0434E-01    9.9394E-04
  0.350    1.0864E-01    1.0762E-01    1.0269E-03
  0.360    1.1197E-01    1.1091E-01    1.0602E-03
  0.370    1.1531E-01    1.1421E-01    1.0937E-03
  0.380    1.1866E-01    1.1753E-01    1.1276E-03
  0.390    1.2204E-01    1.2088E-01    1.1617E-03
  0.400    1.2543E-01    1.2424E-01    1.1962E-03
  0.410    1.2884E-01    1.2761E-01    1.2310E-03
  0.420    1.3228E-01    1.3101E-01    1.2661E-03
  0.430    1.3573E-01    1.3443E-01    1.3016E-03
  0.440    1.3921E-01    1.3787E-01    1.3374E-03
  0.450    1.4270E-01    1.4133E-01    1.3735E-03
  0.460    1.4622E-01    1.4481E-01    1.4100E-03
  0.470    1.4976E-01    1.4832E-01    1.4469E-03
  0.480    1.5333E-01    1.5184E-01    1.4842E-03
  0.490    1.5692E-01    1.5540E-01    1.5219E-03
  0.500    1.6053E-01    1.5897E-01    1.5600E-03
  0.510    1.6417E-01    1.6258E-01    1.5985E-03
  0.520    1.6784E-01    1.6621E-01    1.6375E-03
  0.530    1.7154E-01    1.6986E-01    1.6769E-03
  0.540    1.7526E-01    1.7355E-01    1.7167E-03
  0.550    1.7902E-01    1.7726E-01    1.7571E-03
  0.560    1.8280E-01    1.8100E-01    1.7979E-03
  0.570    1.8662E-01    1.8478E-01    1.8392E-03
  0.580    1.9047E-01    1.8859E-01    1.8810E-03
  0.590    1.9435E-01    1.9243E-01    1.9234E-03
  0.600    1.9827E-01    1.9630E-01    1.9663E-03
  0.610    2.0222E-01    2.0021E-01    2.0098E-03
  0.620    2.0621E-01    2.0416E-01    2.0539E-03
  0.630    2.1024E-01    2.0814E-01    2.0985E-03
  0.640    2.1431E-01    2.1216E-01    2.1438E-03
  0.650    2.1842E-01    2.1623E-01    2.1898E-03
  0.660    2.2257E-01    2.2033E-01    2.2364E-03
  0.670    2.2677E-01    2.2448E-01    2.2837E-03
  0.680    2.3101E-01    2.2868E-01    2.3317E-03
  0.690    2.3530E-01    2.3292E-01    2.3804E-03
  0.700    2.3964E-01    2.3721E-01    2.4299E-03
  0.710    2.4403E-01    2.4155E-01    2.4802E-03
  0.720    2.4847E-01    2.4594E-01    2.5313E-03
  0.730    2.5297E-01    2.5038E-01    2.5833E-03
  0.740    2.5752E-01    2.5489E-01    2.6361E-03
  0.750    2.6214E-01    2.5945E-01    2.6899E-03
  0.760    2.6681E-01    2.6407E-01    2.7446E-03
  0.770    2.7155E-01    2.6875E-01    2.8003E-03
  0.780    2.7635E-01    2.7350E-01    2.8570E-03
  0.790    2.8123E-01    2.7832E-01    2.9148E-03
  0.800    2.8618E-01    2.8320E-01    2.9737E-03
  0.810    2.9120E-01    2.8817E-01    3.0338E-03
  0.820    2.9630E-01    2.9321E-01    3.0950E-03
  0.830    3.0148E-01    2.9833E-01    3.1575E-03
  0.840    3.0675E-01    3.0353E-01    3.2213E-03
  0.850    3.1211E-01    3.0882E-01    3.2865E-03
  0.860    3.1756E-01    3.1421E-01    3.3531E-03
  0.870    3.2311E-01    3.1969E-01    3.4213E-03
  0.880    3.2876E-01    3.2527E-01    3.4910E-03
  0.890    3.3452E-01    3.3096E-01    3.5623E-03
  0.900    3.4039E-01    3.3675E-01    3.6353E-03
  0.910    3.4638E-01    3.4267E-01    3.7102E-03
  0.920    3.5249E-01    3.4870E-01    3.7870E-03
  0.930    3.5873E-01    3.5487E-01    3.8658E-03
  0.940    3.6511E-01    3.6117E-01    3.9466E-03
  0.950    3.7164E-01    3.6761E-01    4.0297E-03
  0.960    3.7831E-01    3.7420E-01    4.1152E-03
  0.970    3.8514E-01    3.8094E-01    4.2031E-03
  0.980    3.9215E-01    3.8785E-01    4.2937E-03
  0.990    3.9933E-01    3.9494E-01    4.3870E-03
  1.000    4.0670E-01    4.0222E-01    4.4832E-03
