 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7567E-03    2.7313E-03    2.5355E-05
  0.020    5.5185E-03    5.4677E-03    5.0835E-05
  0.030    8.2859E-03    8.2094E-03    7.6444E-05
  0.040    1.1059E-02    1.0957E-02    1.0218E-04
  0.050    1.3838E-02    1.3710E-02    1.2806E-04
  0.060    1.6623E-02    1.6469E-02    1.5408E-04
  0.070    1.9415E-02    1.9234E-02    1.8024E-04
  0.080    2.2213E-02    2.2006E-02    2.0654E-04
  0.090    2.5018E-02    2.4785E-02    2.3299E-04
  0.100    2.7831E-02    2.7571E-02    2.5960E-04
  0.110    3.0651E-02    3.0365E-02    2.8637E-04
  0.120    3.3479E-02    3.3165E-02    3.1329E-04
  0.130    3.6315E-02    3.5974E-02    3.4039E-04
  0.140    3.9159E-02    3.8791E-02    3.6765E-04
  0.150    4.2012E-02    4.1617E-02    3.9508E-04
  0.160    4.4874E-02    4.4451E-02    4.2270E-04
  0.170    4.7745E-02    4.7294E-02    4.5049E-04
  0.180    5.0626E-02    5.0147E-02    4.7848E-04
  0.190    5.3516E-02    5.3009E-02    5.0665E-04
  0.200    5.6417E-02    5.5882E-02    5.3503E-04
  0.210    5.9328E-02    5.8765E-02    5.6360E-04
  0.220    6.2251E-02    6.1658E-02    5.9238E-04
  0.230    6.5184E-02    6.4563E-02    6.2137E-04
  0.240    6.8129E-02    6.7479E-02    6.5058E-04
  0.250    7.1087E-02    7.0407E-02    6.8001E-04
  0.260    7.4056E-02    7.3347E-02    7.0967E-04
  0.270    7.7039E-02    7.6299E-02    7.3956E-04
  0.280    8.0034E-02    7.9264E-02    7.6970E-04
  0.290    8.3043E-02    8.2243E-02    8.0008E-04
  0.300    8.6066E-02    8.5235E-02    8.3071E-04
  0.310    8.9104E-02    8.8242E-02    8.6160E-04
  0.320    9.2156E-02    9.1263E-02    8.9275E-04
  0.330    9.5224E-02    9.4299E-02    9.2418E-04
  0.340    9.8307E-02    9.7351E-02    9.5588E-04
  0.350    1.0141E-01    1.0042E-01    9.8787E-04
  0.360    1.0452E-01    1.0350E-01    1.0202E-03
  0.370    1.0766E-01    1.0660E-01    1.0527E-03
  0.380    1.1081E-01    1.0972E-01    1.0856E-03
  0.390    1.1398E-01    1.1286E-01    1.1189E-03
  0.400    1.1717E-01    1.1602E-01    1.1524E-03
  0.410    1.2038E-01    1.1919E-01    1.1863E-03
  0.420    1.2361E-01    1.2238E-01    1.2205E-03
  0.430    1.2685E-01    1.2560E-01    1.2551E-03
  0.440    1.3013E-01    1.2884E-01    1.2900E-03
  0.450    1.3342E-01    1.3209E-01    1.3253E-03
  0.460    1.3673E-01    1.3537E-01    1.3610E-03
  0.470    1.4007E-01    1.3868E-01    1.3971E-03
  0.480    1.4344E-01    1.4200E-01    1.4336E-03
  0.490    1.4683E-01    1.4535E-01    1.4705E-03
  0.500    1.5024E-01    1.4873E-01    1.5079E-03
  0.510    1.5368E-01    1.5213E-01    1.5457E-03
  0.520    1.5715E-01    1.5556E-01    1.5839E-03
  0.530    1.6065E-01    1.5902E-01    1.6226E-03
  0.540    1.6417E-01    1.6251E-01    1.6618E-03
  0.550    1.6773E-01    1.6603E-01    1.7015E-03
  0.560    1.7131E-01    1.6957E-01    1.7417E-03
  0.570    1.7493E-01    1.7315E-01    1.7824E-03
  0.580    1.7859E-01    1.7676E-01    1.8237E-03
  0.590    1.8227E-01    1.8041E-01    1.8656E-03
