 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8271E-03    2.8011E-03    2.6031E-05
  0.020    5.6597E-03    5.6075E-03    5.2190E-05
  0.030    8.4980E-03    8.4195E-03    7.8482E-05
  0.040    1.1342E-02    1.1237E-02    1.0491E-04
  0.050    1.4192E-02    1.4061E-02    1.3147E-04
  0.060    1.7049E-02    1.6891E-02    1.5818E-04
  0.070    1.9913E-02    1.9728E-02    1.8503E-04
  0.080    2.2783E-02    2.2571E-02    2.1203E-04
  0.090    2.5660E-02    2.5421E-02    2.3918E-04
  0.100    2.8545E-02    2.8279E-02    2.6649E-04
  0.110    3.1438E-02    3.1144E-02    2.9395E-04
  0.120    3.4338E-02    3.4017E-02    3.2158E-04
  0.130    3.7247E-02    3.6898E-02    3.4937E-04
  0.140    4.0165E-02    3.9787E-02    3.7734E-04
  0.150    4.3091E-02    4.2685E-02    4.0548E-04
  0.160    4.6026E-02    4.5592E-02    4.3380E-04
  0.170    4.8971E-02    4.8508E-02    4.6230E-04
  0.180    5.1925E-02    5.1434E-02    4.9099E-04
  0.190    5.4890E-02    5.4370E-02    5.1987E-04
  0.200    5.7865E-02    5.7316E-02    5.4895E-04
  0.210    6.0850E-02    6.0272E-02    5.7823E-04
  0.220    6.3847E-02    6.3239E-02    6.0772E-04
  0.230    6.6855E-02    6.6218E-02    6.3741E-04
  0.240    6.9875E-02    6.9208E-02    6.6733E-04
  0.250    7.2907E-02    7.2209E-02    6.9746E-04
  0.260    7.5951E-02    7.5224E-02    7.2783E-04
  0.270    7.9009E-02    7.8250E-02    7.5843E-04
  0.280    8.2080E-02    8.1290E-02    7.8926E-04
  0.290    8.5164E-02    8.4344E-02    8.2034E-04
  0.300    8.8263E-02    8.7411E-02    8.5168E-04
  0.310    9.1376E-02    9.0492E-02    8.8327E-04
  0.320    9.4504E-02    9.3589E-02    9.1512E-04
  0.330    9.7647E-02    9.6700E-02    9.4725E-04
  0.340    1.0081E-01    9.9827E-02    9.7965E-04
  0.350    1.0398E-01    1.0297E-01    1.0123E-03
  0.360    1.0718E-01    1.0613E-01    1.0453E-03
  0.370    1.1039E-01    1.0931E-01    1.0786E-03
  0.380    1.1361E-01    1.1250E-01    1.1122E-03
  0.390    1.1686E-01    1.1571E-01    1.1461E-03
  0.400    1.2013E-01    1.1895E-01    1.1803E-03
  0.410    1.2341E-01    1.2220E-01    1.2149E-03
  0.420    1.2672E-01    1.2547E-01    1.2498E-03
  0.430    1.3004E-01    1.2876E-01    1.2851E-03
  0.440    1.3339E-01    1.3207E-01    1.3207E-03
  0.450    1.3676E-01    1.3540E-01    1.3567E-03
  0.460    1.4015E-01    1.3876E-01    1.3931E-03
  0.470    1.4357E-01    1.4214E-01    1.4299E-03
  0.480    1.4701E-01    1.4554E-01    1.4670E-03
  0.490    1.5048E-01    1.4897E-01    1.5046E-03
  0.500    1.5397E-01    1.5242E-01    1.5427E-03
  0.510    1.5749E-01    1.5590E-01    1.5811E-03
  0.520    1.6103E-01    1.5941E-01    1.6200E-03
  0.530    1.6460E-01    1.6294E-01    1.6594E-03
  0.540    1.6821E-01    1.6651E-01    1.6993E-03
  0.550    1.7184E-01    1.7010E-01    1.7397E-03
  0.560    1.7550E-01    1.7372E-01    1.7806E-03
  0.570    1.7920E-01    1.7738E-01    1.8220E-03
  0.580    1.8293E-01    1.8106E-01    1.8640E-03
  0.590    1.8669E-01    1.8478E-01    1.9065E-03
  0.600    1.9049E-01    1.8854E-01    1.9496E-03
  0.610    1.9433E-01    1.9233E-01    1.9933E-03
  0.620    1.9820E-01    1.9616E-01    2.0376E-03
  0.630    2.0211E-01    2.0003E-01    2.0826E-03
  0.640    2.0606E-01    2.0393E-01    2.1282E-03
  0.650    2.1006E-01    2.0788E-01    2.1746E-03
  0.660    2.1409E-01    2.1187E-01    2.2216E-03
  0.670    2.1818E-01    2.1591E-01    2.2693E-03
  0.680    2.2230E-01    2.1999E-01    2.3179E-03
  0.690    2.2648E-01    2.2411E-01    2.3672E-03
  0.700    2.3070E-01    2.2829E-01    2.4173E-03
  0.710    2.3498E-01    2.3251E-01    2.4683E-03
  0.720    2.3931E-01    2.3679E-01    2.5201E-03
  0.730    2.4370E-01    2.4113E-01    2.5728E-03
  0.740    2.4814E-01    2.4551E-01    2.6265E-03
  0.750    2.5264E-01    2.4996E-01    2.6812E-03
  0.760    2.5721E-01    2.5447E-01    2.7369E-03
  0.770    2.6184E-01    2.5904E-01    2.7936E-03
  0.780    2.6653E-01    2.6368E-01    2.8515E-03
  0.790    2.7130E-01    2.6839E-01    2.9105E-03
  0.800    2.7613E-01    2.7316E-01    2.9706E-03
  0.810    2.8105E-01    2.7801E-01    3.0320E-03
  0.820    2.8604E-01    2.8294E-01    3.0947E-03
  0.830    2.9111E-01    2.8795E-01    3.1588E-03
  0.840    2.9626E-01    2.9304E-01    3.2242E-03
  0.850    3.0151E-01    2.9822E-01    3.2912E-03
  0.860    3.0684E-01    3.0348E-01    3.3596E-03
  0.870    3.1228E-01    3.0885E-01    3.4297E-03
  0.880    3.1781E-01    3.1431E-01    3.5014E-03
  0.890    3.2345E-01    3.1987E-01    3.5748E-03
  0.900    3.2920E-01    3.2555E-01    3.6502E-03
  0.910    3.3506E-01    3.3133E-01    3.7274E-03
  0.920    3.4104E-01    3.3724E-01    3.8066E-03
  0.930    3.4715E-01    3.4326E-01    3.8880E-03
  0.940    3.5339E-01    3.4942E-01    3.9715E-03
  0.950    3.5977E-01    3.5572E-01    4.0575E-03
  0.960    3.6630E-01    3.6215E-01    4.1458E-03
  0.970    3.7298E-01    3.6874E-01    4.2368E-03
  0.980    3.7982E-01    3.7549E-01    4.3304E-03
  0.990    3.8683E-01    3.8240E-01    4.4270E-03
  1.000    3.9401E-01    3.8949E-01    4.5265E-03
