 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7279E-03    2.7033E-03    2.4670E-05
  0.020    5.4610E-03    5.4116E-03    4.9477E-05
  0.030    8.1995E-03    8.1251E-03    7.4424E-05
  0.040    1.0944E-02    1.0844E-02    9.9515E-05
  0.050    1.3694E-02    1.3569E-02    1.2475E-04
  0.060    1.6450E-02    1.6300E-02    1.5014E-04
  0.070    1.9212E-02    1.9037E-02    1.7568E-04
  0.080    2.1982E-02    2.1780E-02    2.0138E-04
  0.090    2.4758E-02    2.4531E-02    2.2724E-04
  0.100    2.7542E-02    2.7288E-02    2.5326E-04
  0.110    3.0333E-02    3.0053E-02    2.7945E-04
  0.120    3.3132E-02    3.2826E-02    3.0581E-04
  0.130    3.5939E-02    3.5606E-02    3.3235E-04
  0.140    3.8754E-02    3.8395E-02    3.5907E-04
  0.150    4.1579E-02    4.1193E-02    3.8597E-04
  0.160    4.4412E-02    4.3999E-02    4.1306E-04
  0.170    4.7255E-02    4.6815E-02    4.4034E-04
  0.180    5.0108E-02    4.9640E-02    4.6782E-04
  0.190    5.2970E-02    5.2475E-02    4.9550E-04
  0.200    5.5844E-02    5.5320E-02    5.2339E-04
  0.210    5.8728E-02    5.8176E-02    5.5149E-04
  0.220    6.1623E-02    6.1043E-02    5.7980E-04
  0.230    6.4529E-02    6.3921E-02    6.0834E-04
  0.240    6.7448E-02    6.6811E-02    6.3710E-04
  0.250    7.0379E-02    6.9713E-02    6.6609E-04
  0.260    7.3323E-02    7.2627E-02    6.9532E-04
  0.270    7.6280E-02    7.5555E-02    7.2480E-04
  0.280    7.9250E-02    7.8495E-02    7.5452E-04
  0.290    8.2234E-02    8.1450E-02    7.8450E-04
  0.300    8.5233E-02    8.4419E-02    8.1473E-04
  0.310    8.8247E-02    8.7402E-02    8.4524E-04
  0.320    9.1276E-02    9.0400E-02    8.7602E-04
  0.330    9.4321E-02    9.3414E-02    9.0708E-04
  0.340    9.7383E-02    9.6444E-02    9.3843E-04
  0.350    1.0046E-01    9.9491E-02    9.7008E-04
  0.360    1.0356E-01    1.0255E-01    1.0020E-03
  0.370    1.0667E-01    1.0564E-01    1.0343E-03
  0.380    1.0980E-01    1.0874E-01    1.0669E-03
  0.390    1.1295E-01    1.1185E-01    1.0998E-03
  0.400    1.1613E-01    1.1499E-01    1.1330E-03
  0.410    1.1932E-01    1.1815E-01    1.1666E-03
  0.420    1.2253E-01    1.2133E-01    1.2005E-03
  0.430    1.2576E-01    1.2453E-01    1.2348E-03
  0.440    1.2902E-01    1.2775E-01    1.2695E-03
  0.450    1.3230E-01    1.3099E-01    1.3046E-03
  0.460    1.3560E-01    1.3426E-01    1.3400E-03
  0.470    1.3893E-01    1.3755E-01    1.3759E-03
  0.480    1.4228E-01    1.4087E-01    1.4121E-03
  0.490    1.4566E-01    1.4421E-01    1.4488E-03
  0.500    1.4906E-01    1.4758E-01    1.4860E-03
  0.510    1.5250E-01    1.5097E-01    1.5236E-03
  0.520    1.5596E-01    1.5440E-01    1.5616E-03
  0.530    1.5945E-01    1.5785E-01    1.6002E-03
  0.540    1.6297E-01    1.6133E-01    1.6392E-03
  0.550    1.6652E-01    1.6485E-01    1.6787E-03
  0.560    1.7011E-01    1.6839E-01    1.7188E-03
  0.570    1.7373E-01    1.7197E-01    1.7594E-03
  0.580    1.7738E-01    1.7558E-01    1.8005E-03
  0.590    1.8107E-01    1.7923E-01    1.8423E-03
  0.600    1.8480E-01    1.8291E-01    1.8846E-03
  0.610    1.8856E-01    1.8663E-01    1.9275E-03
  0.620    1.9237E-01    1.9039E-01    1.9711E-03
  0.630    1.9621E-01    1.9420E-01    2.0153E-03
  0.640    2.0010E-01    1.9804E-01    2.0602E-03
  0.650    2.0403E-01    2.0192E-01    2.1057E-03
  0.660    2.0801E-01    2.0585E-01    2.1520E-03
  0.670    2.1203E-01    2.0983E-01    2.1991E-03
  0.680    2.1610E-01    2.1386E-01    2.2469E-03
  0.690    2.2022E-01    2.1793E-01    2.2955E-03
  0.700    2.2440E-01    2.2206E-01    2.3449E-03
  0.710    2.2863E-01    2.2623E-01    2.3952E-03
  0.720    2.3291E-01    2.3047E-01    2.4464E-03
  0.730    2.3726E-01    2.3476E-01    2.4985E-03
  0.740    2.4166E-01    2.3911E-01    2.5515E-03
  0.750    2.4613E-01    2.4352E-01    2.6056E-03
  0.760    2.5066E-01    2.4800E-01    2.6606E-03
  0.770    2.5526E-01    2.5255E-01    2.7168E-03
  0.780    2.5994E-01    2.5716E-01    2.7741E-03
  0.790    2.6468E-01    2.6185E-01    2.8325E-03
  0.800    2.6950E-01    2.6661E-01    2.8921E-03
  0.810    2.7441E-01    2.7145E-01    2.9530E-03
  0.820    2.7939E-01    2.7638E-01    3.0152E-03
  0.830    2.8446E-01    2.8139E-01    3.0788E-03
  0.840    2.8963E-01    2.8648E-01    3.1439E-03
  0.850    2.9489E-01    2.9168E-01    3.2104E-03
  0.860    3.0024E-01    2.9696E-01    3.2786E-03
  0.870    3.0570E-01    3.0236E-01    3.3483E-03
  0.880    3.1127E-01    3.0785E-01    3.4198E-03
  0.890    3.1696E-01    3.1346E-01    3.4932E-03
  0.900    3.2276E-01    3.1919E-01    3.5684E-03
  0.910    3.2868E-01    3.2504E-01    3.6457E-03
  0.920    3.3474E-01    3.3102E-01    3.7251E-03
  0.930    3.4094E-01    3.3713E-01    3.8067E-03
  0.940    3.4728E-01    3.4339E-01    3.8907E-03
  0.950    3.5377E-01    3.4979E-01    3.9771E-03
  0.960    3.6042E-01    3.5636E-01    4.0663E-03
  0.970    3.6725E-01    3.6309E-01    4.1582E-03
  0.980    3.7425E-01    3.6999E-01    4.2530E-03
  0.990    3.8144E-01    3.7709E-01    4.3511E-03
  1.000    3.8883E-01    3.8437E-01    4.4524E-03
