 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8428E-03    2.8165E-03    2.6292E-05
  0.020    5.6911E-03    5.6384E-03    5.2702E-05
  0.030    8.5451E-03    8.4659E-03    7.9235E-05
  0.040    1.1405E-02    1.1299E-02    1.0589E-04
  0.050    1.4271E-02    1.4138E-02    1.3268E-04
  0.060    1.7144E-02    1.6984E-02    1.5960E-04
  0.070    2.0023E-02    1.9836E-02    1.8665E-04
  0.080    2.2909E-02    2.2695E-02    2.1384E-04
  0.090    2.5802E-02    2.5561E-02    2.4117E-04
  0.100    2.8703E-02    2.8434E-02    2.6865E-04
  0.110    3.1611E-02    3.1315E-02    2.9627E-04
  0.120    3.4527E-02    3.4203E-02    3.2405E-04
  0.130    3.7451E-02    3.7099E-02    3.5198E-04
  0.140    4.0384E-02    4.0004E-02    3.8008E-04
  0.150    4.3326E-02    4.2917E-02    4.0834E-04
  0.160    4.6276E-02    4.5840E-02    4.3676E-04
  0.170    4.9237E-02    4.8771E-02    4.6536E-04
  0.180    5.2206E-02    5.1712E-02    4.9413E-04
  0.190    5.5186E-02    5.4663E-02    5.2309E-04
  0.200    5.8176E-02    5.7624E-02    5.5223E-04
  0.210    6.1176E-02    6.0595E-02    5.8156E-04
  0.220    6.4188E-02    6.3577E-02    6.1109E-04
  0.230    6.7211E-02    6.6570E-02    6.4082E-04
  0.240    7.0245E-02    6.9574E-02    6.7075E-04
  0.250    7.3292E-02    7.2591E-02    7.0089E-04
  0.260    7.6350E-02    7.5619E-02    7.3125E-04
  0.270    7.9422E-02    7.8660E-02    7.6184E-04
  0.280    8.2507E-02    8.1714E-02    7.9264E-04
  0.290    8.5605E-02    8.4781E-02    8.2369E-04
  0.300    8.8717E-02    8.7862E-02    8.5497E-04
  0.310    9.1844E-02    9.0957E-02    8.8650E-04
  0.320    9.4985E-02    9.4067E-02    9.1828E-04
  0.330    9.8142E-02    9.7192E-02    9.5032E-04
  0.340    1.0131E-01    1.0033E-01    9.8262E-04
  0.350    1.0450E-01    1.0349E-01    1.0152E-03
  0.360    1.0771E-01    1.0666E-01    1.0481E-03
  0.370    1.1093E-01    1.0985E-01    1.0812E-03
  0.380    1.1417E-01    1.1306E-01    1.1147E-03
  0.390    1.1743E-01    1.1628E-01    1.1484E-03
  0.400    1.2071E-01    1.1953E-01    1.1825E-03
  0.410    1.2400E-01    1.2279E-01    1.2169E-03
  0.420    1.2732E-01    1.2607E-01    1.2516E-03
  0.430    1.3066E-01    1.2937E-01    1.2866E-03
  0.440    1.3402E-01    1.3270E-01    1.3220E-03
  0.450    1.3740E-01    1.3604E-01    1.3578E-03
  0.460    1.4080E-01    1.3941E-01    1.3939E-03
  0.470    1.4423E-01    1.4280E-01    1.4305E-03
  0.480    1.4768E-01    1.4621E-01    1.4674E-03
  0.490    1.5115E-01    1.4965E-01    1.5047E-03
  0.500    1.5465E-01    1.5311E-01    1.5425E-03
  0.510    1.5818E-01    1.5660E-01    1.5806E-03
  0.520    1.6174E-01    1.6012E-01    1.6192E-03
  0.530    1.6532E-01    1.6366E-01    1.6583E-03
  0.540    1.6893E-01    1.6723E-01    1.6979E-03
  0.550    1.7257E-01    1.7083E-01    1.7379E-03
  0.560    1.7624E-01    1.7447E-01    1.7784E-03
  0.570    1.7995E-01    1.7813E-01    1.8195E-03
  0.580    1.8369E-01    1.8182E-01    1.8611E-03
  0.590    1.8746E-01    1.8555E-01    1.9032E-03
  0.600    1.9126E-01    1.8932E-01    1.9459E-03
  0.610    1.9511E-01    1.9312E-01    1.9892E-03
  0.620    1.9899E-01    1.9696E-01    2.0332E-03
  0.630    2.0291E-01    2.0083E-01    2.0777E-03
  0.640    2.0687E-01    2.0475E-01    2.1229E-03
  0.650    2.1087E-01    2.0870E-01    2.1688E-03
  0.660    2.1492E-01    2.1270E-01    2.2154E-03
  0.670    2.1901E-01    2.1674E-01    2.2627E-03
  0.680    2.2314E-01    2.2083E-01    2.3108E-03
  0.690    2.2733E-01    2.2497E-01    2.3597E-03
  0.700    2.3157E-01    2.2916E-01    2.4093E-03
  0.710    2.3585E-01    2.3339E-01    2.4599E-03
  0.720    2.4019E-01    2.3768E-01    2.5112E-03
  0.730    2.4459E-01    2.4203E-01    2.5635E-03
  0.740    2.4905E-01    2.4643E-01    2.6168E-03
