 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8148E-03    2.7895E-03    2.5356E-05
  0.020    5.6353E-03    5.5844E-03    5.0840E-05
  0.030    8.4616E-03    8.3852E-03    7.6455E-05
  0.040    1.1294E-02    1.1192E-02    1.0220E-04
  0.050    1.4133E-02    1.4005E-02    1.2809E-04
  0.060    1.6978E-02    1.6824E-02    1.5411E-04
  0.070    1.9831E-02    1.9650E-02    1.8028E-04
  0.080    2.2690E-02    2.2483E-02    2.0659E-04
  0.090    2.5557E-02    2.5324E-02    2.3305E-04
  0.100    2.8431E-02    2.8172E-02    2.5966E-04
  0.110    3.1314E-02    3.1027E-02    2.8643E-04
  0.120    3.4204E-02    3.3891E-02    3.1335E-04
  0.130    3.7103E-02    3.6763E-02    3.4044E-04
  0.140    4.0011E-02    3.9643E-02    3.6769E-04
  0.150    4.2928E-02    4.2533E-02    3.9512E-04
  0.160    4.5854E-02    4.5432E-02    4.2272E-04
  0.170    4.8790E-02    4.8340E-02    4.5049E-04
  0.180    5.1736E-02    5.1258E-02    4.7845E-04
  0.190    5.4693E-02    5.4186E-02    5.0659E-04
  0.200    5.7660E-02    5.7125E-02    5.3492E-04
  0.210    6.0638E-02    6.0074E-02    5.6345E-04
  0.220    6.3627E-02    6.3035E-02    5.9217E-04
  0.230    6.6628E-02    6.6007E-02    6.2110E-04
  0.240    6.9641E-02    6.8991E-02    6.5024E-04
  0.250    7.2666E-02    7.1987E-02    6.7958E-04
  0.260    7.5705E-02    7.4995E-02    7.0915E-04
  0.270    7.8756E-02    7.8017E-02    7.3894E-04
  0.280    8.1821E-02    8.1052E-02    7.6895E-04
  0.290    8.4900E-02    8.4101E-02    7.9920E-04
  0.300    8.7993E-02    8.7164E-02    8.2969E-04
  0.310    9.1101E-02    9.0241E-02    8.6043E-04
  0.320    9.4225E-02    9.3334E-02    8.9141E-04
  0.330    9.7364E-02    9.6441E-02    9.2265E-04
  0.340    1.0052E-01    9.9565E-02    9.5415E-04
  0.350    1.0369E-01    1.0271E-01    9.8593E-04
  0.360    1.0688E-01    1.0586E-01    1.0180E-03
  0.370    1.1009E-01    1.0904E-01    1.0503E-03
  0.380    1.1331E-01    1.1223E-01    1.0829E-03
  0.390    1.1656E-01    1.1544E-01    1.1159E-03
  0.400    1.1982E-01    1.1867E-01    1.1491E-03
  0.410    1.2310E-01    1.2192E-01    1.1826E-03
  0.420    1.2641E-01    1.2519E-01    1.2165E-03
  0.430    1.2973E-01    1.2848E-01    1.2507E-03
  0.440    1.3308E-01    1.3179E-01    1.2852E-03
  0.450    1.3645E-01    1.3513E-01    1.3201E-03
  0.460    1.3984E-01    1.3848E-01    1.3553E-03
  0.470    1.4325E-01    1.4186E-01    1.3909E-03
  0.480    1.4669E-01    1.4527E-01    1.4269E-03
  0.490    1.5016E-01    1.4870E-01    1.4632E-03
  0.500    1.5365E-01    1.5215E-01    1.5000E-03
  0.510    1.5717E-01    1.5563E-01    1.5372E-03
  0.520    1.6071E-01    1.5914E-01    1.5747E-03
  0.530    1.6429E-01    1.6267E-01    1.6128E-03
  0.540    1.6789E-01    1.6624E-01    1.6512E-03
  0.550    1.7152E-01    1.6983E-01    1.6902E-03
  0.560    1.7519E-01    1.7346E-01    1.7295E-03
  0.570    1.7889E-01    1.7712E-01    1.7694E-03
  0.580    1.8262E-01    1.8081E-01    1.8098E-03
  0.590    1.8638E-01    1.8453E-01    1.8507E-03
  0.600    1.9018E-01    1.8829E-01    1.8921E-03
  0.610    1.9402E-01    1.9209E-01    1.9341E-03
  0.620    1.9789E-01    1.9592E-01    1.9767E-03
  0.630    2.0181E-01    1.9979E-01    2.0198E-03
  0.640    2.0576E-01    2.0370E-01    2.0636E-03
  0.650    2.0976E-01    2.0765E-01    2.1079E-03
  0.660    2.1380E-01    2.1165E-01    2.1529E-03
  0.670    2.1789E-01    2.1569E-01    2.1986E-03
  0.680    2.2202E-01    2.1977E-01    2.2450E-03
  0.690    2.2620E-01    2.2391E-01    2.2921E-03
  0.700    2.3043E-01    2.2809E-01    2.3399E-03
  0.710    2.3471E-01    2.3232E-01    2.3885E-03
  0.720    2.3905E-01    2.3661E-01    2.4378E-03
  0.730    2.4344E-01    2.4095E-01    2.4880E-03
  0.740    2.4789E-01    2.4535E-01    2.5391E-03
  0.750    2.5239E-01    2.4980E-01    2.5910E-03
  0.760    2.5697E-01    2.5432E-01    2.6439E-03
  0.770    2.6160E-01    2.5890E-01    2.6977E-03
  0.780    2.6631E-01    2.6355E-01    2.7525E-03
  0.790    2.7108E-01    2.6827E-01    2.8084E-03
  0.800    2.7593E-01    2.7306E-01    2.8653E-03
  0.810    2.8085E-01    2.7793E-01    2.9234E-03
  0.820    2.8585E-01    2.8287E-01    2.9826E-03
  0.830    2.9094E-01    2.8789E-01    3.0430E-03
  0.840    2.9611E-01    2.9300E-01    3.1047E-03
  0.850    3.0137E-01    2.9820E-01    3.1677E-03
  0.860    3.0672E-01    3.0349E-01    3.2321E-03
  0.870    3.1217E-01    3.0888E-01    3.2980E-03
  0.880    3.1773E-01    3.1436E-01    3.3654E-03
  0.890    3.2339E-01    3.1996E-01    3.4343E-03
  0.900    3.2917E-01    3.2566E-01    3.5049E-03
  0.910    3.3506E-01    3.3148E-01    3.5773E-03
  0.920    3.4107E-01    3.3742E-01    3.6515E-03
  0.930    3.4722E-01    3.4349E-01    3.7276E-03
  0.940    3.5350E-01    3.4969E-01    3.8057E-03
  0.950    3.5992E-01    3.5604E-01    3.8859E-03
  0.960    3.6650E-01    3.6253E-01    3.9684E-03
  0.970    3.7323E-01    3.6917E-01    4.0532E-03
  0.980    3.8012E-01    3.7598E-01    4.1404E-03
  0.990    3.8720E-01    3.8297E-01    4.2303E-03
  1.000    3.9446E-01    3.9013E-01    4.3229E-03
