 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7222E-03    2.6964E-03    2.5759E-05
  0.020    5.4494E-03    5.3978E-03    5.1642E-05
  0.030    8.1819E-03    8.1043E-03    7.7652E-05
  0.040    1.0920E-02    1.0816E-02    1.0379E-04
  0.050    1.3664E-02    1.3534E-02    1.3006E-04
  0.060    1.6414E-02    1.6257E-02    1.5647E-04
  0.070    1.9170E-02    1.8987E-02    1.8302E-04
  0.080    2.1932E-02    2.1723E-02    2.0971E-04
  0.090    2.4702E-02    2.4465E-02    2.3654E-04
  0.100    2.7479E-02    2.7215E-02    2.6353E-04
  0.110    3.0263E-02    2.9972E-02    2.9067E-04
  0.120    3.3054E-02    3.2736E-02    3.1797E-04
  0.130    3.5854E-02    3.5509E-02    3.4542E-04
  0.140    3.8662E-02    3.8289E-02    3.7305E-04
  0.150    4.1479E-02    4.1078E-02    4.0084E-04
  0.160    4.4304E-02    4.3875E-02    4.2880E-04
  0.170    4.7139E-02    4.6682E-02    4.5694E-04
  0.180    4.9983E-02    4.9498E-02    4.8526E-04
  0.190    5.2837E-02    5.2324E-02    5.1377E-04
  0.200    5.5702E-02    5.5159E-02    5.4247E-04
  0.210    5.8577E-02    5.8005E-02    5.7137E-04
  0.220    6.1463E-02    6.0862E-02    6.0047E-04
  0.230    6.4360E-02    6.3730E-02    6.2977E-04
  0.240    6.7269E-02    6.6610E-02    6.5928E-04
  0.250    7.0190E-02    6.9501E-02    6.8901E-04
  0.260    7.3123E-02    7.2404E-02    7.1895E-04
  0.270    7.6070E-02    7.5321E-02    7.4913E-04
  0.280    7.9029E-02    7.8250E-02    7.7954E-04
  0.290    8.2003E-02    8.1193E-02    8.1019E-04
  0.300    8.4990E-02    8.4149E-02    8.4108E-04
  0.310    8.7992E-02    8.7120E-02    8.7222E-04
  0.320    9.1009E-02    9.0106E-02    9.0362E-04
  0.330    9.4042E-02    9.3107E-02    9.3529E-04
  0.340    9.7091E-02    9.6124E-02    9.6723E-04
  0.350    1.0016E-01    9.9157E-02    9.9944E-04
  0.360    1.0324E-01    1.0221E-01    1.0319E-03
  0.370    1.0634E-01    1.0527E-01    1.0647E-03
  0.380    1.0946E-01    1.0836E-01    1.0978E-03
  0.390    1.1259E-01    1.1146E-01    1.1312E-03
  0.400    1.1575E-01    1.1458E-01    1.1650E-03
  0.410    1.1892E-01    1.1772E-01    1.1990E-03
  0.420    1.2212E-01    1.2089E-01    1.2334E-03
  0.430    1.2534E-01    1.2407E-01    1.2681E-03
  0.440    1.2858E-01    1.2727E-01    1.3032E-03
  0.450    1.3184E-01    1.3050E-01    1.3387E-03
  0.460    1.3512E-01    1.3375E-01    1.3745E-03
  0.470    1.3843E-01    1.3702E-01    1.4107E-03
  0.480    1.4176E-01    1.4032E-01    1.4473E-03
  0.490    1.4512E-01    1.4364E-01    1.4844E-03
  0.500    1.4851E-01    1.4699E-01    1.5218E-03
  0.510    1.5192E-01    1.5036E-01    1.5597E-03
  0.520    1.5536E-01    1.5376E-01    1.5980E-03
  0.530    1.5883E-01    1.5719E-01    1.6368E-03
  0.540    1.6233E-01    1.6065E-01    1.6760E-03
  0.550    1.6586E-01    1.6414E-01    1.7158E-03
  0.560    1.6942E-01    1.6766E-01    1.7560E-03
  0.570    1.7301E-01    1.7121E-01    1.7968E-03
  0.580    1.7664E-01    1.7480E-01    1.8381E-03
  0.590    1.8030E-01    1.7842E-01    1.8799E-03
  0.600    1.8400E-01    1.8208E-01    1.9223E-03
  0.610    1.8774E-01    1.8577E-01    1.9653E-03
  0.620    1.9151E-01    1.8950E-01    2.0089E-03
  0.630    1.9533E-01    1.9327E-01    2.0532E-03
  0.640    1.9918E-01    1.9708E-01    2.0980E-03
  0.650    2.0308E-01    2.0094E-01    2.1436E-03
  0.660    2.0703E-01    2.0484E-01    2.1898E-03
  0.670    2.1102E-01    2.0878E-01    2.2367E-03
  0.680    2.1505E-01    2.1277E-01    2.2844E-03
  0.690    2.1914E-01    2.1681E-01    2.3328E-03
  0.700    2.2328E-01    2.2090E-01    2.3821E-03
  0.710    2.2747E-01    2.2504E-01    2.4321E-03
  0.720    2.3172E-01    2.2924E-01    2.4830E-03
  0.730    2.3603E-01    2.3349E-01    2.5347E-03
  0.740    2.4039E-01    2.3781E-01    2.5874E-03
  0.750    2.4482E-01    2.4218E-01    2.6410E-03
  0.760    2.4931E-01    2.4662E-01    2.6955E-03
  0.770    2.5387E-01    2.5112E-01    2.7511E-03
