 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7604E-03    2.7346E-03    2.5791E-05
  0.020    5.5264E-03    5.4747E-03    5.1706E-05
  0.030    8.2982E-03    8.2204E-03    7.7749E-05
  0.040    1.1076E-02    1.0972E-02    1.0392E-04
  0.050    1.3860E-02    1.3730E-02    1.3023E-04
  0.060    1.6651E-02    1.6494E-02    1.5668E-04
  0.070    1.9448E-02    1.9265E-02    1.8327E-04
  0.080    2.2253E-02    2.2043E-02    2.1000E-04
  0.090    2.5065E-02    2.4828E-02    2.3688E-04
  0.100    2.7884E-02    2.7620E-02    2.6391E-04
  0.110    3.0712E-02    3.0421E-02    2.9110E-04
  0.120    3.3547E-02    3.3229E-02    3.1845E-04
  0.130    3.6391E-02    3.6045E-02    3.4597E-04
  0.140    3.9244E-02    3.8870E-02    3.7365E-04
  0.150    4.2106E-02    4.1704E-02    4.0150E-04
  0.160    4.4977E-02    4.4548E-02    4.2953E-04
  0.170    4.7858E-02    4.7400E-02    4.5774E-04
  0.180    5.0749E-02    5.0263E-02    4.8614E-04
  0.190    5.3650E-02    5.3135E-02    5.1473E-04
  0.200    5.6562E-02    5.6019E-02    5.4351E-04
  0.210    5.9485E-02    5.8912E-02    5.7249E-04
  0.220    6.2419E-02    6.1818E-02    6.0167E-04
  0.230    6.5365E-02    6.4734E-02    6.3107E-04
  0.240    6.8323E-02    6.7663E-02    6.6068E-04
  0.250    7.1294E-02    7.0603E-02    6.9051E-04
  0.260    7.4277E-02    7.3557E-02    7.2057E-04
  0.270    7.7274E-02    7.6523E-02    7.5086E-04
  0.280    8.0284E-02    7.9503E-02    7.8139E-04
  0.290    8.3309E-02    8.2497E-02    8.1216E-04
  0.300    8.6348E-02    8.5505E-02    8.4318E-04
  0.310    8.9402E-02    8.8528E-02    8.7446E-04
  0.320    9.2471E-02    9.1565E-02    9.0600E-04
  0.330    9.5557E-02    9.4619E-02    9.3781E-04
  0.340    9.8658E-02    9.7689E-02    9.6989E-04
  0.350    1.0178E-01    1.0077E-01    1.0023E-03
  0.360    1.0491E-01    1.0388E-01    1.0349E-03
  0.370    1.0807E-01    1.0700E-01    1.0679E-03
  0.380    1.1124E-01    1.1014E-01    1.1012E-03
  0.390    1.1443E-01    1.1330E-01    1.1348E-03
  0.400    1.1764E-01    1.1647E-01    1.1687E-03
  0.410    1.2087E-01    1.1967E-01    1.2029E-03
  0.420    1.2412E-01    1.2289E-01    1.2375E-03
  0.430    1.2740E-01    1.2612E-01    1.2724E-03
  0.440    1.3069E-01    1.2938E-01    1.3077E-03
  0.450    1.3401E-01    1.3267E-01    1.3434E-03
  0.460    1.3735E-01    1.3597E-01    1.3795E-03
  0.470    1.4072E-01    1.3930E-01    1.4159E-03
  0.480    1.4411E-01    1.4265E-01    1.4528E-03
  0.490    1.4752E-01    1.4603E-01    1.4900E-03
  0.500    1.5096E-01    1.4944E-01    1.5277E-03
  0.510    1.5443E-01    1.5287E-01    1.5659E-03
  0.520    1.5793E-01    1.5632E-01    1.6045E-03
  0.530    1.6145E-01    1.5981E-01    1.6435E-03
  0.540    1.6501E-01    1.6333E-01    1.6831E-03
  0.550    1.6860E-01    1.6687E-01    1.7231E-03
  0.560    1.7221E-01    1.7045E-01    1.7636E-03
  0.570    1.7586E-01    1.7406E-01    1.8047E-03
  0.580    1.7955E-01    1.7770E-01    1.8463E-03
  0.590    1.8327E-01    1.8138E-01    1.8885E-03
  0.600    1.8702E-01    1.8509E-01    1.9313E-03
  0.610    1.9081E-01    1.8884E-01    1.9746E-03
  0.620    1.9464E-01    1.9263E-01    2.0186E-03
  0.630    1.9851E-01    1.9645E-01    2.0632E-03
  0.640    2.0242E-01    2.0032E-01    2.1085E-03
  0.650    2.0638E-01    2.0422E-01    2.1545E-03
  0.660    2.1037E-01    2.0817E-01    2.2011E-03
  0.670    2.1441E-01    2.1216E-01    2.2485E-03
  0.680    2.1850E-01    2.1620E-01    2.2967E-03
  0.690    2.2263E-01    2.2029E-01    2.3456E-03
  0.700    2.2682E-01    2.2442E-01    2.3953E-03
  0.710    2.3106E-01    2.2861E-01    2.4459E-03
  0.720    2.3535E-01    2.3285E-01    2.4973E-03
  0.730    2.3969E-01    2.3714E-01    2.5497E-03
  0.740    2.4410E-01    2.4149E-01    2.6030E-03
  0.750    2.4856E-01    2.4590E-01    2.6572E-03
  0.760    2.5308E-01    2.5037E-01    2.7125E-03
  0.770    2.5767E-01    2.5490E-01    2.7688E-03
  0.780    2.6232E-01    2.5950E-01    2.8262E-03
  0.790    2.6705E-01    2.6416E-01    2.8848E-03
  0.800    2.7184E-01    2.6890E-01    2.9445E-03
  0.810    2.7671E-01    2.7371E-01    3.0055E-03
  0.820    2.8166E-01    2.7859E-01    3.0677E-03
  0.830    2.8669E-01    2.8355E-01    3.1313E-03
  0.840    2.9180E-01    2.8860E-01    3.1963E-03
  0.850    2.9700E-01    2.9373E-01    3.2628E-03
  0.860    3.0229E-01    2.9895E-01    3.3308E-03
  0.870    3.0767E-01    3.0427E-01    3.4004E-03
  0.880    3.1315E-01    3.0968E-01    3.4716E-03
  0.890    3.1874E-01    3.1520E-01    3.5447E-03
  0.900    3.2443E-01    3.2082E-01    3.6195E-03
  0.910    3.3024E-01    3.2655E-01    3.6963E-03
  0.920    3.3617E-01    3.3239E-01    3.7752E-03
  0.930    3.4222E-01    3.3836E-01    3.8561E-03
  0.940    3.4840E-01    3.4446E-01    3.9393E-03
  0.950    3.5471E-01    3.5069E-01    4.0249E-03
  0.960    3.6117E-01    3.5705E-01    4.1130E-03
  0.970    3.6777E-01    3.6357E-01    4.2037E-03
  0.980    3.7454E-01    3.7024E-01    4.2972E-03
  0.990    3.8147E-01    3.7707E-01    4.3936E-03
  1.000    3.8857E-01    3.8407E-01    4.4932E-03
