 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7999E-03    2.7742E-03    2.5678E-05
  0.020    5.6051E-03    5.5536E-03    5.1481E-05
  0.030    8.4159E-03    8.3385E-03    7.7414E-05
  0.040    1.1233E-02    1.1129E-02    1.0348E-04
  0.050    1.4055E-02    1.3926E-02    1.2968E-04
  0.060    1.6884E-02    1.6728E-02    1.5602E-04
  0.070    1.9720E-02    1.9537E-02    1.8250E-04
  0.080    2.2562E-02    2.2353E-02    2.0913E-04
  0.090    2.5412E-02    2.5176E-02    2.3591E-04
  0.100    2.8269E-02    2.8006E-02    2.6284E-04
  0.110    3.1134E-02    3.0844E-02    2.8993E-04
  0.120    3.4006E-02    3.3689E-02    3.1718E-04
  0.130    3.6887E-02    3.6542E-02    3.4460E-04
  0.140    3.9776E-02    3.9404E-02    3.7219E-04
  0.150    4.2675E-02    4.2275E-02    3.9995E-04
  0.160    4.5582E-02    4.5154E-02    4.2789E-04
  0.170    4.8499E-02    4.8043E-02    4.5601E-04
  0.180    5.1425E-02    5.0941E-02    4.8432E-04
  0.190    5.4362E-02    5.3849E-02    5.1282E-04
  0.200    5.7309E-02    5.6767E-02    5.4151E-04
  0.210    6.0267E-02    5.9696E-02    5.7041E-04
  0.220    6.3235E-02    6.2636E-02    5.9952E-04
  0.230    6.6216E-02    6.5587E-02    6.2883E-04
  0.240    6.9208E-02    6.8550E-02    6.5836E-04
  0.250    7.2213E-02    7.1524E-02    6.8812E-04
  0.260    7.5230E-02    7.4512E-02    7.1810E-04
  0.270    7.8260E-02    7.7511E-02    7.4832E-04
  0.280    8.1303E-02    8.0525E-02    7.7877E-04
  0.290    8.4361E-02    8.3551E-02    8.0947E-04
  0.300    8.7432E-02    8.6592E-02    8.4043E-04
  0.310    9.0519E-02    8.9647E-02    8.7164E-04
  0.320    9.3620E-02    9.2717E-02    9.0311E-04
  0.330    9.6737E-02    9.5803E-02    9.3486E-04
  0.340    9.9871E-02    9.8904E-02    9.6689E-04
  0.350    1.0302E-01    1.0202E-01    9.9920E-04
  0.360    1.0619E-01    1.0516E-01    1.0318E-03
  0.370    1.0937E-01    1.0831E-01    1.0647E-03
  0.380    1.1258E-01    1.1148E-01    1.0979E-03
  0.390    1.1580E-01    1.1467E-01    1.1315E-03
  0.400    1.1904E-01    1.1787E-01    1.1653E-03
  0.410    1.2230E-01    1.2110E-01    1.1995E-03
  0.420    1.2558E-01    1.2435E-01    1.2341E-03
  0.430    1.2888E-01    1.2761E-01    1.2689E-03
  0.440    1.3221E-01    1.3090E-01    1.3042E-03
  0.450    1.3555E-01    1.3421E-01    1.3398E-03
  0.460    1.3892E-01    1.3755E-01    1.3758E-03
  0.470    1.4232E-01    1.4091E-01    1.4122E-03
  0.480    1.4574E-01    1.4429E-01    1.4490E-03
  0.490    1.4918E-01    1.4769E-01    1.4863E-03
  0.500    1.5265E-01    1.5113E-01    1.5239E-03
  0.510    1.5615E-01    1.5459E-01    1.5620E-03
