 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8852E-03    2.8601E-03    2.5115E-05
  0.020    5.7760E-03    5.7256E-03    5.0351E-05
  0.030    8.6726E-03    8.5968E-03    7.5712E-05
  0.040    1.1575E-02    1.1474E-02    1.0120E-04
  0.050    1.4484E-02    1.4357E-02    1.2682E-04
  0.060    1.7399E-02    1.7247E-02    1.5257E-04
  0.070    2.0322E-02    2.0143E-02    1.7847E-04
  0.080    2.3251E-02    2.3046E-02    2.0450E-04
  0.090    2.6187E-02    2.5957E-02    2.3068E-04
  0.100    2.9131E-02    2.8874E-02    2.5700E-04
  0.110    3.2083E-02    3.1800E-02    2.8348E-04
  0.120    3.5043E-02    3.4733E-02    3.1011E-04
  0.130    3.8012E-02    3.7675E-02    3.3691E-04
  0.140    4.0989E-02    4.0625E-02    3.6386E-04
  0.150    4.3975E-02    4.3584E-02    3.9099E-04
  0.160    4.6971E-02    4.6552E-02    4.1829E-04
  0.170    4.9976E-02    4.9530E-02    4.4576E-04
  0.180    5.2991E-02    5.2517E-02    4.7342E-04
  0.190    5.6016E-02    5.5515E-02    5.0126E-04
  0.200    5.9052E-02    5.8522E-02    5.2929E-04
  0.210    6.2098E-02    6.1541E-02    5.5751E-04
  0.220    6.5156E-02    6.4571E-02    5.8594E-04
  0.230    6.8226E-02    6.7612E-02    6.1457E-04
  0.240    7.1308E-02    7.0664E-02    6.4341E-04
  0.250    7.4402E-02    7.3729E-02    6.7246E-04
  0.260    7.7509E-02    7.6807E-02    7.0174E-04
  0.270    8.0629E-02    7.9897E-02    7.3124E-04
  0.280    8.3762E-02    8.3001E-02    7.6098E-04
  0.290    8.6909E-02    8.6119E-02    7.9095E-04
  0.300    9.0071E-02    8.9250E-02    8.2117E-04
  0.310    9.3248E-02    9.2396E-02    8.5164E-04
  0.320    9.6440E-02    9.5558E-02    8.8237E-04
  0.330    9.9648E-02    9.8734E-02    9.1336E-04
  0.340    1.0287E-01    1.0193E-01    9.4462E-04
  0.350    1.0611E-01    1.0514E-01    9.7616E-04
  0.360    1.0937E-01    1.0836E-01    1.0080E-03
  0.370    1.1265E-01    1.1161E-01    1.0401E-03
  0.380    1.1594E-01    1.1487E-01    1.0725E-03
  0.390    1.1925E-01    1.1815E-01    1.1053E-03
  0.400    1.2258E-01    1.2145E-01    1.1383E-03
  0.410    1.2594E-01    1.2476E-01    1.1717E-03
  0.420    1.2931E-01    1.2810E-01    1.2054E-03
  0.430    1.3270E-01    1.3146E-01    1.2394E-03
  0.440    1.3612E-01    1.3484E-01    1.2738E-03
  0.450    1.3956E-01    1.3825E-01    1.3086E-03
  0.460    1.4302E-01    1.4167E-01    1.3438E-03
  0.470    1.4650E-01    1.4512E-01    1.3793E-03
  0.480    1.5001E-01    1.4860E-01    1.4152E-03
  0.490    1.5355E-01    1.5210E-01    1.4515E-03
  0.500    1.5711E-01    1.5562E-01    1.4883E-03
  0.510    1.6070E-01    1.5917E-01    1.5255E-03
  0.520    1.6432E-01    1.6275E-01    1.5631E-03
  0.530    1.6796E-01    1.6636E-01    1.6012E-03
