 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8451E-03    2.8200E-03    2.5046E-05
  0.020    5.6957E-03    5.6455E-03    5.0230E-05
  0.030    8.5522E-03    8.4766E-03    7.5557E-05
  0.040    1.1415E-02    1.1314E-02    1.0103E-04
  0.050    1.4284E-02    1.4157E-02    1.2665E-04
  0.060    1.7159E-02    1.7007E-02    1.5242E-04
  0.070    2.0041E-02    1.9863E-02    1.7835E-04
  0.080    2.2930E-02    2.2726E-02    2.0444E-04
  0.090    2.5827E-02    2.5596E-02    2.3069E-04
  0.100    2.8731E-02    2.8474E-02    2.5711E-04
  0.110    3.1643E-02    3.1360E-02    2.8370E-04
  0.120    3.4564E-02    3.4253E-02    3.1047E-04
  0.130    3.7492E-02    3.7155E-02    3.3741E-04
  0.140    4.0430E-02    4.0065E-02    3.6453E-04
  0.150    4.3376E-02    4.2984E-02    3.9185E-04
  0.160    4.6332E-02    4.5912E-02    4.1935E-04
  0.170    4.9297E-02    4.8850E-02    4.4705E-04
  0.180    5.2272E-02    5.1797E-02    4.7495E-04
  0.190    5.5258E-02    5.4755E-02    5.0306E-04
  0.200    5.8254E-02    5.7722E-02    5.3137E-04
  0.210    6.1261E-02    6.0701E-02    5.5990E-04
  0.220    6.4279E-02    6.3690E-02    5.8865E-04
  0.230    6.7309E-02    6.6691E-02    6.1763E-04
  0.240    7.0351E-02    6.9704E-02    6.4683E-04
  0.250    7.3405E-02    7.2729E-02    6.7628E-04
  0.260    7.6472E-02    7.5766E-02    7.0596E-04
  0.270    7.9552E-02    7.8816E-02    7.3589E-04
  0.280    8.2645E-02    8.1879E-02    7.6608E-04
  0.290    8.5753E-02    8.4956E-02    7.9652E-04
  0.300    8.8874E-02    8.8047E-02    8.2723E-04
  0.310    9.2011E-02    9.1153E-02    8.5821E-04
  0.320    9.5162E-02    9.4273E-02    8.8948E-04
  0.330    9.8330E-02    9.7409E-02    9.2103E-04
  0.340    1.0151E-01    1.0056E-01    9.5287E-04
  0.350    1.0471E-01    1.0373E-01    9.8501E-04
  0.360    1.0793E-01    1.0691E-01    1.0175E-03
  0.370    1.1117E-01    1.1012E-01    1.0502E-03
  0.380    1.1442E-01    1.1334E-01    1.0833E-03
  0.390    1.1769E-01    1.1657E-01    1.1167E-03
