 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8437E-03    2.8193E-03    2.4400E-05
  0.020    5.6927E-03    5.6437E-03    4.8924E-05
  0.030    8.5472E-03    8.4737E-03    7.3576E-05
  0.040    1.1408E-02    1.1309E-02    9.8359E-05
  0.050    1.4274E-02    1.4151E-02    1.2327E-04
  0.060    1.7147E-02    1.6998E-02    1.4833E-04
  0.070    2.0026E-02    1.9853E-02    1.7352E-04
  0.080    2.2912E-02    2.2713E-02    1.9886E-04
  0.090    2.5805E-02    2.5581E-02    2.2434E-04
  0.100    2.8706E-02    2.8456E-02    2.4997E-04
  0.110    3.1614E-02    3.1338E-02    2.7576E-04
  0.120    3.4529E-02    3.4228E-02    3.0171E-04
  0.130    3.7453E-02    3.7126E-02    3.2782E-04
  0.140    4.0386E-02    4.0032E-02    3.5409E-04
  0.150    4.3327E-02    4.2946E-02    3.8053E-04
  0.160    4.6277E-02    4.5870E-02    4.0715E-04
  0.170    4.9236E-02    4.8803E-02    4.3395E-04
  0.180    5.2206E-02    5.1745E-02    4.6092E-04
  0.190    5.5185E-02    5.4696E-02    4.8809E-04
  0.200    5.8174E-02    5.7658E-02    5.1545E-04
  0.210    6.1174E-02    6.0631E-02    5.4300E-04
  0.220    6.4185E-02    6.3614E-02    5.7076E-04
  0.230    6.7207E-02    6.6608E-02    5.9872E-04
  0.240    7.0241E-02    6.9614E-02    6.2689E-04
  0.250    7.3287E-02    7.2631E-02    6.5528E-04
  0.260    7.6345E-02    7.5661E-02    6.8390E-04
  0.270    7.9416E-02    7.8703E-02    7.1274E-04
  0.280    8.2500E-02    8.1759E-02    7.4181E-04
  0.290    8.5598E-02    8.4827E-02    7.7113E-04
  0.300    8.8710E-02    8.7910E-02    8.0069E-04
  0.310    9.1837E-02    9.1006E-02    8.3051E-04
  0.320    9.4978E-02    9.4118E-02    8.6058E-04
  0.330    9.8135E-02    9.7244E-02    8.9092E-04
  0.340    1.0131E-01    1.0039E-01    9.2153E-04
  0.350    1.0450E-01    1.0354E-01    9.5243E-04
  0.360    1.0770E-01    1.0672E-01    9.8361E-04
  0.370    1.1093E-01    1.0991E-01    1.0151E-03
  0.380    1.1417E-01    1.1312E-01    1.0469E-03
  0.390    1.1743E-01    1.1635E-01    1.0790E-03
  0.400    1.2071E-01    1.1959E-01    1.1114E-03
  0.410    1.2400E-01    1.2286E-01    1.1441E-03
  0.420    1.2732E-01    1.2615E-01    1.1772E-03
  0.430    1.3066E-01    1.2945E-01    1.2106E-03
  0.440    1.3402E-01    1.3278E-01    1.2444E-03
