 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8654E-03    2.8387E-03    2.6619E-05
  0.020    5.7366E-03    5.6833E-03    5.3365E-05
  0.030    8.6140E-03    8.5338E-03    8.0242E-05
  0.040    1.1498E-02    1.1391E-02    1.0725E-04
  0.050    1.4388E-02    1.4254E-02    1.3440E-04
  0.060    1.7286E-02    1.7124E-02    1.6168E-04
  0.070    2.0190E-02    2.0001E-02    1.8911E-04
  0.080    2.3102E-02    2.2886E-02    2.1669E-04
  0.090    2.6022E-02    2.5778E-02    2.4442E-04
  0.100    2.8950E-02    2.8677E-02    2.7231E-04
  0.110    3.1886E-02    3.1585E-02    3.0035E-04
  0.120    3.4830E-02    3.4501E-02    3.2855E-04
  0.130    3.7783E-02    3.7426E-02    3.5693E-04
  0.140    4.0746E-02    4.0360E-02    3.8547E-04
  0.150    4.3718E-02    4.3303E-02    4.1419E-04
  0.160    4.6699E-02    4.6256E-02    4.4309E-04
  0.170    4.9691E-02    4.9219E-02    4.7217E-04
  0.180    5.2693E-02    5.2192E-02    5.0144E-04
  0.190    5.5706E-02    5.5175E-02    5.3090E-04
  0.200    5.8730E-02    5.8169E-02    5.6057E-04
  0.210    6.1765E-02    6.1174E-02    5.9043E-04
  0.220    6.4812E-02    6.4191E-02    6.2051E-04
  0.230    6.7871E-02    6.7220E-02    6.5079E-04
  0.240    7.0942E-02    7.0261E-02    6.8130E-04
  0.250    7.4027E-02    7.3315E-02    7.1203E-04
  0.260    7.7125E-02    7.6382E-02    7.4298E-04
  0.270    8.0236E-02    7.9462E-02    7.7418E-04
  0.280    8.3361E-02    8.2556E-02    8.0561E-04
  0.290    8.6501E-02    8.5664E-02    8.3729E-04
  0.300    8.9656E-02    8.8787E-02    8.6923E-04
  0.310    9.2826E-02    9.1925E-02    9.0142E-04
  0.320    9.6012E-02    9.5078E-02    9.3388E-04
  0.330    9.9214E-02    9.8248E-02    9.6662E-04
  0.340    1.0243E-01    1.0143E-01    9.9963E-04
  0.350    1.0567E-01    1.0464E-01    1.0329E-03
  0.360    1.0892E-01    1.0786E-01    1.0665E-03
  0.370    1.1220E-01    1.1110E-01    1.1004E-03
  0.380    1.1549E-01    1.1435E-01    1.1346E-03
  0.390    1.1880E-01    1.1763E-01    1.1692E-03
  0.400    1.2213E-01    1.2092E-01    1.2040E-03
