 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7745E-03    2.7486E-03    2.5821E-05
  0.020    5.5545E-03    5.5027E-03    5.1771E-05
  0.030    8.3403E-03    8.2625E-03    7.7854E-05
  0.040    1.1132E-02    1.1028E-02    1.0407E-04
  0.050    1.3930E-02    1.3800E-02    1.3043E-04
  0.060    1.6735E-02    1.6578E-02    1.5693E-04
  0.070    1.9546E-02    1.9363E-02    1.8358E-04
  0.080    2.2365E-02    2.2155E-02    2.1037E-04
  0.090    2.5191E-02    2.4953E-02    2.3732E-04
  0.100    2.8024E-02    2.7760E-02    2.6442E-04
  0.110    3.0865E-02    3.0574E-02    2.9168E-04
  0.120    3.3715E-02    3.3396E-02    3.1911E-04
  0.130    3.6572E-02    3.6226E-02    3.4670E-04
  0.140    3.9439E-02    3.9064E-02    3.7447E-04
  0.150    4.2314E-02    4.1912E-02    4.0241E-04
  0.160    4.5199E-02    4.4768E-02    4.3053E-04
  0.170    4.8093E-02    4.7634E-02    4.5883E-04
  0.180    5.0997E-02    5.0510E-02    4.8732E-04
  0.190    5.3911E-02    5.3395E-02    5.1601E-04
  0.200    5.6836E-02    5.6291E-02    5.4489E-04
  0.210    5.9772E-02    5.9198E-02    5.7398E-04
  0.220    6.2719E-02    6.2116E-02    6.0327E-04
  0.230    6.5678E-02    6.5045E-02    6.3278E-04
  0.240    6.8648E-02    6.7986E-02    6.6250E-04
  0.250    7.1631E-02    7.0939E-02    6.9245E-04
  0.260    7.4627E-02    7.3904E-02    7.2262E-04
  0.270    7.7636E-02    7.6883E-02    7.5303E-04
  0.280    8.0658E-02    7.9874E-02    7.8368E-04
  0.290    8.3694E-02    8.2880E-02    8.1458E-04
  0.300    8.6745E-02    8.5899E-02    8.4573E-04
  0.310    8.9811E-02    8.8933E-02    8.7714E-04
  0.320    9.2891E-02    9.1982E-02    9.0881E-04
  0.330    9.5988E-02    9.5047E-02    9.4076E-04
  0.340    9.9100E-02    9.8127E-02    9.7298E-04
  0.350    1.0223E-01    1.0122E-01    1.0055E-03
  0.360    1.0538E-01    1.0434E-01    1.0383E-03
  0.370    1.0854E-01    1.0747E-01    1.0714E-03
  0.380    1.1172E-01    1.1062E-01    1.1048E-03
  0.390    1.1492E-01    1.1379E-01    1.1386E-03
  0.400    1.1814E-01    1.1697E-01    1.1726E-03
  0.410    1.2138E-01    1.2018E-01    1.2070E-03
  0.420    1.2465E-01    1.2340E-01    1.2418E-03
  0.430    1.2793E-01    1.2665E-01    1.2769E-03
  0.440    1.3123E-01    1.2992E-01    1.3124E-03
  0.450    1.3456E-01    1.3321E-01    1.3482E-03
  0.460    1.3791E-01    1.3652E-01    1.3844E-03
  0.470    1.4128E-01    1.3986E-01    1.4211E-03
  0.480    1.4468E-01    1.4322E-01    1.4581E-03
  0.490    1.4810E-01    1.4661E-01    1.4956E-03
  0.500    1.5155E-01    1.5002E-01    1.5334E-03
  0.510    1.5503E-01    1.5346E-01    1.5718E-03
  0.520    1.5853E-01    1.5692E-01    1.6106E-03
  0.530    1.6207E-01    1.6042E-01    1.6498E-03
  0.540    1.6563E-01    1.6394E-01    1.6896E-03
  0.550    1.6922E-01    1.6749E-01    1.7298E-03
  0.560    1.7285E-01    1.7108E-01    1.7706E-03
  0.570    1.7650E-01    1.7469E-01    1.8119E-03
  0.580    1.8019E-01    1.7834E-01    1.8538E-03
  0.590    1.8392E-01    1.8202E-01    1.8962E-03
  0.600    1.8768E-01    1.8574E-01    1.9392E-03
  0.610    1.9148E-01    1.8950E-01    1.9828E-03
  0.620    1.9531E-01    1.9329E-01    2.0271E-03
  0.630    1.9919E-01    1.9712E-01    2.0720E-03
  0.640    2.0311E-01    2.0099E-01    2.1175E-03
  0.650    2.0706E-01    2.0490E-01    2.1638E-03
  0.660    2.1107E-01    2.0886E-01    2.2107E-03
  0.670    2.1511E-01    2.1286E-01    2.2584E-03
  0.680    2.1921E-01    2.1690E-01    2.3069E-03
  0.690    2.2335E-01    2.2099E-01    2.3561E-03
  0.700    2.2754E-01    2.2514E-01    2.4062E-03
  0.710    2.3179E-01    2.2933E-01    2.4571E-03
  0.720    2.3608E-01    2.3357E-01    2.5090E-03
  0.730    2.4044E-01    2.3788E-01    2.5617E-03
  0.740    2.4485E-01    2.4223E-01    2.6154E-03
  0.750    2.4932E-01    2.4665E-01    2.6700E-03
  0.760    2.5385E-01    2.5113E-01    2.7257E-03
  0.770    2.5845E-01    2.5567E-01    2.7825E-03
  0.780    2.6312E-01    2.6028E-01    2.8403E-03
  0.790    2.6785E-01    2.6495E-01    2.8993E-03
  0.800    2.7266E-01    2.6970E-01    2.9595E-03
  0.810    2.7754E-01    2.7452E-01    3.0210E-03
  0.820    2.8250E-01    2.7942E-01    3.0837E-03
  0.830    2.8755E-01    2.8440E-01    3.1479E-03
  0.840    2.9268E-01    2.8946E-01    3.2134E-03
  0.850    2.9790E-01    2.9462E-01    3.2804E-03
  0.860    3.0321E-01    2.9986E-01    3.3489E-03
  0.870    3.0862E-01    3.0520E-01    3.4191E-03
  0.880    3.1413E-01    3.1064E-01    3.4909E-03
  0.890    3.1974E-01    3.1618E-01    3.5645E-03
  0.900    3.2547E-01    3.2183E-01    3.6400E-03
  0.910    3.3131E-01    3.2760E-01    3.7174E-03
  0.920    3.3728E-01    3.3348E-01    3.7968E-03
  0.930    3.4337E-01    3.3949E-01    3.8783E-03
  0.940    3.4960E-01    3.4563E-01    3.9620E-03
  0.950    3.5596E-01    3.5191E-01    4.0481E-03
  0.960    3.6248E-01    3.5834E-01    4.1367E-03
  0.970    3.6915E-01    3.6492E-01    4.2278E-03
  0.980    3.7598E-01    3.7166E-01    4.3217E-03
  0.990    3.8298E-01    3.7856E-01    4.4184E-03
  1.000    3.9017E-01    3.8565E-01    4.5182E-03
