 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7532E-03    2.7271E-03    2.6160E-05
  0.020    5.5119E-03    5.4594E-03    5.2440E-05
  0.030    8.2761E-03    8.1973E-03    7.8843E-05
  0.040    1.1046E-02    1.0941E-02    1.0537E-04
  0.050    1.3822E-02    1.3690E-02    1.3203E-04
  0.060    1.6605E-02    1.6446E-02    1.5882E-04
  0.070    1.9394E-02    1.9208E-02    1.8575E-04
  0.080    2.2190E-02    2.1977E-02    2.1281E-04
  0.090    2.4992E-02    2.4752E-02    2.4002E-04
  0.100    2.7802E-02    2.7535E-02    2.6737E-04
  0.110    3.0620E-02    3.0325E-02    2.9487E-04
  0.120    3.3445E-02    3.3123E-02    3.2252E-04
  0.130    3.6278E-02    3.5928E-02    3.5033E-04
  0.140    3.9120E-02    3.8741E-02    3.7830E-04
  0.150    4.1970E-02    4.1563E-02    4.0643E-04
  0.160    4.4829E-02    4.4394E-02    4.3473E-04
  0.170    4.7696E-02    4.7233E-02    4.6320E-04
  0.180    5.0574E-02    5.0082E-02    4.9185E-04
  0.190    5.3461E-02    5.2940E-02    5.2068E-04
  0.200    5.6357E-02    5.5808E-02    5.4969E-04
  0.210    5.9265E-02    5.8686E-02    5.7889E-04
  0.220    6.2182E-02    6.1574E-02    6.0829E-04
  0.230    6.5111E-02    6.4473E-02    6.3788E-04
  0.240    6.8051E-02    6.7383E-02    6.6768E-04
  0.250    7.1002E-02    7.0305E-02    6.9769E-04
  0.260    7.3966E-02    7.3238E-02    7.2791E-04
  0.270    7.6941E-02    7.6183E-02    7.5835E-04
  0.280    7.9930E-02    7.9141E-02    7.8902E-04
  0.290    8.2931E-02    8.2111E-02    8.1991E-04
  0.300    8.5946E-02    8.5095E-02    8.5105E-04
  0.310    8.8975E-02    8.8092E-02    8.8242E-04
  0.320    9.2018E-02    9.1104E-02    9.1405E-04
  0.330    9.5076E-02    9.4130E-02    9.4593E-04
  0.340    9.8148E-02    9.7170E-02    9.7807E-04
  0.350    1.0124E-01    1.0023E-01    1.0105E-03
  0.360    1.0434E-01    1.0330E-01    1.0432E-03
  0.370    1.0746E-01    1.0639E-01    1.0761E-03
  0.380    1.1060E-01    1.0949E-01    1.1094E-03
  0.390    1.1376E-01    1.1261E-01    1.1430E-03
  0.400    1.1693E-01    1.1575E-01    1.1768E-03
  0.410    1.2012E-01    1.1891E-01    1.2110E-03
  0.420    1.2333E-01    1.2209E-01    1.2455E-03
  0.430    1.2656E-01    1.2528E-01    1.2803E-03
  0.440    1.2981E-01    1.2850E-01    1.3155E-03
  0.450    1.3308E-01    1.3173E-01    1.3510E-03
  0.460    1.3638E-01    1.3499E-01    1.3869E-03
  0.470    1.3969E-01    1.3827E-01    1.4232E-03
  0.480    1.4303E-01    1.4157E-01    1.4599E-03
  0.490    1.4639E-01    1.4490E-01    1.4969E-03
  0.500    1.4978E-01    1.4825E-01    1.5343E-03
  0.510    1.5319E-01    1.5162E-01    1.5722E-03
  0.520    1.5663E-01    1.5502E-01    1.6105E-03
  0.530    1.6009E-01    1.5844E-01    1.6492E-03
  0.540    1.6358E-01    1.6189E-01    1.6884E-03
  0.550    1.6710E-01    1.6537E-01    1.7281E-03
  0.560    1.7065E-01    1.6888E-01    1.7682E-03
  0.570    1.7423E-01    1.7242E-01    1.8089E-03
  0.580    1.7784E-01    1.7599E-01    1.8500E-03
  0.590    1.8148E-01    1.7959E-01    1.8917E-03
  0.600    1.8515E-01    1.8322E-01    1.9340E-03
  0.610    1.8886E-01    1.8688E-01    1.9768E-03
  0.620    1.9260E-01    1.9058E-01    2.0202E-03
  0.630    1.9639E-01    1.9432E-01    2.0642E-03
  0.640    2.0020E-01    1.9809E-01    2.1088E-03
  0.650    2.0406E-01    2.0191E-01    2.1541E-03
  0.660    2.0796E-01    2.0576E-01    2.2000E-03
  0.670    2.1190E-01    2.0965E-01    2.2467E-03
  0.680    2.1588E-01    2.1358E-01    2.2941E-03
  0.690    2.1991E-01    2.1756E-01    2.3422E-03
  0.700    2.2398E-01    2.2159E-01    2.3910E-03
  0.710    2.2810E-01    2.2566E-01    2.4407E-03
  0.720    2.3227E-01    2.2978E-01    2.4912E-03
  0.730    2.3649E-01    2.3395E-01    2.5426E-03
