 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7945E-03    2.7687E-03    2.5801E-05
  0.020    5.5947E-03    5.5429E-03    5.1732E-05
  0.030    8.4008E-03    8.3230E-03    7.7795E-05
  0.040    1.1213E-02    1.1109E-02    1.0399E-04
  0.050    1.4032E-02    1.3902E-02    1.3033E-04
  0.060    1.6857E-02    1.6701E-02    1.5682E-04
  0.070    1.9690E-02    1.9507E-02    1.8344E-04
  0.080    2.2530E-02    2.2320E-02    2.1022E-04
  0.090    2.5377E-02    2.5140E-02    2.3716E-04
  0.100    2.8232E-02    2.7968E-02    2.6425E-04
  0.110    3.1096E-02    3.0804E-02    2.9150E-04
  0.120    3.3967E-02    3.3648E-02    3.1892E-04
  0.130    3.6848E-02    3.6501E-02    3.4651E-04
  0.140    3.9737E-02    3.9363E-02    3.7428E-04
  0.150    4.2636E-02    4.2234E-02    4.0222E-04
  0.160    4.5544E-02    4.5114E-02    4.3035E-04
  0.170    4.8463E-02    4.8004E-02    4.5866E-04
  0.180    5.1392E-02    5.0904E-02    4.8717E-04
  0.190    5.4331E-02    5.3815E-02    5.1587E-04
  0.200    5.7281E-02    5.6736E-02    5.4477E-04
  0.210    6.0243E-02    5.9669E-02    5.7389E-04
  0.220    6.3216E-02    6.2613E-02    6.0321E-04
  0.230    6.6201E-02    6.5569E-02    6.3275E-04
  0.240    6.9199E-02    6.8537E-02    6.6252E-04
  0.250    7.2210E-02    7.1517E-02    6.9251E-04
  0.260    7.5234E-02    7.4511E-02    7.2274E-04
  0.270    7.8271E-02    7.7518E-02    7.5320E-04
  0.280    8.1323E-02    8.0539E-02    7.8392E-04
  0.290    8.4389E-02    8.3574E-02    8.1489E-04
  0.300    8.7470E-02    8.6624E-02    8.4611E-04
  0.310    9.0566E-02    8.9689E-02    8.7760E-04
  0.320    9.3679E-02    9.2769E-02    9.0937E-04
  0.330    9.6807E-02    9.5866E-02    9.4141E-04
  0.340    9.9953E-02    9.8979E-02    9.7374E-04
  0.350    1.0312E-01    1.0211E-01    1.0064E-03
  0.360    1.0630E-01    1.0526E-01    1.0393E-03
  0.370    1.0950E-01    1.0842E-01    1.0725E-03
  0.380    1.1271E-01    1.1161E-01    1.1061E-03
  0.390    1.1595E-01    1.1481E-01    1.1400E-03
  0.400    1.1921E-01    1.1803E-01    1.1742E-03
  0.410    1.2249E-01    1.2128E-01    1.2087E-03
  0.420    1.2579E-01    1.2454E-01    1.2436E-03
  0.430    1.2911E-01    1.2783E-01    1.2789E-03
  0.440    1.3245E-01    1.3114E-01    1.3146E-03
  0.450    1.3582E-01    1.3447E-01    1.3506E-03
  0.460    1.3921E-01    1.3783E-01    1.3870E-03
  0.470    1.4263E-01    1.4121E-01    1.4239E-03
  0.480    1.4607E-01    1.4461E-01    1.4611E-03
  0.490    1.4954E-01    1.4804E-01    1.4988E-03
  0.500    1.5304E-01    1.5150E-01    1.5369E-03
  0.510    1.5656E-01    1.5499E-01    1.5755E-03
  0.520    1.6012E-01    1.5850E-01    1.6145E-03
  0.530    1.6370E-01    1.6205E-01    1.6541E-03
  0.540    1.6731E-01    1.6562E-01    1.6941E-03
  0.550    1.7096E-01    1.6923E-01    1.7346E-03
  0.560    1.7464E-01    1.7287E-01    1.7756E-03
  0.570    1.7836E-01    1.7654E-01    1.8172E-03
