 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7460E-03    2.7205E-03    2.5510E-05
  0.020    5.4978E-03    5.4467E-03    5.1153E-05
  0.030    8.2557E-03    8.1788E-03    7.6933E-05
  0.040    1.1020E-02    1.0917E-02    1.0285E-04
  0.050    1.3791E-02    1.3662E-02    1.2892E-04
  0.060    1.6568E-02    1.6413E-02    1.5513E-04
  0.070    1.9353E-02    1.9172E-02    1.8149E-04
  0.080    2.2145E-02    2.1937E-02    2.0800E-04
  0.090    2.4945E-02    2.4710E-02    2.3467E-04
  0.100    2.7753E-02    2.7491E-02    2.6150E-04
  0.110    3.0569E-02    3.0280E-02    2.8849E-04
  0.120    3.3393E-02    3.3077E-02    3.1565E-04
  0.130    3.6226E-02    3.5883E-02    3.4299E-04
  0.140    3.9068E-02    3.8698E-02    3.7050E-04
  0.150    4.1920E-02    4.1522E-02    3.9819E-04
  0.160    4.4782E-02    4.4356E-02    4.2606E-04
  0.170    4.7653E-02    4.7199E-02    4.5412E-04
  0.180    5.0535E-02    5.0053E-02    4.8237E-04
  0.190    5.3428E-02    5.2917E-02    5.1083E-04
  0.200    5.6332E-02    5.5792E-02    5.3948E-04
  0.210    5.9247E-02    5.8678E-02    5.6834E-04
  0.220    6.2174E-02    6.1576E-02    5.9741E-04
  0.230    6.5113E-02    6.4486E-02    6.2670E-04
  0.240    6.8064E-02    6.7408E-02    6.5620E-04
  0.250    7.1029E-02    7.0343E-02    6.8594E-04
  0.260    7.4007E-02    7.3291E-02    7.1591E-04
  0.270    7.6998E-02    7.6252E-02    7.4611E-04
  0.280    8.0004E-02    7.9227E-02    7.7656E-04
  0.290    8.3024E-02    8.2217E-02    8.0726E-04
  0.300    8.6060E-02    8.5221E-02    8.3822E-04
  0.310    8.9110E-02    8.8241E-02    8.6943E-04
  0.320    9.2177E-02    9.1276E-02    9.0092E-04
  0.330    9.5260E-02    9.4327E-02    9.3268E-04
  0.340    9.8360E-02    9.7395E-02    9.6473E-04
  0.350    1.0148E-01    1.0048E-01    9.9706E-04
  0.360    1.0461E-01    1.0358E-01    1.0297E-03
  0.370    1.0777E-01    1.0670E-01    1.0626E-03
  0.380    1.1094E-01    1.0984E-01    1.0959E-03
  0.390    1.1413E-01    1.1300E-01    1.1294E-03
  0.400    1.1734E-01    1.1618E-01    1.1633E-03
  0.410    1.2058E-01    1.1938E-01    1.1976E-03
  0.420    1.2383E-01    1.2260E-01    1.2322E-03
  0.430    1.2711E-01    1.2584E-01    1.2671E-03
  0.440    1.3041E-01    1.2910E-01    1.3024E-03
  0.450    1.3373E-01    1.3239E-01    1.3381E-03
  0.460    1.3708E-01    1.3570E-01    1.3742E-03
  0.470    1.4045E-01    1.3904E-01    1.4106E-03
  0.480    1.4384E-01    1.4240E-01    1.4475E-03
  0.490    1.4727E-01    1.4578E-01    1.4848E-03
  0.500    1.5072E-01    1.4919E-01    1.5225E-03
  0.510    1.5419E-01    1.5263E-01    1.5607E-03
  0.520    1.5770E-01    1.5610E-01    1.5993E-03
  0.530    1.6124E-01    1.5960E-01    1.6384E-03
  0.540    1.6480E-01    1.6313E-01    1.6780E-03
  0.550    1.6840E-01    1.6668E-01    1.7181E-03
  0.560    1.7203E-01    1.7028E-01    1.7587E-03
  0.570    1.7570E-01    1.7390E-01    1.7998E-03
  0.580    1.7940E-01    1.7756E-01    1.8415E-03
  0.590    1.8313E-01    1.8125E-01    1.8837E-03
  0.600    1.8691E-01    1.8498E-01    1.9265E-03
  0.610    1.9072E-01    1.8875E-01    1.9699E-03
  0.620    1.9457E-01    1.9255E-01    2.0140E-03
  0.630    1.9846E-01    1.9640E-01    2.0587E-03
  0.640    2.0239E-01    2.0029E-01    2.1040E-03
  0.650    2.0637E-01    2.0422E-01    2.1500E-03
  0.660    2.1039E-01    2.0819E-01    2.1967E-03
  0.670    2.1446E-01    2.1221E-01    2.2442E-03
  0.680    2.1857E-01    2.1628E-01    2.2924E-03
  0.690    2.2274E-01    2.2040E-01    2.3414E-03
  0.700    2.2696E-01    2.2456E-01    2.3912E-03
  0.710    2.3123E-01    2.2878E-01    2.4419E-03
  0.720    2.3555E-01    2.3306E-01    2.4934E-03
  0.730    2.3994E-01    2.3739E-01    2.5458E-03
  0.740    2.4438E-01    2.4178E-01    2.5991E-03
  0.750    2.4889E-01    2.4623E-01    2.6535E-03
  0.760    2.5346E-01    2.5075E-01    2.7088E-03
  0.770    2.5810E-01    2.5533E-01    2.7651E-03
  0.780    2.6280E-01    2.5998E-01    2.8226E-03
  0.790    2.6758E-01    2.6470E-01    2.8812E-03
  0.800    2.7243E-01    2.6949E-01    2.9409E-03
