 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8632E-03    2.8382E-03    2.4935E-05
  0.020    5.7318E-03    5.6818E-03    5.0002E-05
  0.030    8.6063E-03    8.5311E-03    7.5205E-05
  0.040    1.1487E-02    1.1386E-02    1.0055E-04
  0.050    1.4374E-02    1.4247E-02    1.2603E-04
  0.060    1.7267E-02    1.7115E-02    1.5166E-04
  0.070    2.0167E-02    1.9989E-02    1.7744E-04
  0.080    2.3074E-02    2.2871E-02    2.0337E-04
  0.090    2.5989E-02    2.5759E-02    2.2946E-04
  0.100    2.8911E-02    2.8655E-02    2.5570E-04
  0.110    3.1841E-02    3.1559E-02    2.8212E-04
  0.120    3.4779E-02    3.4470E-02    3.0870E-04
  0.130    3.7726E-02    3.7390E-02    3.3545E-04
  0.140    4.0682E-02    4.0319E-02    3.6238E-04
  0.150    4.3646E-02    4.3257E-02    3.8949E-04
  0.160    4.6620E-02    4.6204E-02    4.1678E-04
  0.170    4.9604E-02    4.9160E-02    4.4426E-04
  0.180    5.2598E-02    5.2126E-02    4.7194E-04
  0.190    5.5603E-02    5.5103E-02    4.9982E-04
  0.200    5.8618E-02    5.8090E-02    5.2790E-04
  0.210    6.1644E-02    6.1088E-02    5.5619E-04
  0.220    6.4682E-02    6.4098E-02    5.8469E-04
  0.230    6.7732E-02    6.7118E-02    6.1341E-04
  0.240    7.0794E-02    7.0151E-02    6.4236E-04
  0.250    7.3868E-02    7.3197E-02    6.7154E-04
  0.260    7.6956E-02    7.6255E-02    7.0095E-04
  0.270    8.0057E-02    7.9326E-02    7.3060E-04
  0.280    8.3171E-02    8.2411E-02    7.6051E-04
  0.290    8.6300E-02    8.5510E-02    7.9067E-04
  0.300    8.9444E-02    8.8623E-02    8.2108E-04
  0.310    9.2603E-02    9.1751E-02    8.5177E-04
  0.320    9.5777E-02    9.4894E-02    8.8273E-04
  0.330    9.8967E-02    9.8053E-02    9.1397E-04
  0.340    1.0217E-01    1.0123E-01    9.4550E-04
  0.350    1.0540E-01    1.0442E-01    9.7733E-04
  0.360    1.0864E-01    1.0763E-01    1.0095E-03
  0.370    1.1190E-01    1.1086E-01    1.0419E-03
  0.380    1.1518E-01    1.1410E-01    1.0747E-03
  0.390    1.1847E-01    1.1737E-01    1.1078E-03
  0.400    1.2179E-01    1.2065E-01    1.1412E-03
  0.410    1.2513E-01    1.2395E-01    1.1750E-03
  0.420    1.2849E-01    1.2728E-01    1.2091E-03
  0.430    1.3187E-01    1.3062E-01    1.2436E-03
  0.440    1.3527E-01    1.3399E-01    1.2785E-03
  0.450    1.3870E-01    1.3738E-01    1.3137E-03
  0.460    1.4214E-01    1.4079E-01    1.3494E-03
  0.470    1.4562E-01    1.4423E-01    1.3855E-03
  0.480    1.4911E-01    1.4769E-01    1.4219E-03
  0.490    1.5264E-01    1.5118E-01    1.4589E-03
  0.500    1.5619E-01    1.5469E-01    1.4962E-03
  0.510    1.5977E-01    1.5823E-01    1.5340E-03
  0.520    1.6337E-01    1.6180E-01    1.5723E-03
  0.530    1.6701E-01    1.6540E-01    1.6111E-03
  0.540    1.7067E-01    1.6902E-01    1.6504E-03
  0.550    1.7437E-01    1.7268E-01    1.6902E-03
  0.560    1.7810E-01    1.7637E-01    1.7305E-03
  0.570    1.8186E-01    1.8009E-01    1.7714E-03
  0.580    1.8566E-01    1.8385E-01    1.8128E-03
  0.590    1.8949E-01    1.8763E-01    1.8548E-03
  0.600    1.9336E-01    1.9146E-01    1.8974E-03
  0.610    1.9726E-01    1.9532E-01    1.9406E-03
  0.620    2.0121E-01    1.9922E-01    1.9845E-03
  0.630    2.0519E-01    2.0316E-01    2.0290E-03
  0.640    2.0922E-01    2.0714E-01    2.0742E-03
  0.650    2.1329E-01    2.1117E-01    2.1201E-03
  0.660    2.1740E-01    2.1523E-01    2.1667E-03
  0.670    2.2156E-01    2.1934E-01    2.2141E-03
  0.680    2.2576E-01    2.2350E-01    2.2623E-03
  0.690    2.3002E-01    2.2771E-01    2.3113E-03
  0.700    2.3433E-01    2.3197E-01    2.3611E-03
  0.710    2.3869E-01    2.3628E-01    2.4117E-03
  0.720    2.4310E-01    2.4064E-01    2.4633E-03
  0.730    2.4758E-01    2.4506E-01    2.5158E-03
  0.740    2.5211E-01    2.4954E-01    2.5693E-03
  0.750    2.5670E-01    2.5408E-01    2.6237E-03
  0.760    2.6136E-01    2.5868E-01    2.6793E-03
  0.770    2.6608E-01    2.6335E-01    2.7359E-03
  0.780    2.7087E-01    2.6808E-01    2.7936E-03
  0.790    2.7574E-01    2.7289E-01    2.8525E-03
  0.800    2.8068E-01    2.7776E-01    2.9126E-03
