 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8205E-03    2.7944E-03    2.6188E-05
  0.020    5.6469E-03    5.5944E-03    5.2502E-05
  0.030    8.4793E-03    8.4003E-03    7.8943E-05
  0.040    1.1318E-02    1.1212E-02    1.0552E-04
  0.050    1.4163E-02    1.4031E-02    1.3222E-04
  0.060    1.7015E-02    1.6856E-02    1.5907E-04
  0.070    1.9874E-02    1.9688E-02    1.8605E-04
  0.080    2.2741E-02    2.2527E-02    2.1318E-04
  0.090    2.5615E-02    2.5374E-02    2.4046E-04
  0.100    2.8496E-02    2.8228E-02    2.6790E-04
  0.110    3.1386E-02    3.1091E-02    2.9549E-04
  0.120    3.4285E-02    3.3961E-02    3.2324E-04
  0.130    3.7192E-02    3.6841E-02    3.5115E-04
  0.140    4.0108E-02    3.9729E-02    3.7923E-04
  0.150    4.3033E-02    4.2626E-02    4.0749E-04
  0.160    4.5968E-02    4.5532E-02    4.3592E-04
  0.170    4.8913E-02    4.8449E-02    4.6453E-04
  0.180    5.1868E-02    5.1375E-02    4.9333E-04
  0.190    5.4834E-02    5.4312E-02    5.2232E-04
  0.200    5.7811E-02    5.7259E-02    5.5151E-04
  0.210    6.0799E-02    6.0218E-02    5.8090E-04
  0.220    6.3798E-02    6.3188E-02    6.1049E-04
  0.230    6.6810E-02    6.6169E-02    6.4029E-04
  0.240    6.9833E-02    6.9163E-02    6.7031E-04
  0.250    7.2870E-02    7.2169E-02    7.0056E-04
  0.260    7.5919E-02    7.5188E-02    7.3103E-04
  0.270    7.8983E-02    7.8221E-02    7.6173E-04
  0.280    8.2059E-02    8.1267E-02    7.9267E-04
  0.290    8.5151E-02    8.4327E-02    8.2386E-04
  0.300    8.8257E-02    8.7401E-02    8.5530E-04
  0.310    9.1378E-02    9.0491E-02    8.8700E-04
  0.320    9.4515E-02    9.3596E-02    9.1896E-04
  0.330    9.7667E-02    9.6716E-02    9.5120E-04
  0.340    1.0084E-01    9.9853E-02    9.8371E-04
  0.350    1.0402E-01    1.0301E-01    1.0165E-03
  0.360    1.0723E-01    1.0618E-01    1.0496E-03
  0.370    1.1045E-01    1.0937E-01    1.0830E-03
  0.380    1.1369E-01    1.1257E-01    1.1167E-03
  0.390    1.1695E-01    1.1580E-01    1.1507E-03
  0.400    1.2023E-01    1.1904E-01    1.1851E-03
  0.410    1.2353E-01    1.2231E-01    1.2198E-03
  0.420    1.2685E-01    1.2559E-01    1.2548E-03
  0.430    1.3019E-01    1.2890E-01    1.2902E-03
  0.440    1.3355E-01    1.3223E-01    1.3260E-03
  0.450    1.3694E-01    1.3558E-01    1.3621E-03
  0.460    1.4035E-01    1.3895E-01    1.3986E-03
  0.470    1.4379E-01    1.4235E-01    1.4356E-03
  0.480    1.4724E-01    1.4577E-01    1.4729E-03
  0.490    1.5073E-01    1.4922E-01    1.5106E-03
  0.500    1.5424E-01    1.5269E-01    1.5488E-03
  0.510    1.5778E-01    1.5619E-01    1.5875E-03
  0.520    1.6135E-01    1.5972E-01    1.6265E-03
  0.530    1.6494E-01    1.6327E-01    1.6661E-03
  0.540    1.6857E-01    1.6686E-01    1.7061E-03
  0.550    1.7222E-01    1.7047E-01    1.7467E-03
  0.560    1.7591E-01    1.7412E-01    1.7878E-03
  0.570    1.7963E-01    1.7780E-01    1.8294E-03
  0.580    1.8338E-01    1.8151E-01    1.8715E-03
  0.590    1.8717E-01    1.8525E-01    1.9142E-03
  0.600    1.9099E-01    1.8903E-01    1.9575E-03
  0.610    1.9485E-01    1.9285E-01    2.0015E-03
  0.620    1.9875E-01    1.9671E-01    2.0460E-03
  0.630    2.0269E-01    2.0060E-01    2.0912E-03
  0.640    2.0667E-01    2.0453E-01    2.1370E-03
  0.650    2.1069E-01    2.0851E-01    2.1836E-03
  0.660    2.1475E-01    2.1252E-01    2.2308E-03
  0.670    2.1886E-01    2.1658E-01    2.2788E-03
  0.680    2.2302E-01    2.2069E-01    2.3275E-03
  0.690    2.2722E-01    2.2485E-01    2.3771E-03
  0.700    2.3148E-01    2.2905E-01    2.4274E-03
  0.710    2.3578E-01    2.3330E-01    2.4786E-03
  0.720    2.4014E-01    2.3761E-01    2.5307E-03
  0.730    2.4455E-01    2.4197E-01    2.5837E-03
  0.740    2.4902E-01    2.4639E-01    2.6377E-03
  0.750    2.5355E-01    2.5086E-01    2.6926E-03
  0.760    2.5815E-01    2.5540E-01    2.7485E-03
  0.770    2.6280E-01    2.6000E-01    2.8055E-03
  0.780    2.6752E-01    2.6466E-01    2.8637E-03
  0.790    2.7232E-01    2.6939E-01    2.9229E-03
  0.800    2.7718E-01    2.7419E-01    2.9834E-03
  0.810    2.8212E-01    2.7907E-01    3.0451E-03
  0.820    2.8713E-01    2.8402E-01    3.1081E-03
  0.830    2.9223E-01    2.8905E-01    3.1724E-03
  0.840    2.9740E-01    2.9417E-01    3.2382E-03
  0.850    3.0267E-01    2.9937E-01    3.3054E-03
  0.860    3.0803E-01    3.0465E-01    3.3742E-03
  0.870    3.1348E-01    3.1004E-01    3.4446E-03
  0.880    3.1903E-01    3.1552E-01    3.5167E-03
  0.890    3.2469E-01    3.2110E-01    3.5905E-03
  0.900    3.3046E-01    3.2679E-01    3.6662E-03
  0.910    3.3633E-01    3.3259E-01    3.7439E-03
  0.920    3.4233E-01    3.3851E-01    3.8236E-03
  0.930    3.4845E-01    3.4455E-01    3.9055E-03
  0.940    3.5471E-01    3.5072E-01    3.9896E-03
  0.950    3.6109E-01    3.5702E-01    4.0761E-03
  0.960    3.6763E-01    3.6346E-01    4.1652E-03
  0.970    3.7431E-01    3.7005E-01    4.2569E-03
  0.980    3.8115E-01    3.7680E-01    4.3514E-03
  0.990    3.8816E-01    3.8372E-01    4.4489E-03
  1.000    3.9535E-01    3.9080E-01    4.5495E-03
