 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7692E-03    2.7437E-03    2.5474E-05
  0.020    5.5438E-03    5.4928E-03    5.1080E-05
  0.030    8.3242E-03    8.2473E-03    7.6820E-05
  0.040    1.1110E-02    1.1008E-02    1.0270E-04
  0.050    1.3903E-02    1.3774E-02    1.2872E-04
  0.060    1.6702E-02    1.6547E-02    1.5488E-04
  0.070    1.9507E-02    1.9326E-02    1.8119E-04
  0.080    2.2319E-02    2.2112E-02    2.0765E-04
  0.090    2.5139E-02    2.4905E-02    2.3427E-04
  0.100    2.7966E-02    2.7705E-02    2.6105E-04
  0.110    3.0801E-02    3.0513E-02    2.8799E-04
  0.120    3.3643E-02    3.3328E-02    3.1509E-04
  0.130    3.6494E-02    3.6152E-02    3.4237E-04
  0.140    3.9354E-02    3.8984E-02    3.6982E-04
  0.150    4.2222E-02    4.1825E-02    3.9745E-04
  0.160    4.5100E-02    4.4675E-02    4.2526E-04
  0.170    4.7987E-02    4.7534E-02    4.5326E-04
  0.180    5.0884E-02    5.0402E-02    4.8145E-04
  0.190    5.3791E-02    5.3281E-02    5.0984E-04
  0.200    5.6708E-02    5.6170E-02    5.3842E-04
  0.210    5.9636E-02    5.9069E-02    5.6722E-04
  0.220    6.2576E-02    6.1980E-02    5.9622E-04
  0.230    6.5527E-02    6.4901E-02    6.2544E-04
  0.240    6.8489E-02    6.7834E-02    6.5488E-04
  0.250    7.1464E-02    7.0780E-02    6.8455E-04
  0.260    7.4452E-02    7.3737E-02    7.1445E-04
  0.270    7.7453E-02    7.6708E-02    7.4459E-04
  0.280    8.0467E-02    7.9692E-02    7.7497E-04
  0.290    8.3494E-02    8.2689E-02    8.0560E-04
  0.300    8.6537E-02    8.5700E-02    8.3649E-04
  0.310    8.9594E-02    8.8726E-02    8.6764E-04
  0.320    9.2666E-02    9.1767E-02    8.9906E-04
  0.330    9.5753E-02    9.4823E-02    9.3076E-04
  0.340    9.8857E-02    9.7894E-02    9.6274E-04
  0.350    1.0198E-01    1.0098E-01    9.9501E-04
  0.360    1.0512E-01    1.0409E-01    1.0276E-03
  0.370    1.0827E-01    1.0721E-01    1.0604E-03
  0.380    1.1144E-01    1.1035E-01    1.0936E-03
  0.390    1.1464E-01    1.1351E-01    1.1271E-03
  0.400    1.1785E-01    1.1669E-01    1.1610E-03
  0.410    1.2108E-01    1.1988E-01    1.1951E-03
  0.420    1.2433E-01    1.2310E-01    1.2297E-03
  0.430    1.2760E-01    1.2634E-01    1.2646E-03
  0.440    1.3090E-01    1.2960E-01    1.2998E-03
  0.450    1.3422E-01    1.3288E-01    1.3354E-03
  0.460    1.3756E-01    1.3619E-01    1.3714E-03
  0.470    1.4092E-01    1.3952E-01    1.4079E-03
  0.480    1.4431E-01    1.4287E-01    1.4447E-03
  0.490    1.4773E-01    1.4625E-01    1.4819E-03
  0.500    1.5117E-01    1.4965E-01    1.5196E-03
  0.510    1.5464E-01    1.5308E-01    1.5577E-03
  0.520    1.5813E-01    1.5654E-01    1.5963E-03
  0.530    1.6166E-01    1.6002E-01    1.6353E-03
  0.540    1.6522E-01    1.6354E-01    1.6749E-03
  0.550    1.6880E-01    1.6709E-01    1.7149E-03
  0.560    1.7242E-01    1.7066E-01    1.7555E-03
  0.570    1.7607E-01    1.7427E-01    1.7965E-03
  0.580    1.7976E-01    1.7792E-01    1.8382E-03
  0.590    1.8348E-01    1.8160E-01    1.8804E-03
  0.600    1.8723E-01    1.8531E-01    1.9232E-03
  0.610    1.9103E-01    1.8906E-01    1.9665E-03
  0.620    1.9486E-01    1.9285E-01    2.0105E-03
  0.630    1.9873E-01    1.9668E-01    2.0552E-03
  0.640    2.0265E-01    2.0055E-01    2.1005E-03
  0.650    2.0661E-01    2.0446E-01    2.1465E-03
  0.660    2.1061E-01    2.0841E-01    2.1932E-03
  0.670    2.1466E-01    2.1242E-01    2.2406E-03
