 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7483E-03    2.7226E-03    2.5696E-05
  0.020    5.5023E-03    5.4508E-03    5.1525E-05
  0.030    8.2621E-03    8.1847E-03    7.7491E-05
  0.040    1.1028E-02    1.0925E-02    1.0360E-04
  0.050    1.3800E-02    1.3671E-02    1.2984E-04
  0.060    1.6579E-02    1.6423E-02    1.5624E-04
  0.070    1.9365E-02    1.9182E-02    1.8278E-04
  0.080    2.2158E-02    2.1949E-02    2.0948E-04
  0.090    2.4958E-02    2.4722E-02    2.3634E-04
  0.100    2.7766E-02    2.7503E-02    2.6336E-04
  0.110    3.0582E-02    3.0292E-02    2.9055E-04
  0.120    3.3406E-02    3.3089E-02    3.1790E-04
  0.130    3.6239E-02    3.5894E-02    3.4543E-04
  0.140    3.9080E-02    3.8707E-02    3.7314E-04
  0.150    4.1931E-02    4.1530E-02    4.0103E-04
  0.160    4.4791E-02    4.4362E-02    4.2911E-04
  0.170    4.7660E-02    4.7203E-02    4.5738E-04
  0.180    5.0540E-02    5.0054E-02    4.8585E-04
  0.190    5.3430E-02    5.2915E-02    5.1451E-04
  0.200    5.6330E-02    5.5787E-02    5.4339E-04
  0.210    5.9242E-02    5.8670E-02    5.7248E-04
  0.220    6.2165E-02    6.1563E-02    6.0179E-04
  0.230    6.5100E-02    6.4469E-02    6.3132E-04
  0.240    6.8047E-02    6.7386E-02    6.6107E-04
  0.250    7.1006E-02    7.0315E-02    6.9107E-04
  0.260    7.3978E-02    7.3257E-02    7.2130E-04
  0.270    7.6964E-02    7.6212E-02    7.5178E-04
  0.280    7.9963E-02    7.9180E-02    7.8251E-04
  0.290    8.2976E-02    8.2162E-02    8.1350E-04
  0.300    8.6004E-02    8.5159E-02    8.4475E-04
  0.310    8.9046E-02    8.8170E-02    8.7628E-04
  0.320    9.2104E-02    9.1196E-02    9.0809E-04
  0.330    9.5178E-02    9.4238E-02    9.4019E-04
  0.340    9.8269E-02    9.7296E-02    9.7258E-04
  0.350    1.0138E-01    1.0037E-01    1.0053E-03
  0.360    1.0450E-01    1.0346E-01    1.0383E-03
