 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7793E-03    2.7542E-03    2.5042E-05
  0.020    5.5638E-03    5.5136E-03    5.0212E-05
  0.030    8.3539E-03    8.2784E-03    7.5513E-05
  0.040    1.1150E-02    1.1049E-02    1.0095E-04
  0.050    1.3952E-02    1.3825E-02    1.2652E-04
  0.060    1.6760E-02    1.6608E-02    1.5223E-04
  0.070    1.9574E-02    1.9396E-02    1.7808E-04
  0.080    2.2396E-02    2.2192E-02    2.0408E-04
  0.090    2.5224E-02    2.4994E-02    2.3023E-04
  0.100    2.8060E-02    2.7804E-02    2.5654E-04
  0.110    3.0903E-02    3.0620E-02    2.8300E-04
  0.120    3.3755E-02    3.3445E-02    3.0963E-04
  0.130    3.6614E-02    3.6277E-02    3.3642E-04
  0.140    3.9482E-02    3.9118E-02    3.6338E-04
  0.150    4.2358E-02    4.1968E-02    3.9051E-04
  0.160    4.5244E-02    4.4826E-02    4.1783E-04
  0.170    4.8138E-02    4.7693E-02    4.4532E-04
  0.180    5.1043E-02    5.0570E-02    4.7300E-04
  0.190    5.3957E-02    5.3456E-02    5.0088E-04
  0.200    5.6882E-02    5.6353E-02    5.2895E-04
  0.210    5.9817E-02    5.9260E-02    5.5722E-04
  0.220    6.2764E-02    6.2178E-02    5.8569E-04
  0.230    6.5721E-02    6.5107E-02    6.1438E-04
  0.240    6.8691E-02    6.8047E-02    6.4328E-04
  0.250    7.1672E-02    7.1000E-02    6.7241E-04
  0.260    7.4666E-02    7.3964E-02    7.0176E-04
  0.270    7.7673E-02    7.6941E-02    7.3135E-04
  0.280    8.0693E-02    7.9932E-02    7.6118E-04
  0.290    8.3726E-02    8.2935E-02    7.9125E-04
  0.300    8.6774E-02    8.5953E-02    8.2157E-04
  0.310    8.9837E-02    8.8985E-02    8.5215E-04
  0.320    9.2914E-02    9.2031E-02    8.8300E-04
  0.330    9.6007E-02    9.5093E-02    9.1412E-04
  0.340    9.9116E-02    9.8170E-02    9.4551E-04
  0.350    1.0224E-01    1.0126E-01    9.7720E-04
  0.360    1.0538E-01    1.0437E-01    1.0092E-03
  0.370    1.0854E-01    1.0750E-01    1.0415E-03
  0.380    1.1172E-01    1.1065E-01    1.0740E-03
  0.390    1.1492E-01    1.1381E-01    1.1070E-03
  0.400    1.1813E-01    1.1699E-01    1.1402E-03
  0.410    1.2137E-01    1.2019E-01    1.1738E-03
  0.420    1.2462E-01    1.2341E-01    1.2077E-03
  0.430    1.2790E-01    1.2666E-01    1.2420E-03
  0.440    1.3119E-01    1.2992E-01    1.2766E-03
  0.450    1.3451E-01    1.3320E-01    1.3116E-03
  0.460    1.3786E-01    1.3651E-01    1.3470E-03
  0.470    1.4122E-01    1.3984E-01    1.3828E-03
  0.480    1.4461E-01    1.4320E-01    1.4190E-03
  0.490    1.4803E-01    1.4657E-01    1.4556E-03
  0.500    1.5147E-01    1.4998E-01    1.4927E-03
  0.510    1.5494E-01    1.5341E-01    1.5302E-03
  0.520    1.5844E-01    1.5687E-01    1.5682E-03
  0.530    1.6196E-01    1.6036E-01    1.6066E-03
  0.540    1.6552E-01    1.6387E-01    1.6455E-03
  0.550    1.6910E-01    1.6742E-01    1.6850E-03
  0.560    1.7272E-01    1.7099E-01    1.7249E-03
  0.570    1.7636E-01    1.7460E-01    1.7654E-03
