 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8201E-03    2.7946E-03    2.5429E-05
  0.020    5.6455E-03    5.5945E-03    5.0983E-05
  0.030    8.4765E-03    8.3999E-03    7.6664E-05
  0.040    1.1313E-02    1.1211E-02    1.0247E-04
  0.050    1.4156E-02    1.4028E-02    1.2842E-04
  0.060    1.7006E-02    1.6851E-02    1.5450E-04
  0.070    1.9861E-02    1.9681E-02    1.8072E-04
  0.080    2.2724E-02    2.2517E-02    2.0708E-04
  0.090    2.5594E-02    2.5360E-02    2.3359E-04
  0.100    2.8471E-02    2.8210E-02    2.6025E-04
  0.110    3.1355E-02    3.1068E-02    2.8706E-04
  0.120    3.4247E-02    3.3933E-02    3.1403E-04
  0.130    3.7148E-02    3.6807E-02    3.4116E-04
  0.140    4.0057E-02    3.9688E-02    3.6845E-04
  0.150    4.2974E-02    4.2579E-02    3.9591E-04
  0.160    4.5901E-02    4.5478E-02    4.2354E-04
  0.170    4.8837E-02    4.8386E-02    4.5135E-04
  0.180    5.1783E-02    5.1303E-02    4.7934E-04
  0.190    5.4738E-02    5.4230E-02    5.0752E-04
  0.200    5.7704E-02    5.7168E-02    5.3588E-04
  0.210    6.0680E-02    6.0115E-02    5.6444E-04
  0.220    6.3667E-02    6.3074E-02    5.9320E-04
  0.230    6.6666E-02    6.6043E-02    6.2216E-04
  0.240    6.9676E-02    6.9024E-02    6.5133E-04
  0.250    7.2698E-02    7.2017E-02    6.8072E-04
  0.260    7.5732E-02    7.5022E-02    7.1032E-04
  0.270    7.8779E-02    7.8039E-02    7.4015E-04
  0.280    8.1840E-02    8.1069E-02    7.7022E-04
  0.290    8.4913E-02    8.4113E-02    8.0051E-04
  0.300    8.8001E-02    8.7170E-02    8.3105E-04
  0.310    9.1103E-02    9.0242E-02    8.6184E-04
  0.320    9.4221E-02    9.3328E-02    8.9289E-04
  0.330    9.7353E-02    9.6429E-02    9.2420E-04
  0.340    1.0050E-01    9.9545E-02    9.5577E-04
  0.350    1.0367E-01    1.0268E-01    9.8763E-04
  0.360    1.0685E-01    1.0583E-01    1.0198E-03
  0.370    1.1004E-01    1.0899E-01    1.0522E-03
  0.380    1.1326E-01    1.1218E-01    1.0849E-03
  0.390    1.1650E-01    1.1538E-01    1.1180E-03
  0.400    1.1975E-01    1.1860E-01    1.1513E-03
  0.410    1.2302E-01    1.2184E-01    1.1850E-03
  0.420    1.2631E-01    1.2509E-01    1.2190E-03
  0.430    1.2963E-01    1.2837E-01    1.2533E-03
  0.440    1.3296E-01    1.3167E-01    1.2880E-03
  0.450    1.3632E-01    1.3500E-01    1.3231E-03
  0.460    1.3970E-01    1.3834E-01    1.3586E-03
  0.470    1.4310E-01    1.4171E-01    1.3944E-03
  0.480    1.4653E-01    1.4510E-01    1.4306E-03
  0.490    1.4998E-01    1.4851E-01    1.4672E-03
  0.500    1.5346E-01    1.5195E-01    1.5043E-03
  0.510    1.5696E-01    1.5542E-01    1.5417E-03
  0.520    1.6049E-01    1.5891E-01    1.5797E-03
  0.530    1.6405E-01    1.6243E-01    1.6180E-03
  0.540    1.6764E-01    1.6598E-01    1.6569E-03
  0.550    1.7125E-01    1.6956E-01    1.6962E-03
  0.560    1.7490E-01    1.7317E-01    1.7361E-03
  0.570    1.7858E-01    1.7681E-01    1.7764E-03
  0.580    1.8230E-01    1.8048E-01    1.8173E-03
  0.590    1.8604E-01    1.8419E-01    1.8588E-03
  0.600    1.8983E-01    1.8793E-01    1.9008E-03
  0.610    1.9365E-01    1.9170E-01    1.9434E-03
  0.620    1.9750E-01    1.9552E-01    1.9866E-03
  0.630    2.0140E-01    1.9937E-01    2.0304E-03
  0.640    2.0534E-01    2.0326E-01    2.0749E-03
  0.650    2.0931E-01    2.0719E-01    2.1201E-03
  0.660    2.1333E-01    2.1117E-01    2.1660E-03
  0.670    2.1740E-01    2.1519E-01    2.2126E-03
  0.680    2.2151E-01    2.1925E-01    2.2599E-03
  0.690    2.2567E-01    2.2336E-01    2.3080E-03
  0.700    2.2988E-01    2.2752E-01    2.3569E-03
  0.710    2.3414E-01    2.3174E-01    2.4066E-03
  0.720    2.3846E-01    2.3600E-01    2.4572E-03
  0.730    2.4283E-01    2.4032E-01    2.5087E-03
  0.740    2.4725E-01    2.4469E-01    2.5611E-03
  0.750    2.5174E-01    2.4913E-01    2.6145E-03
  0.760    2.5629E-01    2.5362E-01    2.6689E-03
  0.770    2.6091E-01    2.5818E-01    2.7244E-03
  0.780    2.6559E-01    2.6281E-01    2.7809E-03
  0.790    2.7034E-01    2.6750E-01    2.8385E-03
  0.800    2.7516E-01    2.7227E-01    2.8973E-03
  0.810    2.8006E-01    2.7711E-01    2.9574E-03
  0.820    2.8504E-01    2.8202E-01    3.0187E-03
  0.830    2.9010E-01    2.8702E-01    3.0813E-03
  0.840    2.9525E-01    2.9211E-01    3.1454E-03
  0.850    3.0049E-01    2.9728E-01    3.2108E-03
