 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8429E-03    2.8163E-03    2.6633E-05
  0.020    5.6913E-03    5.6379E-03    5.3384E-05
  0.030    8.5453E-03    8.4651E-03    8.0259E-05
  0.040    1.1405E-02    1.1298E-02    1.0726E-04
  0.050    1.4271E-02    1.4137E-02    1.3439E-04
  0.060    1.7144E-02    1.6982E-02    1.6165E-04
  0.070    2.0023E-02    1.9834E-02    1.8905E-04
  0.080    2.2910E-02    2.2693E-02    2.1658E-04
  0.090    2.5803E-02    2.5559E-02    2.4426E-04
  0.100    2.8704E-02    2.8432E-02    2.7208E-04
  0.110    3.1613E-02    3.1313E-02    3.0006E-04
  0.120    3.4530E-02    3.4201E-02    3.2819E-04
  0.130    3.7455E-02    3.7098E-02    3.5647E-04
  0.140    4.0388E-02    4.0003E-02    3.8492E-04
  0.150    4.3331E-02    4.2917E-02    4.1353E-04
  0.160    4.6283E-02    4.5841E-02    4.4232E-04
  0.170    4.9244E-02    4.8773E-02    4.7127E-04
  0.180    5.2215E-02    5.1715E-02    5.0041E-04
  0.190    5.5197E-02    5.4667E-02    5.2973E-04
  0.200    5.8189E-02    5.7629E-02    5.5924E-04
  0.210    6.1191E-02    6.0602E-02    5.8894E-04
  0.220    6.4205E-02    6.3586E-02    6.1883E-04
  0.230    6.7231E-02    6.6582E-02    6.4893E-04
  0.240    7.0268E-02    6.9589E-02    6.7924E-04
  0.250    7.3318E-02    7.2608E-02    7.0976E-04
  0.260    7.6380E-02    7.5639E-02    7.4050E-04
  0.270    7.9455E-02    7.8684E-02    7.7147E-04
  0.280    8.2544E-02    8.1741E-02    8.0266E-04
  0.290    8.5647E-02    8.4813E-02    8.3409E-04
  0.300    8.8764E-02    8.7898E-02    8.6576E-04
  0.310    9.1895E-02    9.0998E-02    8.9768E-04
  0.320    9.5042E-02    9.4112E-02    9.2986E-04
  0.330    9.8204E-02    9.7242E-02    9.6230E-04
  0.340    1.0138E-01    1.0039E-01    9.9500E-04
  0.350    1.0458E-01    1.0355E-01    1.0280E-03
  0.360    1.0779E-01    1.0673E-01    1.0612E-03
  0.370    1.1102E-01    1.0993E-01    1.0948E-03
  0.380    1.1427E-01    1.1314E-01    1.1287E-03
  0.390    1.1753E-01    1.1637E-01    1.1628E-03
  0.400    1.2082E-01    1.1962E-01    1.1973E-03
  0.410    1.2413E-01    1.2289E-01    1.2321E-03
  0.420    1.2745E-01    1.2618E-01    1.2672E-03
  0.430    1.3080E-01    1.2950E-01    1.3027E-03
  0.440    1.3417E-01    1.3283E-01    1.3385E-03
  0.450    1.3756E-01    1.3618E-01    1.3747E-03
  0.460    1.4097E-01    1.3956E-01    1.4113E-03
  0.470    1.4441E-01    1.4296E-01    1.4482E-03
  0.480    1.4787E-01    1.4639E-01    1.4856E-03
  0.490    1.5136E-01    1.4983E-01    1.5233E-03
  0.500    1.5487E-01    1.5331E-01    1.5615E-03
  0.510    1.5841E-01    1.5681E-01    1.6001E-03
  0.520    1.6198E-01    1.6034E-01    1.6391E-03
  0.530    1.6557E-01    1.6389E-01    1.6786E-03
  0.540    1.6920E-01    1.6748E-01    1.7185E-03
  0.550    1.7285E-01    1.7109E-01    1.7590E-03
  0.560    1.7654E-01    1.7474E-01    1.7999E-03
  0.570    1.8026E-01    1.7842E-01    1.8414E-03
  0.580    1.8401E-01    1.8213E-01    1.8834E-03
  0.590    1.8780E-01    1.8587E-01    1.9259E-03
  0.600    1.9162E-01    1.8965E-01    1.9690E-03
  0.610    1.9548E-01    1.9346E-01    2.0127E-03
  0.620    1.9937E-01    1.9731E-01    2.0570E-03
  0.630    2.0331E-01    2.0121E-01    2.1019E-03
  0.640    2.0728E-01    2.0514E-01    2.1474E-03
  0.650    2.1130E-01    2.0911E-01    2.1936E-03
  0.660    2.1536E-01    2.1312E-01    2.2405E-03
  0.670    2.1947E-01    2.1718E-01    2.2882E-03
  0.680    2.2362E-01    2.2128E-01    2.3365E-03
  0.690    2.2782E-01    2.2544E-01    2.3856E-03
  0.700    2.3207E-01    2.2964E-01    2.4356E-03
  0.710    2.3637E-01    2.3389E-01    2.4863E-03
  0.720    2.4073E-01    2.3819E-01    2.5379E-03
  0.730    2.4514E-01    2.4255E-01    2.5904E-03
  0.740    2.4961E-01    2.4697E-01    2.6438E-03
  0.750    2.5414E-01    2.5144E-01    2.6981E-03
  0.760    2.5873E-01    2.5598E-01    2.7535E-03
  0.770    2.6339E-01    2.6058E-01    2.8098E-03
  0.780    2.6812E-01    2.6525E-01    2.8673E-03
  0.790    2.7291E-01    2.6999E-01    2.9259E-03
  0.800    2.7778E-01    2.7480E-01    2.9856E-03
  0.810    2.8273E-01    2.7968E-01    3.0466E-03
  0.820    2.8775E-01    2.8465E-01    3.1088E-03
  0.830    2.9286E-01    2.8969E-01    3.1723E-03
  0.840    2.9806E-01    2.9482E-01    3.2373E-03
  0.850    3.0335E-01    3.0005E-01    3.3037E-03
  0.860    3.0873E-01    3.0536E-01    3.3716E-03
  0.870    3.1422E-01    3.1078E-01    3.4411E-03
  0.880    3.1981E-01    3.1629E-01    3.5123E-03
  0.890    3.2550E-01    3.2192E-01    3.5852E-03
  0.900    3.3132E-01    3.2766E-01    3.6600E-03
  0.910    3.3726E-01    3.3352E-01    3.7367E-03
  0.920    3.4332E-01    3.3950E-01    3.8154E-03
  0.930    3.4952E-01    3.4562E-01    3.8964E-03
  0.940    3.5586E-01    3.5188E-01    3.9796E-03
  0.950    3.6235E-01    3.5828E-01    4.0652E-03
  0.960    3.6900E-01    3.6485E-01    4.1533E-03
  0.970    3.7581E-01    3.7157E-01    4.2442E-03
  0.980    3.8281E-01    3.7847E-01    4.3379E-03
  0.990    3.8999E-01    3.8556E-01    4.4346E-03
  1.000    3.9737E-01    3.9284E-01    4.5346E-03
