 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8909E-03    2.8644E-03    2.6460E-05
  0.020    5.7876E-03    5.7346E-03    5.3047E-05
  0.030    8.6904E-03    8.6106E-03    7.9763E-05
  0.040    1.1599E-02    1.1493E-02    1.0661E-04
  0.050    1.4515E-02    1.4381E-02    1.3360E-04
  0.060    1.7437E-02    1.7277E-02    1.6072E-04
  0.070    2.0367E-02    2.0179E-02    1.8799E-04
  0.080    2.3303E-02    2.3088E-02    2.1540E-04
  0.090    2.6247E-02    2.6004E-02    2.4296E-04
  0.100    2.9199E-02    2.8929E-02    2.7068E-04
  0.110    3.2159E-02    3.1861E-02    2.9855E-04
  0.120    3.5127E-02    3.4801E-02    3.2658E-04
  0.130    3.8104E-02    3.7750E-02    3.5478E-04
  0.140    4.1090E-02    4.0707E-02    3.8314E-04
  0.150    4.4085E-02    4.3673E-02    4.1167E-04
  0.160    4.7089E-02    4.6649E-02    4.4038E-04
  0.170    5.0104E-02    4.9634E-02    4.6928E-04
  0.180    5.3128E-02    5.2630E-02    4.9835E-04
  0.190    5.6163E-02    5.5635E-02    5.2761E-04
  0.200    5.9208E-02    5.8651E-02    5.5707E-04
  0.210    6.2265E-02    6.1678E-02    5.8673E-04
  0.220    6.5333E-02    6.4716E-02    6.1659E-04
  0.230    6.8412E-02    6.7766E-02    6.4665E-04
  0.240    7.1504E-02    7.0827E-02    6.7693E-04
  0.250    7.4609E-02    7.3901E-02    7.0743E-04
  0.260    7.7726E-02    7.6988E-02    7.3815E-04
  0.270    8.0856E-02    8.0087E-02    7.6910E-04
  0.280    8.4000E-02    8.3200E-02    8.0028E-04
  0.290    8.7159E-02    8.6327E-02    8.3171E-04
  0.300    9.0331E-02    8.9468E-02    8.6338E-04
  0.310    9.3519E-02    9.2624E-02    8.9531E-04
  0.320    9.6722E-02    9.5794E-02    9.2749E-04
  0.330    9.9941E-02    9.8981E-02    9.5994E-04
  0.340    1.0318E-01    1.0218E-01    9.9266E-04
  0.350    1.0643E-01    1.0540E-01    1.0257E-03
  0.360    1.0970E-01    1.0864E-01    1.0590E-03
  0.370    1.1298E-01    1.1189E-01    1.0925E-03
  0.380    1.1629E-01    1.1516E-01    1.1264E-03
  0.390    1.1961E-01    1.1845E-01    1.1606E-03
  0.400    1.2296E-01    1.2176E-01    1.1951E-03
  0.410    1.2632E-01    1.2509E-01    1.2300E-03
  0.420    1.2970E-01    1.2844E-01    1.2652E-03
  0.430    1.3311E-01    1.3181E-01    1.3007E-03
  0.440    1.3654E-01    1.3520E-01    1.3366E-03
  0.450    1.3999E-01    1.3861E-01    1.3728E-03
  0.460    1.4346E-01    1.4205E-01    1.4094E-03
  0.470    1.4695E-01    1.4551E-01    1.4464E-03
  0.480    1.5048E-01    1.4899E-01    1.4838E-03
  0.490    1.5402E-01    1.5250E-01    1.5216E-03
  0.500    1.5759E-01    1.5604E-01    1.5599E-03
  0.510    1.6119E-01    1.5960E-01    1.5985E-03
  0.520    1.6482E-01    1.6318E-01    1.6376E-03
  0.530    1.6848E-01    1.6680E-01    1.6772E-03
  0.540    1.7216E-01    1.7045E-01    1.7172E-03
  0.550    1.7588E-01    1.7412E-01    1.7577E-03
  0.560    1.7963E-01    1.7783E-01    1.7987E-03
  0.570    1.8341E-01    1.8157E-01    1.8402E-03
  0.580    1.8722E-01    1.8534E-01    1.8823E-03
  0.590    1.9107E-01    1.8914E-01    1.9249E-03
  0.600    1.9495E-01    1.9298E-01    1.9680E-03
  0.610    1.9887E-01    1.9686E-01    2.0118E-03
  0.620    2.0283E-01    2.0078E-01    2.0561E-03
  0.630    2.0683E-01    2.0473E-01    2.1011E-03
  0.640    2.1087E-01    2.0872E-01    2.1467E-03
  0.650    2.1495E-01    2.1276E-01    2.1930E-03
  0.660    2.1907E-01    2.1683E-01    2.2399E-03
  0.670    2.2324E-01    2.2096E-01    2.2876E-03
  0.680    2.2746E-01    2.2512E-01    2.3360E-03
  0.690    2.3173E-01    2.2934E-01    2.3851E-03
  0.700    2.3604E-01    2.3360E-01    2.4350E-03
  0.710    2.4041E-01    2.3792E-01    2.4858E-03
