 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7595E-03    2.7337E-03    2.5736E-05
  0.020    5.5247E-03    5.4731E-03    5.1602E-05
  0.030    8.2961E-03    8.2185E-03    7.7601E-05
  0.040    1.1074E-02    1.0970E-02    1.0374E-04
  0.050    1.3858E-02    1.3728E-02    1.3001E-04
  0.060    1.6649E-02    1.6493E-02    1.5643E-04
  0.070    1.9447E-02    1.9264E-02    1.8299E-04
  0.080    2.2253E-02    2.2043E-02    2.0970E-04
  0.090    2.5066E-02    2.4829E-02    2.3657E-04
  0.100    2.7887E-02    2.7624E-02    2.6359E-04
  0.110    3.0716E-02    3.0426E-02    2.9077E-04
  0.120    3.3554E-02    3.3236E-02    3.1812E-04
  0.130    3.6401E-02    3.6055E-02    3.4563E-04
  0.140    3.9256E-02    3.8883E-02    3.7332E-04
  0.150    4.2121E-02    4.1720E-02    4.0118E-04
  0.160    4.4996E-02    4.4567E-02    4.2922E-04
  0.170    4.7881E-02    4.7423E-02    4.5745E-04
  0.180    5.0776E-02    5.0290E-02    4.8587E-04
  0.190    5.3681E-02    5.3167E-02    5.1447E-04
  0.200    5.6598E-02    5.6055E-02    5.4328E-04
  0.210    5.9526E-02    5.8954E-02    5.7229E-04
  0.220    6.2466E-02    6.1864E-02    6.0151E-04
  0.230    6.5418E-02    6.4787E-02    6.3094E-04
  0.240    6.8382E-02    6.7721E-02    6.6059E-04
  0.250    7.1359E-02    7.0668E-02    6.9046E-04
  0.260    7.4349E-02    7.3629E-02    7.2056E-04
  0.270    7.7353E-02    7.6602E-02    7.5090E-04
  0.280    8.0371E-02    7.9589E-02    7.8147E-04
  0.290    8.3403E-02    8.2591E-02    8.1230E-04
  0.300    8.6450E-02    8.5607E-02    8.4337E-04
  0.310    8.9513E-02    8.8638E-02    8.7471E-04
  0.320    9.2591E-02    9.1685E-02    9.0631E-04
  0.330    9.5686E-02    9.4748E-02    9.3818E-04
  0.340    9.8797E-02    9.7827E-02    9.7033E-04
  0.350    1.0193E-01    1.0092E-01    1.0028E-03
  0.360    1.0507E-01    1.0404E-01    1.0355E-03
  0.370    1.0824E-01    1.0717E-01    1.0685E-03
  0.380    1.1142E-01    1.1032E-01    1.1019E-03
  0.390    1.1462E-01    1.1349E-01    1.1355E-03
  0.400    1.1784E-01    1.1668E-01    1.1695E-03
  0.410    1.2109E-01    1.1988E-01    1.2038E-03
  0.420    1.2435E-01    1.2311E-01    1.2385E-03
  0.430    1.2764E-01    1.2636E-01    1.2735E-03
  0.440    1.3095E-01    1.2964E-01    1.3089E-03
  0.450    1.3428E-01    1.3293E-01    1.3446E-03
  0.460    1.3763E-01    1.3625E-01    1.3808E-03
  0.470    1.4101E-01    1.3960E-01    1.4173E-03
  0.480    1.4442E-01    1.4296E-01    1.4542E-03
  0.490    1.4785E-01    1.4636E-01    1.4916E-03
  0.500    1.5131E-01    1.4978E-01    1.5294E-03
  0.510    1.5479E-01    1.5322E-01    1.5676E-03
  0.520    1.5831E-01    1.5670E-01    1.6062E-03
  0.530    1.6185E-01    1.6020E-01    1.6454E-03
  0.540    1.6542E-01    1.6374E-01    1.6850E-03
  0.550    1.6903E-01    1.6730E-01    1.7251E-03
  0.560    1.7267E-01    1.7090E-01    1.7657E-03
  0.570    1.7634E-01    1.7453E-01    1.8068E-03
  0.580    1.8004E-01    1.7819E-01    1.8485E-03
  0.590    1.8378E-01    1.8189E-01    1.8907E-03
  0.600    1.8756E-01    1.8562E-01    1.9336E-03
  0.610    1.9137E-01    1.8940E-01    1.9770E-03
  0.620    1.9523E-01    1.9320E-01    2.0210E-03
  0.630    1.9912E-01    1.9705E-01    2.0656E-03
  0.640    2.0306E-01    2.0094E-01    2.1109E-03
  0.650    2.0703E-01    2.0488E-01    2.1569E-03
  0.660    2.1106E-01    2.0886E-01    2.2035E-03
  0.670    2.1513E-01    2.1288E-01    2.2509E-03
  0.680    2.1925E-01    2.1695E-01    2.2991E-03
  0.690    2.2341E-01    2.2107E-01    2.3480E-03
  0.700    2.2763E-01    2.2523E-01    2.3977E-03
  0.710    2.3190E-01    2.2946E-01    2.4482E-03
  0.720    2.3623E-01    2.3373E-01    2.4995E-03
  0.730    2.4062E-01    2.3806E-01    2.5518E-03
  0.740    2.4506E-01    2.4246E-01    2.6050E-03
  0.750    2.4957E-01    2.4691E-01    2.6591E-03
  0.760    2.5414E-01    2.5142E-01    2.7142E-03
  0.770    2.5877E-01    2.5600E-01    2.7704E-03
  0.780    2.6348E-01    2.6065E-01    2.8276E-03
  0.790    2.6825E-01    2.6537E-01    2.8859E-03
  0.800    2.7311E-01    2.7016E-01    2.9454E-03
  0.810    2.7804E-01    2.7503E-01    3.0061E-03
  0.820    2.8305E-01    2.7998E-01    3.0680E-03
  0.830    2.8815E-01    2.8502E-01    3.1313E-03
  0.840    2.9333E-01    2.9014E-01    3.1959E-03
  0.850    2.9861E-01    2.9535E-01    3.2619E-03
