 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9216E-03    2.8955E-03    2.6115E-05
  0.020    5.8491E-03    5.7968E-03    5.2368E-05
  0.030    8.7828E-03    8.7040E-03    7.8762E-05
  0.040    1.1723E-02    1.1618E-02    1.0530E-04
  0.050    1.4670E-02    1.4538E-02    1.3198E-04
  0.060    1.7623E-02    1.7464E-02    1.5882E-04
  0.070    2.0584E-02    2.0398E-02    1.8580E-04
  0.080    2.3552E-02    2.3339E-02    2.1295E-04
  0.090    2.6528E-02    2.6288E-02    2.4025E-04
  0.100    2.9512E-02    2.9244E-02    2.6772E-04
  0.110    3.2504E-02    3.2209E-02    2.9536E-04
  0.120    3.5505E-02    3.5182E-02    3.2316E-04
  0.130    3.8515E-02    3.8164E-02    3.5115E-04
  0.140    4.1534E-02    4.1155E-02    3.7931E-04
  0.150    4.4562E-02    4.4155E-02    4.0765E-04
  0.160    4.7601E-02    4.7164E-02    4.3618E-04
  0.170    5.0649E-02    5.0184E-02    4.6491E-04
  0.180    5.3708E-02    5.3214E-02    4.9383E-04
  0.190    5.6778E-02    5.6255E-02    5.2295E-04
  0.200    5.9859E-02    5.9306E-02    5.5227E-04
  0.210    6.2951E-02    6.2369E-02    5.8181E-04
  0.220    6.6056E-02    6.5444E-02    6.1156E-04
  0.230    6.9172E-02    6.8531E-02    6.4153E-04
  0.240    7.2302E-02    7.1630E-02    6.7172E-04
  0.250    7.5444E-02    7.4742E-02    7.0215E-04
  0.260    7.8600E-02    7.7867E-02    7.3281E-04
  0.270    8.1770E-02    8.1006E-02    7.6371E-04
  0.280    8.4954E-02    8.4159E-02    7.9486E-04
  0.290    8.8152E-02    8.7326E-02    8.2627E-04
  0.300    9.1366E-02    9.0508E-02    8.5793E-04
  0.310    9.4596E-02    9.3706E-02    8.8987E-04
  0.320    9.7841E-02    9.6919E-02    9.2207E-04
  0.330    1.0110E-01    1.0015E-01    9.5456E-04
  0.340    1.0438E-01    1.0340E-01    9.8733E-04
  0.350    1.0768E-01    1.0666E-01    1.0204E-03
  0.360    1.1100E-01    1.0994E-01    1.0538E-03
  0.370    1.1433E-01    1.1324E-01    1.0874E-03
  0.380    1.1768E-01    1.1656E-01    1.1214E-03
  0.390    1.2105E-01    1.1990E-01    1.1558E-03
  0.400    1.2445E-01    1.2326E-01    1.1904E-03
  0.410    1.2786E-01    1.2664E-01    1.2254E-03
  0.420    1.3130E-01    1.3004E-01    1.2608E-03
  0.430    1.3476E-01    1.3346E-01    1.2965E-03
  0.440    1.3824E-01    1.3691E-01    1.3326E-03
  0.450    1.4174E-01    1.4037E-01    1.3690E-03
  0.460    1.4527E-01    1.4387E-01    1.4059E-03
  0.470    1.4883E-01    1.4738E-01    1.4432E-03
  0.480    1.5241E-01    1.5093E-01    1.4808E-03
  0.490    1.5602E-01    1.5450E-01    1.5190E-03
  0.500    1.5965E-01    1.5809E-01    1.5575E-03
  0.510    1.6331E-01    1.6172E-01    1.5965E-03
  0.520    1.6701E-01    1.6537E-01    1.6360E-03
  0.530    1.7073E-01    1.6905E-01    1.6759E-03
  0.540    1.7448E-01    1.7277E-01    1.7164E-03
  0.550    1.7827E-01    1.7651E-01    1.7573E-03
  0.560    1.8209E-01    1.8029E-01    1.7988E-03
  0.570    1.8594E-01    1.8410E-01    1.8408E-03
  0.580    1.8983E-01    1.8795E-01    1.8834E-03
  0.590    1.9376E-01    1.9183E-01    1.9266E-03
