 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7841E-03    2.7622E-03    2.1864E-05
  0.020    5.5753E-03    5.5315E-03    4.3879E-05
  0.030    8.3740E-03    8.3080E-03    6.6050E-05
  0.040    1.1180E-02    1.1092E-02    8.8381E-05
  0.050    1.3995E-02    1.3884E-02    1.1088E-04
  0.060    1.6817E-02    1.6684E-02    1.3354E-04
  0.070    1.9648E-02    1.9492E-02    1.5638E-04
  0.080    2.2488E-02    2.2308E-02    1.7940E-04
  0.090    2.5336E-02    2.5134E-02    2.0260E-04
  0.100    2.8194E-02    2.7968E-02    2.2599E-04
  0.110    3.1062E-02    3.0812E-02    2.4957E-04
  0.120    3.3939E-02    3.3666E-02    2.7335E-04
  0.130    3.6826E-02    3.6529E-02    2.9734E-04
  0.140    3.9724E-02    3.9403E-02    3.2153E-04
  0.150    4.2633E-02    4.2287E-02    3.4594E-04
  0.160    4.5552E-02    4.5182E-02    3.7056E-04
  0.170    4.8483E-02    4.8088E-02    3.9542E-04
  0.180    5.1426E-02    5.1005E-02    4.2050E-04
  0.190    5.4380E-02    5.3935E-02    4.4582E-04
  0.200    5.7347E-02    5.6876E-02    4.7138E-04
  0.210    6.0327E-02    5.9830E-02    4.9719E-04
  0.220    6.3320E-02    6.2796E-02    5.2326E-04
  0.230    6.6326E-02    6.5776E-02    5.4959E-04
  0.240    6.9345E-02    6.8769E-02    5.7618E-04
  0.250    7.2379E-02    7.1776E-02    6.0305E-04
  0.260    7.5427E-02    7.4797E-02    6.3021E-04
  0.270    7.8491E-02    7.7833E-02    6.5765E-04
  0.280    8.1569E-02    8.0883E-02    6.8538E-04
  0.290    8.4663E-02    8.3949E-02    7.1342E-04
  0.300    8.7773E-02    8.7031E-02    7.4177E-04
  0.310    9.0899E-02    9.0129E-02    7.7044E-04
  0.320    9.4043E-02    9.3243E-02    7.9944E-04
  0.330    9.7203E-02    9.6374E-02    8.2877E-04
  0.340    1.0038E-01    9.9523E-02    8.5844E-04
  0.350    1.0358E-01    1.0269E-01    8.8847E-04
  0.360    1.0679E-01    1.0587E-01    9.1886E-04
  0.370    1.1003E-01    1.0908E-01    9.4961E-04
  0.380    1.1328E-01    1.1230E-01    9.8075E-04
  0.390    1.1656E-01    1.1554E-01    1.0123E-03
  0.400    1.1985E-01    1.1881E-01    1.0442E-03
  0.410    1.2317E-01    1.2209E-01    1.0765E-03
  0.420    1.2650E-01    1.2539E-01    1.1093E-03
  0.430    1.2986E-01    1.2872E-01    1.1425E-03
  0.440    1.3325E-01    1.3207E-01    1.1761E-03
  0.450    1.3665E-01    1.3544E-01    1.2102E-03
  0.460    1.4008E-01    1.3884E-01    1.2447E-03
  0.470    1.4354E-01    1.4226E-01    1.2797E-03
  0.480    1.4702E-01    1.4570E-01    1.3152E-03
  0.490    1.5052E-01    1.4917E-01    1.3512E-03
  0.500    1.5405E-01    1.5266E-01    1.3878E-03
  0.510    1.5761E-01    1.5619E-01    1.4248E-03
  0.520    1.6120E-01    1.5974E-01    1.4625E-03
  0.530    1.6481E-01    1.6331E-01    1.5006E-03
  0.540    1.6846E-01    1.6692E-01    1.5394E-03
  0.550    1.7213E-01    1.7055E-01    1.5787E-03
  0.560    1.7584E-01    1.7422E-01    1.6187E-03
  0.570    1.7958E-01    1.7792E-01    1.6592E-03
  0.580    1.8335E-01    1.8165E-01    1.7005E-03
  0.590    1.8715E-01    1.8541E-01    1.7424E-03
  0.600    1.9099E-01    1.8920E-01    1.7849E-03
  0.610    1.9486E-01    1.9303E-01    1.8282E-03
  0.620    1.9877E-01    1.9690E-01    1.8722E-03
  0.630    2.0272E-01    2.0080E-01    1.9170E-03
  0.640    2.0671E-01    2.0474E-01    1.9625E-03
  0.650    2.1073E-01    2.0872E-01    2.0088E-03
  0.660    2.1480E-01    2.1274E-01    2.0559E-03
  0.670    2.1891E-01    2.1680E-01    2.1039E-03
  0.680    2.2306E-01    2.2091E-01    2.1527E-03
  0.690    2.2726E-01    2.2506E-01    2.2025E-03
  0.700    2.3150E-01    2.2925E-01    2.2531E-03
  0.710    2.3579E-01    2.3349E-01    2.3048E-03
  0.720    2.4014E-01    2.3778E-01    2.3574E-03
  0.730    2.4453E-01    2.4212E-01    2.4110E-03
  0.740    2.4897E-01    2.4651E-01    2.4657E-03
  0.750    2.5347E-01    2.5095E-01    2.5215E-03
  0.760    2.5803E-01    2.5545E-01    2.5784E-03
  0.770    2.6265E-01    2.6001E-01    2.6365E-03
  0.780    2.6733E-01    2.6463E-01    2.6958E-03
  0.790    2.7207E-01    2.6931E-01    2.7564E-03
  0.800    2.7688E-01    2.7406E-01    2.8182E-03
  0.810    2.8175E-01    2.7887E-01    2.8814E-03
  0.820    2.8670E-01    2.8376E-01    2.9461E-03
  0.830    2.9173E-01    2.8872E-01    3.0121E-03
  0.840    2.9683E-01    2.9375E-01    3.0797E-03
  0.850    3.0201E-01    2.9887E-01    3.1489E-03
  0.860    3.0728E-01    3.0406E-01    3.2197E-03
  0.870    3.1264E-01    3.0935E-01    3.2922E-03
  0.880    3.1810E-01    3.1473E-01    3.3665E-03
  0.890    3.2365E-01    3.2020E-01    3.4427E-03
  0.900    3.2930E-01    3.2578E-01    3.5207E-03
  0.910    3.3506E-01    3.3146E-01    3.6009E-03
  0.920    3.4094E-01    3.3725E-01    3.6831E-03
  0.930    3.4693E-01    3.4317E-01    3.7675E-03
  0.940    3.5305E-01    3.4920E-01    3.8543E-03
  0.950    3.5931E-01    3.5536E-01    3.9435E-03
  0.960    3.6570E-01    3.6167E-01    4.0353E-03
  0.970    3.7224E-01    3.6811E-01    4.1298E-03
  0.980    3.7894E-01    3.7471E-01    4.2272E-03
  0.990    3.8580E-01    3.8148E-01    4.3275E-03
  1.000    3.9284E-01    3.8841E-01    4.4310E-03
