 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8831E-03    2.8563E-03    2.6856E-05
  0.020    5.7716E-03    5.7178E-03    5.3843E-05
  0.030    8.6658E-03    8.5848E-03    8.0964E-05
  0.040    1.1566E-02    1.1458E-02    1.0822E-04
  0.050    1.4472E-02    1.4336E-02    1.3562E-04
  0.060    1.7384E-02    1.7221E-02    1.6317E-04
  0.070    2.0304E-02    2.0113E-02    1.9086E-04
  0.080    2.3229E-02    2.3011E-02    2.1871E-04
  0.090    2.6163E-02    2.5916E-02    2.4671E-04
  0.100    2.9103E-02    2.8828E-02    2.7486E-04
  0.110    3.2051E-02    3.1748E-02    3.0318E-04
  0.120    3.5007E-02    3.4675E-02    3.3167E-04
  0.130    3.7971E-02    3.7611E-02    3.6033E-04
  0.140    4.0944E-02    4.0555E-02    3.8916E-04
  0.150    4.3925E-02    4.3507E-02    4.1817E-04
  0.160    4.6916E-02    4.6469E-02    4.4736E-04
  0.170    4.9916E-02    4.9439E-02    4.7673E-04
  0.180    5.2925E-02    5.2419E-02    5.0630E-04
  0.190    5.5945E-02    5.5409E-02    5.3607E-04
  0.200    5.8975E-02    5.8409E-02    5.6603E-04
  0.210    6.2015E-02    6.1419E-02    5.9620E-04
  0.220    6.5067E-02    6.4440E-02    6.2658E-04
  0.230    6.8130E-02    6.7473E-02    6.5717E-04
  0.240    7.1204E-02    7.0516E-02    6.8799E-04
  0.250    7.4291E-02    7.3572E-02    7.1903E-04
  0.260    7.7390E-02    7.6640E-02    7.5030E-04
  0.270    8.0502E-02    7.9720E-02    7.8181E-04
  0.280    8.3627E-02    8.2813E-02    8.1356E-04
  0.290    8.6765E-02    8.5920E-02    8.4556E-04
  0.300    8.9918E-02    8.9040E-02    8.7782E-04
  0.310    9.3085E-02    9.2175E-02    9.1033E-04
  0.320    9.6267E-02    9.5324E-02    9.4312E-04
  0.330    9.9464E-02    9.8488E-02    9.7618E-04
  0.340    1.0268E-01    1.0167E-01    1.0095E-03
  0.350    1.0591E-01    1.0486E-01    1.0431E-03
  0.360    1.0915E-01    1.0808E-01    1.0771E-03
  0.370    1.1242E-01    1.1130E-01    1.1113E-03
  0.380    1.1570E-01    1.1455E-01    1.1458E-03
  0.390    1.1900E-01    1.1782E-01    1.1807E-03
  0.400    1.2231E-01    1.2110E-01    1.2159E-03
  0.410    1.2565E-01    1.2440E-01    1.2514E-03
  0.420    1.2901E-01    1.2772E-01    1.2873E-03
  0.430    1.3239E-01    1.3106E-01    1.3235E-03
  0.440    1.3579E-01    1.3443E-01    1.3601E-03
  0.450    1.3921E-01    1.3781E-01    1.3971E-03
  0.460    1.4265E-01    1.4122E-01    1.4344E-03
  0.470    1.4612E-01    1.4465E-01    1.4722E-03
  0.480    1.4961E-01    1.4810E-01    1.5103E-03
  0.490    1.5313E-01    1.5158E-01    1.5489E-03
  0.500    1.5667E-01    1.5508E-01    1.5879E-03
  0.510    1.6023E-01    1.5861E-01    1.6273E-03
  0.520    1.6383E-01    1.6216E-01    1.6672E-03
  0.530    1.6745E-01    1.6574E-01    1.7076E-03
  0.540    1.7110E-01    1.6935E-01    1.7484E-03
  0.550    1.7478E-01    1.7299E-01    1.7898E-03
  0.560    1.7849E-01    1.7666E-01    1.8317E-03
  0.570    1.8224E-01    1.8036E-01    1.8740E-03
  0.580    1.8601E-01    1.8410E-01    1.9170E-03
  0.590    1.8982E-01    1.8786E-01    1.9605E-03
  0.600    1.9367E-01    1.9166E-01    2.0045E-03
  0.610    1.9755E-01    1.9550E-01    2.0492E-03
  0.620    2.0146E-01    1.9937E-01    2.0945E-03
  0.630    2.0542E-01    2.0328E-01    2.1404E-03
  0.640    2.0942E-01    2.0723E-01    2.1870E-03
  0.650    2.1345E-01    2.1122E-01    2.2343E-03
  0.660    2.1753E-01    2.1525E-01    2.2822E-03
  0.670    2.2166E-01    2.1933E-01    2.3309E-03
  0.680    2.2583E-01    2.2345E-01    2.3803E-03
  0.690    2.3005E-01    2.2762E-01    2.4306E-03
  0.700    2.3431E-01    2.3183E-01    2.4816E-03
  0.710    2.3863E-01    2.3610E-01    2.5334E-03
  0.720    2.4300E-01    2.4041E-01    2.5862E-03
  0.730    2.4742E-01    2.4479E-01    2.6398E-03
  0.740    2.5191E-01    2.4921E-01    2.6943E-03
  0.750    2.5645E-01    2.5370E-01    2.7498E-03
  0.760    2.6105E-01    2.5824E-01    2.8063E-03
  0.770    2.6572E-01    2.6285E-01    2.8639E-03
  0.780    2.7045E-01    2.6753E-01    2.9225E-03
  0.790    2.7525E-01    2.7227E-01    2.9823E-03
  0.800    2.8013E-01    2.7708E-01    3.0432E-03
  0.810    2.8508E-01    2.8197E-01    3.1054E-03
  0.820    2.9010E-01    2.8693E-01    3.1688E-03
  0.830    2.9521E-01    2.9198E-01    3.2336E-03
  0.840    3.0040E-01    2.9710E-01    3.2997E-03
  0.850    3.0569E-01    3.0232E-01    3.3673E-03
  0.860    3.1106E-01    3.0763E-01    3.4364E-03
  0.870    3.1653E-01    3.1303E-01    3.5071E-03
  0.880    3.2211E-01    3.1853E-01    3.5795E-03
  0.890    3.2779E-01    3.2413E-01    3.6536E-03
  0.900    3.3358E-01    3.2985E-01    3.7295E-03
  0.910    3.3949E-01    3.3568E-01    3.8073E-03
  0.920    3.4552E-01    3.4163E-01    3.8871E-03
  0.930    3.5168E-01    3.4771E-01    3.9691E-03
  0.940    3.5797E-01    3.5392E-01    4.0532E-03
  0.950    3.6441E-01    3.6027E-01    4.1397E-03
  0.960    3.7099E-01    3.6676E-01    4.2287E-03
  0.970    3.7773E-01    3.7341E-01    4.3203E-03
  0.980    3.8464E-01    3.8023E-01    4.4146E-03
  0.990    3.9173E-01    3.8722E-01    4.5119E-03
  1.000    3.9900E-01    3.9439E-01    4.6122E-03
