 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7731E-03    2.7480E-03    2.5090E-05
  0.020    5.5515E-03    5.5012E-03    5.0309E-05
  0.030    8.3356E-03    8.2599E-03    7.5661E-05
  0.040    1.1126E-02    1.1024E-02    1.0115E-04
  0.050    1.3922E-02    1.3795E-02    1.2678E-04
  0.060    1.6724E-02    1.6572E-02    1.5254E-04
  0.070    1.9533E-02    1.9355E-02    1.7846E-04
  0.080    2.2349E-02    2.2145E-02    2.0452E-04
  0.090    2.5173E-02    2.4942E-02    2.3073E-04
  0.100    2.8003E-02    2.7746E-02    2.5710E-04
  0.110    3.0842E-02    3.0558E-02    2.8363E-04
  0.120    3.3688E-02    3.3378E-02    3.1032E-04
  0.130    3.6543E-02    3.6206E-02    3.3717E-04
  0.140    3.9407E-02    3.9043E-02    3.6420E-04
  0.150    4.2280E-02    4.1888E-02    3.9140E-04
  0.160    4.5162E-02    4.4743E-02    4.1878E-04
  0.170    4.8053E-02    4.7607E-02    4.4634E-04
  0.180    5.0955E-02    5.0481E-02    4.7409E-04
  0.190    5.3867E-02    5.3365E-02    5.0203E-04
  0.200    5.6789E-02    5.6259E-02    5.3016E-04
  0.210    5.9723E-02    5.9164E-02    5.5850E-04
  0.220    6.2668E-02    6.2081E-02    5.8704E-04
  0.230    6.5625E-02    6.5009E-02    6.1579E-04
  0.240    6.8593E-02    6.7949E-02    6.4475E-04
  0.250    7.1575E-02    7.0901E-02    6.7393E-04
  0.260    7.4569E-02    7.3866E-02    7.0334E-04
  0.270    7.7577E-02    7.6844E-02    7.3298E-04
  0.280    8.0599E-02    7.9836E-02    7.6286E-04
  0.290    8.3635E-02    8.2842E-02    7.9297E-04
  0.300    8.6686E-02    8.5863E-02    8.2334E-04
  0.310    8.9752E-02    8.8898E-02    8.5396E-04
  0.320    9.2833E-02    9.1949E-02    8.8484E-04
  0.330    9.5931E-02    9.5015E-02    9.1599E-04
  0.340    9.9046E-02    9.8098E-02    9.4741E-04
  0.350    1.0218E-01    1.0120E-01    9.7911E-04
  0.360    1.0533E-01    1.0432E-01    1.0111E-03
  0.370    1.0849E-01    1.0745E-01    1.0434E-03
  0.380    1.1168E-01    1.1061E-01    1.0760E-03
  0.390    1.1489E-01    1.1378E-01    1.1089E-03
  0.400    1.1811E-01    1.1697E-01    1.1421E-03
  0.410    1.2136E-01    1.2019E-01    1.1756E-03
  0.420    1.2463E-01    1.2342E-01    1.2095E-03
  0.430    1.2792E-01    1.2668E-01    1.2437E-03
  0.440    1.3123E-01    1.2995E-01    1.2783E-03
  0.450    1.3457E-01    1.3326E-01    1.3132E-03
  0.460    1.3793E-01    1.3658E-01    1.3486E-03
  0.470    1.4132E-01    1.3993E-01    1.3842E-03
  0.480    1.4473E-01    1.4331E-01    1.4203E-03
  0.490    1.4817E-01    1.4671E-01    1.4568E-03
  0.500    1.5163E-01    1.5014E-01    1.4937E-03
  0.510    1.5513E-01    1.5360E-01    1.5311E-03
  0.520    1.5865E-01    1.5708E-01    1.5689E-03
  0.530    1.6220E-01    1.6060E-01    1.6071E-03
  0.540    1.6579E-01    1.6414E-01    1.6458E-03
  0.550    1.6941E-01    1.6772E-01    1.6850E-03
  0.560    1.7306E-01    1.7133E-01    1.7247E-03
  0.570    1.7674E-01    1.7498E-01    1.7649E-03
  0.580    1.8046E-01    1.7866E-01    1.8056E-03
  0.590    1.8422E-01    1.8237E-01    1.8469E-03
  0.600    1.8801E-01    1.8612E-01    1.8887E-03
  0.610    1.9185E-01    1.8992E-01    1.9311E-03
  0.620    1.9572E-01    1.9375E-01    1.9741E-03
  0.630    1.9964E-01    1.9762E-01    2.0177E-03
  0.640    2.0360E-01    2.0154E-01    2.0619E-03
  0.650    2.0761E-01    2.0550E-01    2.1068E-03
  0.660    2.1166E-01    2.0951E-01    2.1524E-03
  0.670    2.1576E-01    2.1357E-01    2.1987E-03
  0.680    2.1992E-01    2.1767E-01    2.2457E-03
  0.690    2.2412E-01    2.2183E-01    2.2934E-03
  0.700    2.2838E-01    2.2604E-01    2.3419E-03
  0.710    2.3269E-01    2.3030E-01    2.3913E-03
  0.720    2.3707E-01    2.3463E-01    2.4414E-03
  0.730    2.4150E-01    2.3901E-01    2.4925E-03
  0.740    2.4600E-01    2.4345E-01    2.5444E-03
  0.750    2.5056E-01    2.4796E-01    2.5973E-03
  0.760    2.5519E-01    2.5254E-01    2.6511E-03
  0.770    2.5989E-01    2.5719E-01    2.7059E-03
  0.780    2.6467E-01    2.6191E-01    2.7618E-03
  0.790    2.6953E-01    2.6671E-01    2.8188E-03
  0.800    2.7446E-01    2.7158E-01    2.8769E-03
  0.810    2.7948E-01    2.7654E-01    2.9361E-03
  0.820    2.8459E-01    2.8159E-01    2.9966E-03
  0.830    2.8979E-01    2.8673E-01    3.0584E-03
  0.840    2.9508E-01    2.9196E-01    3.1216E-03
  0.850    3.0048E-01    2.9729E-01    3.1861E-03
  0.860    3.0598E-01    3.0273E-01    3.2521E-03
  0.870    3.1160E-01    3.0828E-01    3.3196E-03
  0.880    3.1733E-01    3.1394E-01    3.3887E-03
  0.890    3.2318E-01    3.1972E-01    3.4595E-03
  0.900    3.2917E-01    3.2564E-01    3.5321E-03
  0.910    3.3529E-01    3.3168E-01    3.6065E-03
  0.920    3.4155E-01    3.3787E-01    3.6829E-03
  0.930    3.4797E-01    3.4420E-01    3.7613E-03
  0.940    3.5454E-01    3.5070E-01    3.8419E-03
  0.950    3.6129E-01    3.5736E-01    3.9247E-03
  0.960    3.6821E-01    3.6420E-01    4.0099E-03
  0.970    3.7533E-01    3.7123E-01    4.0977E-03
  0.980    3.8265E-01    3.7846E-01    4.1882E-03
  0.990    3.9018E-01    3.8590E-01    4.2814E-03
  1.000    3.9794E-01    3.9357E-01    4.3777E-03
