 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9179E-03    2.8910E-03    2.6867E-05
  0.020    5.8413E-03    5.7874E-03    5.3868E-05
  0.030    8.7704E-03    8.6894E-03    8.1005E-05
  0.040    1.1706E-02    1.1597E-02    1.0828E-04
  0.050    1.4647E-02    1.4511E-02    1.3570E-04
  0.060    1.7595E-02    1.7431E-02    1.6326E-04
  0.070    2.0549E-02    2.0358E-02    1.9097E-04
  0.080    2.3510E-02    2.3292E-02    2.1884E-04
  0.090    2.6479E-02    2.6232E-02    2.4686E-04
  0.100    2.9455E-02    2.9180E-02    2.7504E-04
  0.110    3.2439E-02    3.2136E-02    3.0338E-04
  0.120    3.5431E-02    3.5099E-02    3.3189E-04
  0.130    3.8432E-02    3.8071E-02    3.6056E-04
  0.140    4.1441E-02    4.1051E-02    3.8942E-04
  0.150    4.4458E-02    4.4040E-02    4.1845E-04
  0.160    4.7486E-02    4.7038E-02    4.4766E-04
  0.170    5.0522E-02    5.0045E-02    4.7705E-04
  0.180    5.3569E-02    5.3062E-02    5.0664E-04
  0.190    5.6625E-02    5.6089E-02    5.3642E-04
  0.200    5.9693E-02    5.9126E-02    5.6640E-04
  0.210    6.2771E-02    6.2174E-02    5.9658E-04
  0.220    6.5860E-02    6.5233E-02    6.2698E-04
  0.230    6.8961E-02    6.8303E-02    6.5758E-04
  0.240    7.2073E-02    7.1385E-02    6.8840E-04
  0.250    7.5198E-02    7.4479E-02    7.1945E-04
  0.260    7.8336E-02    7.7585E-02    7.5073E-04
  0.270    8.1487E-02    8.0705E-02    7.8223E-04
  0.280    8.4651E-02    8.3837E-02    8.1398E-04
  0.290    8.7829E-02    8.6983E-02    8.4598E-04
  0.300    9.1022E-02    9.0144E-02    8.7822E-04
  0.310    9.4229E-02    9.3318E-02    9.1072E-04
  0.320    9.7452E-02    9.6508E-02    9.4349E-04
  0.330    1.0069E-01    9.9713E-02    9.7652E-04
  0.340    1.0394E-01    1.0293E-01    1.0098E-03
  0.350    1.0722E-01    1.0617E-01    1.0434E-03
  0.360    1.1050E-01    1.0943E-01    1.0773E-03
  0.370    1.1381E-01    1.1270E-01    1.1115E-03
  0.380    1.1713E-01    1.1599E-01    1.1460E-03
  0.390    1.2048E-01    1.1929E-01    1.1808E-03
  0.400    1.2384E-01    1.2262E-01    1.2159E-03
  0.410    1.2722E-01    1.2597E-01    1.2514E-03
  0.420    1.3062E-01    1.2933E-01    1.2872E-03
  0.430    1.3405E-01    1.3272E-01    1.3233E-03
  0.440    1.3749E-01    1.3613E-01    1.3598E-03
  0.450    1.4096E-01    1.3956E-01    1.3966E-03
  0.460    1.4445E-01    1.4302E-01    1.4339E-03
  0.470    1.4796E-01    1.4649E-01    1.4715E-03
  0.480    1.5150E-01    1.4999E-01    1.5095E-03
  0.490    1.5507E-01    1.5352E-01    1.5479E-03
  0.500    1.5866E-01    1.5707E-01    1.5868E-03
  0.510    1.6228E-01    1.6065E-01    1.6261E-03
  0.520    1.6592E-01    1.6426E-01    1.6658E-03
  0.530    1.6960E-01    1.6789E-01    1.7059E-03
  0.540    1.7330E-01    1.7155E-01    1.7466E-03
  0.550    1.7703E-01    1.7525E-01    1.7877E-03
  0.560    1.8080E-01    1.7897E-01    1.8293E-03
  0.570    1.8460E-01    1.8273E-01    1.8715E-03
  0.580    1.8843E-01    1.8651E-01    1.9141E-03
  0.590    1.9229E-01    1.9034E-01    1.9573E-03
  0.600    1.9620E-01    1.9420E-01    2.0011E-03
  0.610    2.0014E-01    1.9809E-01    2.0454E-03
  0.620    2.0411E-01    2.0202E-01    2.0904E-03
  0.630    2.0813E-01    2.0599E-01    2.1360E-03
  0.640    2.1219E-01    2.1000E-01    2.1821E-03
  0.650    2.1629E-01    2.1406E-01    2.2290E-03
  0.660    2.2043E-01    2.1815E-01    2.2765E-03
  0.670    2.2462E-01    2.2229E-01    2.3248E-03
  0.680    2.2885E-01    2.2648E-01    2.3737E-03
  0.690    2.3313E-01    2.3071E-01    2.4235E-03
  0.700    2.3747E-01    2.3499E-01    2.4740E-03
  0.710    2.4185E-01    2.3933E-01    2.5253E-03
  0.720    2.4629E-01    2.4371E-01    2.5774E-03
  0.730    2.5078E-01    2.4815E-01    2.6304E-03
  0.740    2.5534E-01    2.5265E-01    2.6843E-03
  0.750    2.5995E-01    2.5721E-01    2.7391E-03
  0.760    2.6462E-01    2.6183E-01    2.7949E-03
  0.770    2.6936E-01    2.6651E-01    2.8518E-03
  0.780    2.7416E-01    2.7126E-01    2.9096E-03
  0.790    2.7904E-01    2.7607E-01    2.9686E-03
  0.800    2.8399E-01    2.8096E-01    3.0286E-03
  0.810    2.8901E-01    2.8592E-01    3.0899E-03
  0.820    2.9411E-01    2.9096E-01    3.1524E-03
  0.830    2.9930E-01    2.9608E-01    3.2161E-03
  0.840    3.0457E-01    3.0128E-01    3.2812E-03
  0.850    3.0992E-01    3.0658E-01    3.3477E-03
  0.860    3.1537E-01    3.1196E-01    3.4156E-03
  0.870    3.2092E-01    3.1744E-01    3.4851E-03
  0.880    3.2657E-01    3.2302E-01    3.5562E-03
  0.890    3.3233E-01    3.2870E-01    3.6289E-03
  0.900    3.3819E-01    3.3449E-01    3.7033E-03
  0.910    3.4417E-01    3.4039E-01    3.7796E-03
  0.920    3.5028E-01    3.4642E-01    3.8578E-03
  0.930    3.5651E-01    3.5257E-01    3.9381E-03
  0.940    3.6287E-01    3.5885E-01    4.0204E-03
  0.950    3.6938E-01    3.6527E-01    4.1050E-03
  0.960    3.7603E-01    3.7184E-01    4.1919E-03
  0.970    3.8284E-01    3.7856E-01    4.2812E-03
  0.980    3.8982E-01    3.8544E-01    4.3732E-03
  0.990    3.9696E-01    3.9250E-01    4.4680E-03
  1.000    4.0429E-01    3.9973E-01    4.5656E-03
