 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8014E-03    2.7761E-03    2.5315E-05
  0.020    5.6083E-03    5.5575E-03    5.0758E-05
  0.030    8.4209E-03    8.3446E-03    7.6331E-05
  0.040    1.1240E-02    1.1138E-02    1.0204E-04
  0.050    1.4064E-02    1.3937E-02    1.2788E-04
  0.060    1.6896E-02    1.6742E-02    1.5387E-04
  0.070    1.9734E-02    1.9554E-02    1.8000E-04
  0.080    2.2579E-02    2.2372E-02    2.0629E-04
  0.090    2.5431E-02    2.5198E-02    2.3272E-04
  0.100    2.8291E-02    2.8031E-02    2.5931E-04
  0.110    3.1158E-02    3.0872E-02    2.8606E-04
  0.120    3.4034E-02    3.3721E-02    3.1298E-04
  0.130    3.6918E-02    3.6578E-02    3.4006E-04
  0.140    3.9810E-02    3.9443E-02    3.6732E-04
  0.150    4.2712E-02    4.2317E-02    3.9475E-04
  0.160    4.5622E-02    4.5200E-02    4.2237E-04
  0.170    4.8543E-02    4.8092E-02    4.5018E-04
  0.180    5.1473E-02    5.0995E-02    4.7817E-04
  0.190    5.4413E-02    5.3907E-02    5.0637E-04
  0.200    5.7364E-02    5.6829E-02    5.3476E-04
  0.210    6.0325E-02    5.9762E-02    5.6336E-04
  0.220    6.3298E-02    6.2706E-02    5.9218E-04
  0.230    6.6282E-02    6.5661E-02    6.2121E-04
  0.240    6.9278E-02    6.8628E-02    6.5046E-04
  0.250    7.2287E-02    7.1607E-02    6.7994E-04
  0.260    7.5308E-02    7.4598E-02    7.0966E-04
  0.270    7.8342E-02    7.7602E-02    7.3962E-04
  0.280    8.1390E-02    8.0620E-02    7.6982E-04
  0.290    8.4451E-02    8.3651E-02    8.0028E-04
  0.300    8.7527E-02    8.6696E-02    8.3100E-04
  0.310    9.0618E-02    8.9756E-02    8.6199E-04
  0.320    9.3723E-02    9.2830E-02    8.9325E-04
  0.330    9.6845E-02    9.5920E-02    9.2479E-04
  0.340    9.9983E-02    9.9026E-02    9.5662E-04
  0.350    1.0314E-01    1.0215E-01    9.8874E-04
  0.360    1.0631E-01    1.0529E-01    1.0212E-03
  0.370    1.0950E-01    1.0844E-01    1.0539E-03
  0.380    1.1270E-01    1.1162E-01    1.0870E-03
  0.390    1.1593E-01    1.1481E-01    1.1204E-03
  0.400    1.1918E-01    1.1802E-01    1.1541E-03
  0.410    1.2244E-01    1.2125E-01    1.1882E-03
  0.420    1.2573E-01    1.2450E-01    1.2226E-03
  0.430    1.2903E-01    1.2778E-01    1.2574E-03
  0.440    1.3236E-01    1.3107E-01    1.2926E-03
  0.450    1.3571E-01    1.3439E-01    1.3282E-03
  0.460    1.3909E-01    1.3773E-01    1.3641E-03
  0.470    1.4249E-01    1.4109E-01    1.4005E-03
  0.480    1.4591E-01    1.4447E-01    1.4373E-03
  0.490    1.4936E-01    1.4788E-01    1.4746E-03
  0.500    1.5283E-01    1.5132E-01    1.5123E-03
  0.510    1.5634E-01    1.5479E-01    1.5504E-03
  0.520    1.5987E-01    1.5828E-01    1.5890E-03
  0.530    1.6342E-01    1.6180E-01    1.6282E-03
  0.540    1.6701E-01    1.6534E-01    1.6678E-03
  0.550    1.7063E-01    1.6892E-01    1.7079E-03
  0.560    1.7428E-01    1.7253E-01    1.7486E-03
  0.570    1.7796E-01    1.7617E-01    1.7898E-03
  0.580    1.8168E-01    1.7985E-01    1.8317E-03
  0.590    1.8543E-01    1.8356E-01    1.8740E-03
  0.600    1.8922E-01    1.8730E-01    1.9171E-03
  0.610    1.9305E-01    1.9109E-01    1.9607E-03
  0.620    1.9691E-01    1.9490E-01    2.0050E-03
  0.630    2.0081E-01    1.9876E-01    2.0499E-03
  0.640    2.0476E-01    2.0266E-01    2.0956E-03
  0.650    2.0874E-01    2.0660E-01    2.1419E-03
  0.660    2.1278E-01    2.1059E-01    2.1890E-03
  0.670    2.1685E-01    2.1462E-01    2.2369E-03
  0.680    2.2098E-01    2.1869E-01    2.2856E-03
  0.690    2.2515E-01    2.2281E-01    2.3351E-03
  0.700    2.2937E-01    2.2699E-01    2.3854E-03
  0.710    2.3365E-01    2.3121E-01    2.4367E-03
  0.720    2.3798E-01    2.3549E-01    2.4888E-03
  0.730    2.4237E-01    2.3983E-01    2.5419E-03
  0.740    2.4682E-01    2.4422E-01    2.5960E-03
  0.750    2.5132E-01    2.4867E-01    2.6512E-03
  0.760    2.5590E-01    2.5319E-01    2.7074E-03
  0.770    2.6053E-01    2.5777E-01    2.7647E-03
  0.780    2.6524E-01    2.6242E-01    2.8232E-03
  0.790    2.7002E-01    2.6713E-01    2.8828E-03
  0.800    2.7487E-01    2.7192E-01    2.9438E-03
  0.810    2.7980E-01    2.7679E-01    3.0060E-03
  0.820    2.8481E-01    2.8174E-01    3.0696E-03
  0.830    2.8990E-01    2.8677E-01    3.1347E-03
  0.840    2.9509E-01    2.9189E-01    3.2012E-03
  0.850    3.0036E-01    2.9709E-01    3.2693E-03
  0.860    3.0574E-01    3.0240E-01    3.3390E-03
  0.870    3.1121E-01    3.0780E-01    3.4104E-03
  0.880    3.1679E-01    3.1330E-01    3.4836E-03
  0.890    3.2247E-01    3.1892E-01    3.5586E-03
  0.900    3.2828E-01    3.2464E-01    3.6356E-03
  0.910    3.3421E-01    3.3049E-01    3.7147E-03
  0.920    3.4026E-01    3.3646E-01    3.7959E-03
  0.930    3.4645E-01    3.4257E-01    3.8794E-03
  0.940    3.5278E-01    3.4881E-01    3.9653E-03
  0.950    3.5926E-01    3.5521E-01    4.0537E-03
  0.960    3.6590E-01    3.6175E-01    4.1447E-03
  0.970    3.7270E-01    3.6846E-01    4.2385E-03
  0.980    3.7968E-01    3.7534E-01    4.3353E-03
  0.990    3.8684E-01    3.8241E-01    4.4351E-03
  1.000    3.9420E-01    3.8966E-01    4.5382E-03
