 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8921E-03    2.8654E-03    2.6677E-05
  0.020    5.7901E-03    5.7366E-03    5.3483E-05
  0.030    8.6944E-03    8.6139E-03    8.0422E-05
  0.040    1.1605E-02    1.1498E-02    1.0750E-04
  0.050    1.4522E-02    1.4388E-02    1.3471E-04
  0.060    1.7447E-02    1.7284E-02    1.6206E-04
  0.070    2.0378E-02    2.0188E-02    1.8956E-04
  0.080    2.3317E-02    2.3099E-02    2.1721E-04
  0.090    2.6263E-02    2.6018E-02    2.4501E-04
  0.100    2.9217E-02    2.8944E-02    2.7297E-04
  0.110    3.2180E-02    3.1879E-02    3.0109E-04
  0.120    3.5150E-02    3.4821E-02    3.2937E-04
  0.130    3.8130E-02    3.7772E-02    3.5782E-04
  0.140    4.1119E-02    4.0732E-02    3.8644E-04
  0.150    4.4116E-02    4.3701E-02    4.1524E-04
  0.160    4.7124E-02    4.6679E-02    4.4421E-04
  0.170    5.0141E-02    4.9667E-02    4.7337E-04
  0.180    5.3168E-02    5.2665E-02    5.0272E-04
  0.190    5.6206E-02    5.5673E-02    5.3226E-04
  0.200    5.9254E-02    5.8692E-02    5.6201E-04
  0.210    6.2314E-02    6.1722E-02    5.9195E-04
  0.220    6.5385E-02    6.4763E-02    6.2210E-04
  0.230    6.8468E-02    6.7815E-02    6.5246E-04
  0.240    7.1562E-02    7.0879E-02    6.8305E-04
  0.250    7.4670E-02    7.3956E-02    7.1385E-04
  0.260    7.7790E-02    7.7045E-02    7.4489E-04
  0.270    8.0923E-02    8.0147E-02    7.7616E-04
  0.280    8.4070E-02    8.3263E-02    8.0767E-04
  0.290    8.7231E-02    8.6392E-02    8.3943E-04
  0.300    9.0407E-02    8.9535E-02    8.7144E-04
  0.310    9.3597E-02    9.2693E-02    9.0371E-04
  0.320    9.6802E-02    9.5866E-02    9.3624E-04
  0.330    1.0002E-01    9.9054E-02    9.6905E-04
  0.340    1.0326E-01    1.0226E-01    1.0021E-03
  0.350    1.0651E-01    1.0548E-01    1.0355E-03
  0.360    1.0978E-01    1.0871E-01    1.0692E-03
  0.370    1.1307E-01    1.1197E-01    1.1032E-03
  0.380    1.1638E-01    1.1524E-01    1.1374E-03
  0.390    1.1970E-01    1.1853E-01    1.1720E-03
  0.400    1.2305E-01    1.2184E-01    1.2070E-03
  0.410    1.2641E-01    1.2517E-01    1.2422E-03
  0.420    1.2979E-01    1.2852E-01    1.2778E-03
  0.430    1.3320E-01    1.3188E-01    1.3138E-03
  0.440    1.3662E-01    1.3527E-01    1.3501E-03
  0.450    1.4007E-01    1.3869E-01    1.3868E-03
  0.460    1.4354E-01    1.4212E-01    1.4239E-03
  0.470    1.4704E-01    1.4557E-01    1.4614E-03
  0.480    1.5055E-01    1.4905E-01    1.4992E-03
  0.490    1.5410E-01    1.5256E-01    1.5375E-03
  0.500    1.5766E-01    1.5609E-01    1.5763E-03
  0.510    1.6126E-01    1.5964E-01    1.6154E-03
  0.520    1.6488E-01    1.6322E-01    1.6550E-03
  0.530    1.6853E-01    1.6683E-01    1.6951E-03
  0.540    1.7220E-01    1.7047E-01    1.7357E-03
  0.550    1.7591E-01    1.7413E-01    1.7768E-03
  0.560    1.7965E-01    1.7783E-01    1.8183E-03
  0.570    1.8342E-01    1.8156E-01    1.8604E-03
  0.580    1.8722E-01    1.8532E-01    1.9031E-03
  0.590    1.9105E-01    1.8911E-01    1.9463E-03
  0.600    1.9492E-01    1.9293E-01    1.9901E-03
  0.610    1.9883E-01    1.9679E-01    2.0345E-03
