 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7167E-03    2.6916E-03    2.5077E-05
  0.020    5.4388E-03    5.3885E-03    5.0284E-05
  0.030    8.1667E-03    8.0911E-03    7.5625E-05
  0.040    1.0901E-02    1.0800E-02    1.0110E-04
  0.050    1.3641E-02    1.3514E-02    1.2672E-04
  0.060    1.6387E-02    1.6235E-02    1.5248E-04
  0.070    1.9141E-02    1.8962E-02    1.7839E-04
  0.080    2.1901E-02    2.1696E-02    2.0445E-04
  0.090    2.4668E-02    2.4437E-02    2.3066E-04
  0.100    2.7443E-02    2.7186E-02    2.5703E-04
  0.110    3.0226E-02    2.9942E-02    2.8356E-04
  0.120    3.3016E-02    3.2706E-02    3.1025E-04
  0.130    3.5815E-02    3.5478E-02    3.3712E-04
  0.140    3.8622E-02    3.8258E-02    3.6415E-04
  0.150    4.1439E-02    4.1047E-02    3.9136E-04
  0.160    4.4264E-02    4.3845E-02    4.1876E-04
  0.170    4.7099E-02    4.6653E-02    4.4634E-04
  0.180    4.9944E-02    4.9470E-02    4.7411E-04
  0.190    5.2798E-02    5.2296E-02    5.0207E-04
  0.200    5.5663E-02    5.5133E-02    5.3024E-04
  0.210    5.8539E-02    5.7981E-02    5.5860E-04
  0.220    6.1426E-02    6.0839E-02    5.8718E-04
  0.230    6.4324E-02    6.3709E-02    6.1597E-04
  0.240    6.7235E-02    6.6590E-02    6.4497E-04
  0.250    7.0157E-02    6.9483E-02    6.7421E-04
  0.260    7.3092E-02    7.2388E-02    7.0367E-04
  0.270    7.6039E-02    7.5306E-02    7.3336E-04
  0.280    7.9000E-02    7.8237E-02    7.6330E-04
  0.290    8.1975E-02    8.1181E-02    7.9349E-04
  0.300    8.4964E-02    8.4140E-02    8.2393E-04
  0.310    8.7967E-02    8.7113E-02    8.5462E-04
  0.320    9.0986E-02    9.0100E-02    8.8559E-04
  0.330    9.4019E-02    9.3103E-02    9.1682E-04
