 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7389E-03    2.7131E-03    2.5784E-05
  0.020    5.4832E-03    5.4315E-03    5.1701E-05
  0.030    8.2329E-03    8.1551E-03    7.7754E-05
  0.040    1.0988E-02    1.0884E-02    1.0395E-04
  0.050    1.3750E-02    1.3620E-02    1.3028E-04
  0.060    1.6518E-02    1.6361E-02    1.5676E-04
  0.070    1.9292E-02    1.9108E-02    1.8339E-04
  0.080    2.2073E-02    2.1862E-02    2.1017E-04
  0.090    2.4860E-02    2.4623E-02    2.3711E-04
  0.100    2.7656E-02    2.7391E-02    2.6421E-04
  0.110    3.0458E-02    3.0167E-02    2.9147E-04
  0.120    3.3269E-02    3.2950E-02    3.1890E-04
  0.130    3.6087E-02    3.5740E-02    3.4650E-04
  0.140    3.8914E-02    3.8539E-02    3.7428E-04
  0.150    4.1749E-02    4.1347E-02    4.0224E-04
  0.160    4.4593E-02    4.4163E-02    4.3038E-04
  0.170    4.7447E-02    4.6988E-02    4.5871E-04
  0.180    5.0310E-02    4.9822E-02    4.8723E-04
  0.190    5.3182E-02    5.2667E-02    5.1595E-04
  0.200    5.6065E-02    5.5521E-02    5.4487E-04
  0.210    5.8959E-02    5.8385E-02    5.7400E-04
  0.220    6.1863E-02    6.1260E-02    6.0334E-04
  0.230    6.4778E-02    6.4145E-02    6.3290E-04
  0.240    6.7705E-02    6.7042E-02    6.6268E-04
  0.250    7.0644E-02    6.9951E-02    6.9269E-04
  0.260    7.3595E-02    7.2872E-02    7.2293E-04
  0.270    7.6558E-02    7.5805E-02    7.5341E-04
  0.280    7.9535E-02    7.8750E-02    7.8414E-04
  0.290    8.2524E-02    8.1709E-02    8.1512E-04
  0.300    8.5528E-02    8.4682E-02    8.4635E-04
  0.310    8.8546E-02    8.7668E-02    8.7785E-04
  0.320    9.1579E-02    9.0669E-02    9.0962E-04
  0.330    9.4626E-02    9.3685E-02    9.4166E-04
  0.340    9.7689E-02    9.6715E-02    9.7399E-04
  0.350    1.0077E-01    9.9762E-02    1.0066E-03
  0.360    1.0386E-01    1.0283E-01    1.0395E-03
  0.370    1.0698E-01    1.0590E-01    1.0728E-03
  0.380    1.1011E-01    1.0900E-01    1.1063E-03
  0.390    1.1326E-01    1.1212E-01    1.1402E-03
  0.400    1.1642E-01    1.1525E-01    1.1744E-03
  0.410    1.1961E-01    1.1840E-01    1.2089E-03
  0.420    1.2282E-01    1.2157E-01    1.2438E-03
  0.430    1.2604E-01    1.2476E-01    1.2790E-03
  0.440    1.2929E-01    1.2798E-01    1.3147E-03
  0.450    1.3256E-01    1.3121E-01    1.3507E-03
  0.460    1.3585E-01    1.3446E-01    1.3870E-03
  0.470    1.3917E-01    1.3774E-01    1.4238E-03
  0.480    1.4250E-01    1.4104E-01    1.4610E-03
  0.490    1.4587E-01    1.4437E-01    1.4987E-03
  0.500    1.4925E-01    1.4772E-01    1.5367E-03
  0.510    1.5267E-01    1.5109E-01    1.5752E-03
  0.520    1.5611E-01    1.5450E-01    1.6142E-03
  0.530    1.5958E-01    1.5793E-01    1.6536E-03
  0.540    1.6308E-01    1.6138E-01    1.6936E-03
  0.550    1.6660E-01    1.6487E-01    1.7340E-03
  0.560    1.7016E-01    1.6839E-01    1.7749E-03
  0.570    1.7375E-01    1.7194E-01    1.8164E-03
  0.580    1.7737E-01    1.7552E-01    1.8585E-03
  0.590    1.8103E-01    1.7913E-01    1.9011E-03
  0.600    1.8472E-01    1.8278E-01    1.9443E-03
  0.610    1.8845E-01    1.8646E-01    1.9881E-03
  0.620    1.9221E-01    1.9018E-01    2.0325E-03
  0.630    1.9601E-01    1.9394E-01    2.0776E-03
  0.640    1.9986E-01    1.9773E-01    2.1234E-03
  0.650    2.0374E-01    2.0157E-01    2.1698E-03
  0.660    2.0767E-01    2.0545E-01    2.2170E-03
  0.670    2.1164E-01    2.0937E-01    2.2649E-03
  0.680    2.1565E-01    2.1334E-01    2.3135E-03
  0.690    2.1972E-01    2.1736E-01    2.3630E-03
  0.700    2.2383E-01    2.2142E-01    2.4133E-03
  0.710    2.2800E-01    2.2553E-01    2.4644E-03
  0.720    2.3221E-01    2.2970E-01    2.5164E-03
  0.730    2.3649E-01    2.3392E-01    2.5694E-03
  0.740    2.4082E-01    2.3819E-01    2.6233E-03
  0.750    2.4521E-01    2.4253E-01    2.6781E-03
  0.760    2.4966E-01    2.4692E-01    2.7340E-03
  0.770    2.5417E-01    2.5138E-01    2.7910E-03
  0.780    2.5876E-01    2.5591E-01    2.8491E-03
  0.790    2.6341E-01    2.6050E-01    2.9084E-03
  0.800    2.6813E-01    2.6516E-01    2.9688E-03
  0.810    2.7293E-01    2.6990E-01    3.0305E-03
  0.820    2.7781E-01    2.7471E-01    3.0935E-03
  0.830    2.8277E-01    2.7961E-01    3.1579E-03
  0.840    2.8781E-01    2.8459E-01    3.2238E-03
  0.850    2.9295E-01    2.8965E-01    3.2911E-03
  0.860    2.9817E-01    2.9481E-01    3.3599E-03
  0.870    3.0350E-01    3.0007E-01    3.4305E-03
  0.880    3.0892E-01    3.0542E-01    3.5027E-03
  0.890    3.1446E-01    3.1088E-01    3.5767E-03
  0.900    3.2010E-01    3.1645E-01    3.6526E-03
  0.910    3.2586E-01    3.2213E-01    3.7305E-03
  0.920    3.3174E-01    3.2793E-01    3.8104E-03
  0.930    3.3775E-01    3.3386E-01    3.8925E-03
  0.940    3.4390E-01    3.3992E-01    3.9769E-03
  0.950    3.5018E-01    3.4612E-01    4.0637E-03
  0.960    3.5662E-01    3.5247E-01    4.1531E-03
  0.970    3.6321E-01    3.5896E-01    4.2451E-03
  0.980    3.6996E-01    3.6562E-01    4.3399E-03
  0.990    3.7689E-01    3.7246E-01    4.4377E-03
  1.000    3.8400E-01    3.7946E-01    4.5387E-03
