 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7907E-03    2.7646E-03    2.6105E-05
  0.020    5.5871E-03    5.5348E-03    5.2344E-05
  0.030    8.3894E-03    8.3107E-03    7.8718E-05
  0.040    1.1198E-02    1.1093E-02    1.0523E-04
  0.050    1.4013E-02    1.3881E-02    1.3189E-04
  0.060    1.6835E-02    1.6676E-02    1.5869E-04
  0.070    1.9663E-02    1.9477E-02    1.8564E-04
  0.080    2.2499E-02    2.2286E-02    2.1274E-04
  0.090    2.5342E-02    2.5102E-02    2.4001E-04
  0.100    2.8193E-02    2.7925E-02    2.6743E-04
  0.110    3.1052E-02    3.0757E-02    2.9502E-04
  0.120    3.3919E-02    3.3596E-02    3.2277E-04
  0.130    3.6795E-02    3.6444E-02    3.5070E-04
  0.140    3.9679E-02    3.9301E-02    3.7881E-04
  0.150    4.2573E-02    4.2166E-02    4.0709E-04
  0.160    4.5477E-02    4.5041E-02    4.3557E-04
  0.170    4.8390E-02    4.7925E-02    4.6423E-04
  0.180    5.1313E-02    5.0820E-02    4.9308E-04
  0.190    5.4247E-02    5.3724E-02    5.2214E-04
  0.200    5.7191E-02    5.6640E-02    5.5140E-04
  0.210    6.0147E-02    5.9566E-02    5.8086E-04
  0.220    6.3114E-02    6.2503E-02    6.1054E-04
  0.230    6.6093E-02    6.5452E-02    6.4044E-04
  0.240    6.9084E-02    6.8413E-02    6.7057E-04
  0.250    7.2088E-02    7.1387E-02    7.0092E-04
  0.260    7.5105E-02    7.4373E-02    7.3151E-04
  0.270    7.8135E-02    7.7373E-02    7.6234E-04
  0.280    8.1179E-02    8.0386E-02    7.9341E-04
  0.290    8.4238E-02    8.3413E-02    8.2474E-04
  0.300    8.7311E-02    8.6455E-02    8.5633E-04
  0.310    9.0399E-02    8.9511E-02    8.8818E-04
  0.320    9.3503E-02    9.2583E-02    9.2031E-04
  0.330    9.6623E-02    9.5671E-02    9.5271E-04
  0.340    9.9760E-02    9.8775E-02    9.8540E-04
  0.350    1.0291E-01    1.0190E-01    1.0184E-03
  0.360    1.0609E-01    1.0503E-01    1.0517E-03
  0.370    1.0927E-01    1.0819E-01    1.0853E-03
  0.380    1.1248E-01    1.1136E-01    1.1192E-03
  0.390    1.1571E-01    1.1456E-01    1.1534E-03
  0.400    1.1896E-01    1.1777E-01    1.1880E-03
  0.410    1.2223E-01    1.2100E-01    1.2229E-03
  0.420    1.2552E-01    1.2426E-01    1.2581E-03
  0.430    1.2883E-01    1.2753E-01    1.2937E-03
  0.440    1.3216E-01    1.3083E-01    1.3297E-03
  0.450    1.3552E-01    1.3415E-01    1.3661E-03
  0.460    1.3890E-01    1.3750E-01    1.4028E-03
  0.470    1.4230E-01    1.4086E-01    1.4400E-03
  0.480    1.4573E-01    1.4426E-01    1.4776E-03
  0.490    1.4919E-01    1.4768E-01    1.5155E-03
  0.500    1.5268E-01    1.5112E-01    1.5540E-03
  0.510    1.5619E-01    1.5460E-01    1.5928E-03
  0.520    1.5973E-01    1.5810E-01    1.6322E-03
  0.530    1.6330E-01    1.6163E-01    1.6720E-03
  0.540    1.6690E-01    1.6519E-01    1.7123E-03
  0.550    1.7054E-01    1.6878E-01    1.7531E-03
