 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8043E-03    2.7786E-03    2.5719E-05
  0.020    5.6141E-03    5.5625E-03    5.1568E-05
  0.030    8.4295E-03    8.3520E-03    7.7548E-05
  0.040    1.1251E-02    1.1147E-02    1.0366E-04
  0.050    1.4078E-02    1.3948E-02    1.2992E-04
  0.060    1.6912E-02    1.6756E-02    1.5631E-04
  0.070    1.9753E-02    1.9570E-02    1.8285E-04
  0.080    2.2601E-02    2.2391E-02    2.0954E-04
  0.090    2.5455E-02    2.5219E-02    2.3639E-04
  0.100    2.8318E-02    2.8054E-02    2.6338E-04
  0.110    3.1188E-02    3.0898E-02    2.9054E-04
  0.120    3.4066E-02    3.3749E-02    3.1786E-04
  0.130    3.6953E-02    3.6608E-02    3.4535E-04
  0.140    3.9849E-02    3.9476E-02    3.7301E-04
  0.150    4.2753E-02    4.2352E-02    4.0084E-04
  0.160    4.5667E-02    4.5238E-02    4.2886E-04
  0.170    4.8590E-02    4.8133E-02    4.5706E-04
  0.180    5.1524E-02    5.1038E-02    4.8544E-04
  0.190    5.4467E-02    5.3953E-02    5.1402E-04
  0.200    5.7422E-02    5.6879E-02    5.4280E-04
  0.210    6.0387E-02    5.9815E-02    5.7178E-04
  0.220    6.3364E-02    6.2763E-02    6.0096E-04
  0.230    6.6352E-02    6.5722E-02    6.3036E-04
  0.240    6.9353E-02    6.8693E-02    6.5997E-04
  0.250    7.2366E-02    7.1676E-02    6.8981E-04
  0.260    7.5392E-02    7.4672E-02    7.1988E-04
  0.270    7.8431E-02    7.7681E-02    7.5018E-04
  0.280    8.1484E-02    8.0703E-02    7.8071E-04
  0.290    8.4551E-02    8.3739E-02    8.1150E-04
  0.300    8.7633E-02    8.6790E-02    8.4253E-04
  0.310    9.0729E-02    8.9855E-02    8.7383E-04
  0.320    9.3841E-02    9.2936E-02    9.0538E-04
  0.330    9.6969E-02    9.6032E-02    9.3721E-04
  0.340    1.0011E-01    9.9144E-02    9.6932E-04
  0.350    1.0328E-01    1.0227E-01    1.0017E-03
  0.360    1.0645E-01    1.0542E-01    1.0344E-03
  0.370    1.0965E-01    1.0858E-01    1.0674E-03
  0.380    1.1287E-01    1.1177E-01    1.1007E-03
  0.390    1.1610E-01    1.1497E-01    1.1343E-03
  0.400    1.1935E-01    1.1819E-01    1.1682E-03
  0.410    1.2263E-01    1.2143E-01    1.2025E-03
  0.420    1.2592E-01    1.2469E-01    1.2371E-03
  0.430    1.2924E-01    1.2797E-01    1.2720E-03
  0.440    1.3258E-01    1.3127E-01    1.3074E-03
  0.450    1.3594E-01    1.3460E-01    1.3431E-03
  0.460    1.3933E-01    1.3795E-01    1.3791E-03
  0.470    1.4274E-01    1.4132E-01    1.4156E-03
  0.480    1.4617E-01    1.4472E-01    1.4525E-03
  0.490    1.4963E-01    1.4814E-01    1.4897E-03
  0.500    1.5312E-01    1.5159E-01    1.5275E-03
  0.510    1.5663E-01    1.5507E-01    1.5656E-03
  0.520    1.6017E-01    1.5857E-01    1.6042E-03
  0.530    1.6375E-01    1.6210E-01    1.6433E-03
  0.540    1.6735E-01    1.6566E-01    1.6828E-03
  0.550    1.7098E-01    1.6926E-01    1.7229E-03
  0.560    1.7465E-01    1.7288E-01    1.7634E-03
  0.570    1.7834E-01    1.7654E-01    1.8045E-03
  0.580    1.8208E-01    1.8023E-01    1.8461E-03
  0.590    1.8584E-01    1.8395E-01    1.8883E-03
  0.600    1.8965E-01    1.8772E-01    1.9310E-03
  0.610    1.9349E-01    1.9151E-01    1.9744E-03
  0.620    1.9737E-01    1.9535E-01    2.0183E-03
  0.630    2.0129E-01    1.9923E-01    2.0629E-03
  0.640    2.0525E-01    2.0315E-01    2.1082E-03
  0.650    2.0926E-01    2.0711E-01    2.1541E-03
  0.660    2.1331E-01    2.1111E-01    2.2007E-03
  0.670    2.1741E-01    2.1516E-01    2.2481E-03
  0.680    2.2155E-01    2.1925E-01    2.2962E-03
  0.690    2.2575E-01    2.2340E-01    2.3450E-03
  0.700    2.2999E-01    2.2760E-01    2.3947E-03
  0.710    2.3429E-01    2.3184E-01    2.4452E-03
  0.720    2.3864E-01    2.3615E-01    2.4966E-03
  0.730    2.4305E-01    2.4051E-01    2.5488E-03
  0.740    2.4752E-01    2.4492E-01    2.6020E-03
  0.750    2.5206E-01    2.4940E-01    2.6562E-03
  0.760    2.5665E-01    2.5394E-01    2.7113E-03
  0.770    2.6132E-01    2.5855E-01    2.7675E-03
  0.780    2.6605E-01    2.6322E-01    2.8248E-03
  0.790    2.7085E-01    2.6797E-01    2.8832E-03
  0.800    2.7573E-01    2.7279E-01    2.9428E-03
  0.810    2.8069E-01    2.7769E-01    3.0035E-03
  0.820    2.8573E-01    2.8266E-01    3.0656E-03
  0.830    2.9085E-01    2.8772E-01    3.1289E-03
  0.840    2.9607E-01    2.9287E-01    3.1937E-03
  0.850    3.0137E-01    2.9811E-01    3.2599E-03
  0.860    3.0677E-01    3.0344E-01    3.3275E-03
  0.870    3.1227E-01    3.0888E-01    3.3968E-03
  0.880    3.1788E-01    3.1442E-01    3.4677E-03
  0.890    3.2360E-01    3.2006E-01    3.5403E-03
  0.900    3.2944E-01    3.2582E-01    3.6147E-03
  0.910    3.3539E-01    3.3170E-01    3.6910E-03
  0.920    3.4147E-01    3.3770E-01    3.7692E-03
  0.930    3.4769E-01    3.4384E-01    3.8496E-03
  0.940    3.5405E-01    3.5011E-01    3.9321E-03
  0.950    3.6055E-01    3.5653E-01    4.0168E-03
  0.960    3.6721E-01    3.6310E-01    4.1040E-03
  0.970    3.7403E-01    3.6984E-01    4.1938E-03
  0.980    3.8102E-01    3.7674E-01    4.2861E-03
  0.990    3.8820E-01    3.8382E-01    4.3813E-03
  1.000    3.9556E-01    3.9108E-01    4.4795E-03
