 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8537E-03    2.8279E-03    2.5785E-05
  0.020    5.7128E-03    5.6611E-03    5.1705E-05
  0.030    8.5778E-03    8.5000E-03    7.7764E-05
  0.040    1.1449E-02    1.1345E-02    1.0397E-04
  0.050    1.4326E-02    1.4196E-02    1.3031E-04
  0.060    1.7210E-02    1.7053E-02    1.5680E-04
  0.070    2.0100E-02    1.9917E-02    1.8345E-04
  0.080    2.2998E-02    2.2787E-02    2.1025E-04
  0.090    2.5902E-02    2.5665E-02    2.3721E-04
  0.100    2.8814E-02    2.8550E-02    2.6433E-04
  0.110    3.1734E-02    3.1443E-02    2.9161E-04
  0.120    3.4662E-02    3.4343E-02    3.1906E-04
  0.130    3.7599E-02    3.7252E-02    3.4669E-04
  0.140    4.0544E-02    4.0169E-02    3.7449E-04
  0.150    4.3498E-02    4.3095E-02    4.0247E-04
  0.160    4.6461E-02    4.6030E-02    4.3063E-04
  0.170    4.9433E-02    4.8974E-02    4.5898E-04
  0.180    5.2416E-02    5.1928E-02    4.8753E-04
  0.190    5.5408E-02    5.4892E-02    5.1627E-04
  0.200    5.8411E-02    5.7866E-02    5.4521E-04
  0.210    6.1425E-02    6.0851E-02    5.7436E-04
  0.220    6.4450E-02    6.3846E-02    6.0371E-04
  0.230    6.7487E-02    6.6853E-02    6.3329E-04
  0.240    7.0535E-02    6.9872E-02    6.6308E-04
  0.250    7.3595E-02    7.2902E-02    6.9310E-04
  0.260    7.6669E-02    7.5945E-02    7.2335E-04
  0.270    7.9755E-02    7.9001E-02    7.5383E-04
  0.280    8.2854E-02    8.2069E-02    7.8456E-04
  0.290    8.5967E-02    8.5152E-02    8.1553E-04
  0.300    8.9094E-02    8.8248E-02    8.4675E-04
  0.310    9.2236E-02    9.1358E-02    8.7824E-04
  0.320    9.5393E-02    9.4483E-02    9.0999E-04
  0.330    9.8566E-02    9.7624E-02    9.4201E-04
  0.340    1.0175E-01    1.0078E-01    9.7430E-04
  0.350    1.0496E-01    1.0395E-01    1.0069E-03
  0.360    1.0818E-01    1.0714E-01    1.0398E-03
  0.370    1.1142E-01    1.1035E-01    1.0729E-03
  0.380    1.1468E-01    1.1357E-01    1.1064E-03
  0.390    1.1795E-01    1.1681E-01    1.1402E-03
  0.400    1.2125E-01    1.2007E-01    1.1743E-03
  0.410    1.2456E-01    1.2335E-01    1.2088E-03
  0.420    1.2790E-01    1.2666E-01    1.2436E-03
  0.430    1.3125E-01    1.2998E-01    1.2787E-03
  0.440    1.3463E-01    1.3332E-01    1.3142E-03
  0.450    1.3803E-01    1.3668E-01    1.3501E-03
  0.460    1.4145E-01    1.4007E-01    1.3863E-03
  0.470    1.4490E-01    1.4348E-01    1.4230E-03
  0.480    1.4837E-01    1.4691E-01    1.4600E-03
  0.490    1.5187E-01    1.5037E-01    1.4974E-03
  0.500    1.5539E-01    1.5385E-01    1.5353E-03
  0.510    1.5894E-01    1.5736E-01    1.5736E-03
  0.520    1.6251E-01    1.6090E-01    1.6123E-03
  0.530    1.6611E-01    1.6446E-01    1.6515E-03
  0.540    1.6975E-01    1.6806E-01    1.6912E-03
  0.550    1.7341E-01    1.7168E-01    1.7313E-03
  0.560    1.7711E-01    1.7533E-01    1.7720E-03
  0.570    1.8083E-01    1.7902E-01    1.8131E-03
  0.580    1.8459E-01    1.8274E-01    1.8548E-03
  0.590    1.8839E-01    1.8649E-01    1.8971E-03
  0.600    1.9222E-01    1.9028E-01    1.9399E-03
  0.610    1.9609E-01    1.9410E-01    1.9833E-03
  0.620    1.9999E-01    1.9797E-01    2.0272E-03
  0.630    2.0394E-01    2.0187E-01    2.0719E-03
  0.640    2.0792E-01    2.0581E-01    2.1171E-03
  0.650    2.1195E-01    2.0979E-01    2.1630E-03
  0.660    2.1603E-01    2.1382E-01    2.2096E-03
  0.670    2.2014E-01    2.1789E-01    2.2569E-03
  0.680    2.2431E-01    2.2200E-01    2.3050E-03
  0.690    2.2852E-01    2.2617E-01    2.3537E-03
  0.700    2.3278E-01    2.3038E-01    2.4033E-03
  0.710    2.3710E-01    2.3465E-01    2.4537E-03
  0.720    2.4147E-01    2.3897E-01    2.5050E-03
  0.730    2.4590E-01    2.4334E-01    2.5571E-03
  0.740    2.5038E-01    2.4777E-01    2.6101E-03
  0.750    2.5493E-01    2.5227E-01    2.6641E-03
  0.760    2.5954E-01    2.5682E-01    2.7190E-03
  0.770    2.6422E-01    2.6144E-01    2.7750E-03
  0.780    2.6897E-01    2.6613E-01    2.8320E-03
  0.790    2.7378E-01    2.7089E-01    2.8901E-03
  0.800    2.7868E-01    2.7573E-01    2.9494E-03
  0.810    2.8365E-01    2.8064E-01    3.0098E-03
  0.820    2.8870E-01    2.8563E-01    3.0715E-03
  0.830    2.9384E-01    2.9070E-01    3.1346E-03
  0.840    2.9906E-01    2.9587E-01    3.1989E-03
  0.850    3.0438E-01    3.0112E-01    3.2647E-03
  0.860    3.0980E-01    3.0647E-01    3.3320E-03
  0.870    3.1532E-01    3.1192E-01    3.4009E-03
  0.880    3.2095E-01    3.1748E-01    3.4714E-03
  0.890    3.2669E-01    3.2315E-01    3.5435E-03
  0.900    3.3255E-01    3.2893E-01    3.6175E-03
  0.910    3.3854E-01    3.3484E-01    3.6934E-03
  0.920    3.4465E-01    3.4088E-01    3.7713E-03
  0.930    3.5091E-01    3.4706E-01    3.8512E-03
  0.940    3.5731E-01    3.5338E-01    3.9333E-03
  0.950    3.6387E-01    3.5985E-01    4.0178E-03
  0.960    3.7059E-01    3.6649E-01    4.1047E-03
  0.970    3.7749E-01    3.7329E-01    4.1942E-03
  0.980    3.8457E-01    3.8028E-01    4.2864E-03
  0.990    3.9184E-01    3.8746E-01    4.3815E-03
  1.000    3.9933E-01    3.9485E-01    4.4797E-03
