 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8393E-03    2.8138E-03    2.5541E-05
  0.020    5.6845E-03    5.6333E-03    5.1210E-05
  0.030    8.5358E-03    8.4588E-03    7.7011E-05
  0.040    1.1393E-02    1.1291E-02    1.0295E-04
  0.050    1.4258E-02    1.4129E-02    1.2902E-04
  0.060    1.7129E-02    1.6974E-02    1.5524E-04
  0.070    2.0007E-02    1.9826E-02    1.8160E-04
  0.080    2.2893E-02    2.2685E-02    2.0811E-04
  0.090    2.5786E-02    2.5551E-02    2.3477E-04
  0.100    2.8688E-02    2.8426E-02    2.6159E-04
  0.110    3.1597E-02    3.1308E-02    2.8857E-04
  0.120    3.4515E-02    3.4199E-02    3.1572E-04
  0.130    3.7442E-02    3.7099E-02    3.4304E-04
  0.140    4.0378E-02    4.0007E-02    3.7053E-04
  0.150    4.3323E-02    4.2925E-02    3.9819E-04
  0.160    4.6279E-02    4.5853E-02    4.2604E-04
  0.170    4.9244E-02    4.8790E-02    4.5408E-04
  0.180    5.2220E-02    5.1737E-02    4.8231E-04
  0.190    5.5206E-02    5.4695E-02    5.1073E-04
  0.200    5.8203E-02    5.7664E-02    5.3936E-04
  0.210    6.1212E-02    6.0644E-02    5.6819E-04
  0.220    6.4233E-02    6.3636E-02    5.9723E-04
  0.230    6.7266E-02    6.6640E-02    6.2649E-04
  0.240    7.0312E-02    6.9656E-02    6.5597E-04
  0.250    7.3370E-02    7.2684E-02    6.8568E-04
  0.260    7.6442E-02    7.5726E-02    7.1563E-04
  0.270    7.9528E-02    7.8782E-02    7.4581E-04
  0.280    8.2628E-02    8.1851E-02    7.7624E-04
  0.290    8.5742E-02    8.4935E-02    8.0693E-04
  0.300    8.8872E-02    8.8034E-02    8.3787E-04
  0.310    9.2017E-02    9.1148E-02    8.6907E-04
  0.320    9.5178E-02    9.4278E-02    9.0055E-04
  0.330    9.8356E-02    9.7424E-02    9.3231E-04
  0.340    1.0155E-01    1.0059E-01    9.6435E-04
  0.350    1.0476E-01    1.0377E-01    9.9669E-04
  0.360    1.0799E-01    1.0696E-01    1.0293E-03
  0.370    1.1124E-01    1.1018E-01    1.0623E-03
  0.380    1.1451E-01    1.1342E-01    1.0956E-03
  0.390    1.1780E-01    1.1667E-01    1.1291E-03
  0.400    1.2111E-01    1.1995E-01    1.1631E-03
  0.410    1.2444E-01    1.2324E-01    1.1974E-03
  0.420    1.2779E-01    1.2656E-01    1.2320E-03
  0.430    1.3117E-01    1.2990E-01    1.2670E-03
  0.440    1.3456E-01    1.3326E-01    1.3023E-03
  0.450    1.3798E-01    1.3665E-01    1.3381E-03
  0.460    1.4143E-01    1.4006E-01    1.3742E-03
  0.470    1.4490E-01    1.4349E-01    1.4108E-03
  0.480    1.4840E-01    1.4695E-01    1.4477E-03
  0.490    1.5192E-01    1.5044E-01    1.4851E-03
  0.500    1.5548E-01    1.5395E-01    1.5230E-03
  0.510    1.5906E-01    1.5750E-01    1.5613E-03
  0.520    1.6267E-01    1.6107E-01    1.6000E-03
  0.530    1.6631E-01    1.6467E-01    1.6393E-03
  0.540    1.6998E-01    1.6830E-01    1.6790E-03
  0.550    1.7369E-01    1.7197E-01    1.7193E-03
  0.560    1.7743E-01    1.7567E-01    1.7600E-03
  0.570    1.8120E-01    1.7940E-01    1.8014E-03
  0.580    1.8501E-01    1.8317E-01    1.8432E-03
  0.590    1.8886E-01    1.8697E-01    1.8857E-03
  0.600    1.9275E-01    1.9082E-01    1.9287E-03
  0.610    1.9667E-01    1.9470E-01    1.9724E-03
  0.620    2.0064E-01    1.9862E-01    2.0167E-03
  0.630    2.0465E-01    2.0259E-01    2.0617E-03
  0.640    2.0870E-01    2.0660E-01    2.1073E-03
  0.650    2.1280E-01    2.1065E-01    2.1536E-03
  0.660    2.1695E-01    2.1475E-01    2.2007E-03
  0.670    2.2115E-01    2.1890E-01    2.2485E-03
  0.680    2.2539E-01    2.2310E-01    2.2970E-03
  0.690    2.2969E-01    2.2735E-01    2.3464E-03
  0.700    2.3405E-01    2.3165E-01    2.3966E-03
  0.710    2.3846E-01    2.3601E-01    2.4476E-03
  0.720    2.4293E-01    2.4043E-01    2.4996E-03
  0.730    2.4746E-01    2.4491E-01    2.5524E-03
  0.740    2.5205E-01    2.4945E-01    2.6063E-03
  0.750    2.5671E-01    2.5405E-01    2.6611E-03
  0.760    2.6144E-01    2.5873E-01    2.7169E-03
  0.770    2.6624E-01    2.6347E-01    2.7738E-03
  0.780    2.7112E-01    2.6829E-01    2.8318E-03
  0.790    2.7607E-01    2.7318E-01    2.8909E-03
