 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7244E-03    2.6988E-03    2.5635E-05
  0.020    5.4542E-03    5.4028E-03    5.1397E-05
  0.030    8.1894E-03    8.1121E-03    7.7288E-05
  0.040    1.0930E-02    1.0827E-02    1.0331E-04
  0.050    1.3678E-02    1.3548E-02    1.2947E-04
  0.060    1.6431E-02    1.6275E-02    1.5577E-04
  0.070    1.9191E-02    1.9008E-02    1.8221E-04
  0.080    2.1957E-02    2.1748E-02    2.0880E-04
  0.090    2.4731E-02    2.4495E-02    2.3553E-04
  0.100    2.7512E-02    2.7249E-02    2.6242E-04
  0.110    3.0300E-02    3.0011E-02    2.8946E-04
  0.120    3.3096E-02    3.2780E-02    3.1667E-04
  0.130    3.5901E-02    3.5557E-02    3.4403E-04
  0.140    3.8713E-02    3.8342E-02    3.7157E-04
  0.150    4.1535E-02    4.1135E-02    3.9927E-04
  0.160    4.4365E-02    4.3938E-02    4.2715E-04
  0.170    4.7205E-02    4.6750E-02    4.5522E-04
  0.180    5.0054E-02    4.9571E-02    4.8346E-04
  0.190    5.2913E-02    5.2402E-02    5.1190E-04
  0.200    5.5783E-02    5.5242E-02    5.4052E-04
  0.210    5.8663E-02    5.8094E-02    5.6935E-04
  0.220    6.1554E-02    6.0956E-02    5.9838E-04
  0.230    6.4457E-02    6.3829E-02    6.2761E-04
  0.240    6.7371E-02    6.6714E-02    6.5706E-04
  0.250    7.0297E-02    6.9610E-02    6.8673E-04
  0.260    7.3235E-02    7.2519E-02    7.1662E-04
  0.270    7.6187E-02    7.5440E-02    7.4674E-04
  0.280    7.9152E-02    7.8374E-02    7.7709E-04
  0.290    8.2130E-02    8.1322E-02    8.0769E-04
  0.300    8.5122E-02    8.4284E-02    8.3853E-04
  0.310    8.8129E-02    8.7260E-02    8.6962E-04
  0.320    9.1151E-02    9.0250E-02    9.0098E-04
  0.330    9.4189E-02    9.3256E-02    9.3260E-04
  0.340    9.7242E-02    9.6278E-02    9.6449E-04
  0.350    1.0031E-01    9.9315E-02    9.9667E-04
  0.360    1.0340E-01    1.0237E-01    1.0291E-03
  0.370    1.0650E-01    1.0544E-01    1.0619E-03
  0.380    1.0963E-01    1.0853E-01    1.0949E-03
  0.390    1.1277E-01    1.1164E-01    1.1283E-03
  0.400    1.1593E-01    1.1476E-01    1.1620E-03
  0.410    1.1911E-01    1.1791E-01    1.1960E-03
  0.420    1.2231E-01    1.2108E-01    1.2304E-03
  0.430    1.2553E-01    1.2426E-01    1.2651E-03
  0.440    1.2877E-01    1.2747E-01    1.3002E-03
  0.450    1.3203E-01    1.3070E-01    1.3356E-03
  0.460    1.3532E-01    1.3395E-01    1.3714E-03
  0.470    1.3864E-01    1.3723E-01    1.4076E-03
  0.480    1.4197E-01    1.4053E-01    1.4442E-03
  0.490    1.4533E-01    1.4385E-01    1.4812E-03
  0.500    1.4872E-01    1.4720E-01    1.5186E-03
  0.510    1.5214E-01    1.5058E-01    1.5565E-03
  0.520    1.5558E-01    1.5398E-01    1.5948E-03
