 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7575E-03    2.7321E-03    2.5411E-05
  0.020    5.5206E-03    5.4696E-03    5.0954E-05
  0.030    8.2895E-03    8.2128E-03    7.6632E-05
  0.040    1.1064E-02    1.0962E-02    1.0245E-04
  0.050    1.3846E-02    1.3717E-02    1.2841E-04
  0.060    1.6633E-02    1.6479E-02    1.5451E-04
  0.070    1.9428E-02    1.9247E-02    1.8076E-04
  0.080    2.2229E-02    2.2022E-02    2.0716E-04
  0.090    2.5038E-02    2.4804E-02    2.3372E-04
  0.100    2.7854E-02    2.7594E-02    2.6044E-04
  0.110    3.0678E-02    3.0391E-02    2.8732E-04
  0.120    3.3511E-02    3.3196E-02    3.1437E-04
  0.130    3.6351E-02    3.6010E-02    3.4159E-04
  0.140    3.9200E-02    3.8832E-02    3.6898E-04
  0.150    4.2059E-02    4.1662E-02    3.9655E-04
  0.160    4.4926E-02    4.4502E-02    4.2431E-04
  0.170    4.7803E-02    4.7351E-02    4.5225E-04
  0.180    5.0690E-02    5.0210E-02    4.8039E-04
  0.190    5.3587E-02    5.3078E-02    5.0872E-04
  0.200    5.6495E-02    5.5957E-02    5.3725E-04
  0.210    5.9413E-02    5.8847E-02    5.6599E-04
  0.220    6.2343E-02    6.1748E-02    5.9494E-04
  0.230    6.5284E-02    6.4660E-02    6.2411E-04
  0.240    6.8237E-02    6.7584E-02    6.5349E-04
  0.250    7.1203E-02    7.0519E-02    6.8311E-04
  0.260    7.4181E-02    7.3468E-02    7.1296E-04
  0.270    7.7172E-02    7.6429E-02    7.4304E-04
  0.280    8.0177E-02    7.9403E-02    7.7337E-04
  0.290    8.3195E-02    8.2391E-02    8.0395E-04
  0.300    8.6228E-02    8.5394E-02    8.3479E-04
  0.310    8.9276E-02    8.8410E-02    8.6589E-04
  0.320    9.2339E-02    9.1442E-02    8.9726E-04
  0.330    9.5418E-02    9.4489E-02    9.2891E-04
  0.340    9.8513E-02    9.7552E-02    9.6084E-04
  0.350    1.0162E-01    1.0063E-01    9.9306E-04
  0.360    1.0475E-01    1.0373E-01    1.0256E-03
  0.370    1.0790E-01    1.0684E-01    1.0584E-03
  0.380    1.1106E-01    1.0997E-01    1.0915E-03
  0.390    1.1425E-01    1.1312E-01    1.1250E-03
  0.400    1.1745E-01    1.1629E-01    1.1588E-03
  0.410    1.2067E-01    1.1948E-01    1.1929E-03
  0.420    1.2392E-01    1.2269E-01    1.2274E-03
  0.430    1.2718E-01    1.2592E-01    1.2623E-03
  0.440    1.3047E-01    1.2917E-01    1.2975E-03
  0.450    1.3378E-01    1.3244E-01    1.3330E-03
  0.460    1.3711E-01    1.3574E-01    1.3690E-03
  0.470    1.4047E-01    1.3906E-01    1.4054E-03
  0.480    1.4385E-01    1.4241E-01    1.4422E-03
  0.490    1.4726E-01    1.4578E-01    1.4794E-03
  0.500    1.5069E-01    1.4917E-01    1.5170E-03
  0.510    1.5415E-01    1.5259E-01    1.5551E-03
  0.520    1.5764E-01    1.5604E-01    1.5937E-03
  0.530    1.6116E-01    1.5952E-01    1.6327E-03
  0.540    1.6470E-01    1.6303E-01    1.6722E-03
  0.550    1.6828E-01    1.6657E-01    1.7122E-03
  0.560    1.7189E-01    1.7014E-01    1.7528E-03
  0.570    1.7554E-01    1.7374E-01    1.7938E-03
  0.580    1.7921E-01    1.7738E-01    1.8355E-03
  0.590    1.8293E-01    1.8105E-01    1.8777E-03
  0.600    1.8667E-01    1.8475E-01    1.9204E-03
  0.610    1.9046E-01    1.8850E-01    1.9638E-03
  0.620    1.9429E-01    1.9228E-01    2.0078E-03
  0.630    1.9815E-01    1.9610E-01    2.0525E-03
  0.640    2.0206E-01    1.9996E-01    2.0978E-03
  0.650    2.0601E-01    2.0387E-01    2.1438E-03
  0.660    2.1001E-01    2.0782E-01    2.1906E-03
  0.670    2.1405E-01    2.1181E-01    2.2380E-03
  0.680    2.1814E-01    2.1586E-01    2.2863E-03
  0.690    2.2228E-01    2.1995E-01    2.3353E-03
  0.700    2.2648E-01    2.2409E-01    2.3851E-03
  0.710    2.3072E-01    2.2829E-01    2.4358E-03
  0.720    2.3502E-01    2.3254E-01    2.4874E-03
  0.730    2.3938E-01    2.3684E-01    2.5399E-03
  0.740    2.4380E-01    2.4121E-01    2.5934E-03
  0.750    2.4829E-01    2.4564E-01    2.6478E-03
  0.760    2.5283E-01    2.5013E-01    2.7033E-03
  0.770    2.5745E-01    2.5469E-01    2.7599E-03
  0.780    2.6214E-01    2.5932E-01    2.8175E-03
  0.790    2.6689E-01    2.6402E-01    2.8764E-03
  0.800    2.7173E-01    2.6879E-01    2.9364E-03
  0.810    2.7665E-01    2.7365E-01    2.9977E-03
  0.820    2.8165E-01    2.7859E-01    3.0604E-03
  0.830    2.8673E-01    2.8361E-01    3.1244E-03
  0.840    2.9191E-01    2.8872E-01    3.1899E-03
  0.850    2.9718E-01    2.9393E-01    3.2568E-03
  0.860    3.0255E-01    2.9923E-01    3.3254E-03
  0.870    3.0803E-01    3.0464E-01    3.3956E-03
