 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.7993E-03    2.7733E-03    2.5990E-05
  0.020    5.6044E-03    5.5523E-03    5.2107E-05
  0.030    8.4155E-03    8.3372E-03    7.8354E-05
  0.040    1.1233E-02    1.1128E-02    1.0473E-04
  0.050    1.4057E-02    1.3925E-02    1.3125E-04
  0.060    1.6887E-02    1.6729E-02    1.5790E-04
  0.070    1.9725E-02    1.9540E-02    1.8470E-04
  0.080    2.2570E-02    2.2358E-02    2.1165E-04
  0.090    2.5422E-02    2.5183E-02    2.3874E-04
  0.100    2.8282E-02    2.8016E-02    2.6599E-04
  0.110    3.1150E-02    3.0856E-02    2.9339E-04
  0.120    3.4026E-02    3.3705E-02    3.2096E-04
  0.130    3.6911E-02    3.6562E-02    3.4869E-04
  0.140    3.9804E-02    3.9428E-02    3.7658E-04
  0.150    4.2707E-02    4.2302E-02    4.0466E-04
  0.160    4.5619E-02    4.5186E-02    4.3291E-04
  0.170    4.8541E-02    4.8080E-02    4.6134E-04
  0.180    5.1473E-02    5.0983E-02    4.8995E-04
  0.190    5.4415E-02    5.3897E-02    5.1876E-04
  0.200    5.7368E-02    5.6820E-02    5.4776E-04
  0.210    6.0332E-02    5.9755E-02    5.7696E-04
  0.220    6.3308E-02    6.2701E-02    6.0637E-04
  0.230    6.6295E-02    6.5659E-02    6.3598E-04
  0.240    6.9294E-02    6.8628E-02    6.6582E-04
  0.250    7.2305E-02    7.1610E-02    6.9587E-04
  0.260    7.5330E-02    7.4604E-02    7.2614E-04
  0.270    7.8368E-02    7.7611E-02    7.5665E-04
  0.280    8.1419E-02    8.0632E-02    7.8740E-04
  0.290    8.4484E-02    8.3666E-02    8.1839E-04
  0.300    8.7564E-02    8.6715E-02    8.4963E-04
  0.310    9.0659E-02    8.9778E-02    8.8113E-04
  0.320    9.3769E-02    9.2856E-02    9.1289E-04
  0.330    9.6895E-02    9.5950E-02    9.4491E-04
  0.340    1.0004E-01    9.9060E-02    9.7722E-04
  0.350    1.0320E-01    1.0219E-01    1.0098E-03
  0.360    1.0637E-01    1.0533E-01    1.0427E-03
  0.370    1.0957E-01    1.0849E-01    1.0759E-03
  0.380    1.1278E-01    1.1167E-01    1.1093E-03
  0.390    1.1601E-01    1.1487E-01    1.1432E-03
  0.400    1.1926E-01    1.1809E-01    1.1773E-03
  0.410    1.2253E-01    1.2132E-01    1.2117E-03
  0.420    1.2583E-01    1.2458E-01    1.2465E-03
  0.430    1.2914E-01    1.2786E-01    1.2817E-03
  0.440    1.3248E-01    1.3116E-01    1.3172E-03
  0.450    1.3583E-01    1.3448E-01    1.3531E-03
  0.460    1.3922E-01    1.3783E-01    1.3893E-03
  0.470    1.4262E-01    1.4120E-01    1.4260E-03
  0.480    1.4605E-01    1.4459E-01    1.4631E-03
  0.490    1.4951E-01    1.4801E-01    1.5005E-03
  0.500    1.5299E-01    1.5145E-01    1.5384E-03
  0.510    1.5650E-01    1.5493E-01    1.5768E-03
  0.520    1.6004E-01    1.5843E-01    1.6156E-03
  0.530    1.6361E-01    1.6195E-01    1.6548E-03
  0.540    1.6721E-01    1.6551E-01    1.6946E-03
  0.550    1.7084E-01    1.6910E-01    1.7348E-03
  0.560    1.7450E-01    1.7272E-01    1.7756E-03
  0.570    1.7819E-01    1.7637E-01    1.8169E-03
  0.580    1.8192E-01    1.8006E-01    1.8587E-03
  0.590    1.8569E-01    1.8378E-01    1.9011E-03
  0.600    1.8949E-01    1.8754E-01    1.9441E-03
  0.610    1.9332E-01    1.9134E-01    1.9876E-03
  0.620    1.9720E-01    1.9517E-01    2.0318E-03
  0.630    2.0112E-01    1.9905E-01    2.0767E-03
  0.640    2.0508E-01    2.0296E-01    2.1222E-03
  0.650    2.0909E-01    2.0692E-01    2.1684E-03
  0.660    2.1314E-01    2.1092E-01    2.2153E-03
  0.670    2.1723E-01    2.1497E-01    2.2629E-03
  0.680    2.2138E-01    2.1907E-01    2.3113E-03
  0.690    2.2557E-01    2.2321E-01    2.3604E-03
  0.700    2.2982E-01    2.2741E-01    2.4104E-03
  0.710    2.3412E-01    2.3166E-01    2.4613E-03
  0.720    2.3848E-01    2.3597E-01    2.5130E-03
  0.730    2.4289E-01    2.4033E-01    2.5656E-03
  0.740    2.4737E-01    2.4475E-01    2.6192E-03
  0.750    2.5191E-01    2.4924E-01    2.6738E-03
  0.760    2.5652E-01    2.5379E-01    2.7293E-03
  0.770    2.6119E-01    2.5840E-01    2.7860E-03
  0.780    2.6593E-01    2.6309E-01    2.8438E-03
  0.790    2.7075E-01    2.6785E-01    2.9027E-03
  0.800    2.7565E-01    2.7269E-01    2.9628E-03
  0.810    2.8062E-01    2.7760E-01    3.0241E-03
  0.820    2.8569E-01    2.8260E-01    3.0868E-03
  0.830    2.9083E-01    2.8768E-01    3.1509E-03
  0.840    2.9607E-01    2.9286E-01    3.2163E-03
  0.850    3.0141E-01    2.9813E-01    3.2833E-03
  0.860    3.0685E-01    3.0350E-01    3.3518E-03
  0.870    3.1239E-01    3.0897E-01    3.4220E-03
  0.880    3.1804E-01    3.1455E-01    3.4938E-03
  0.890    3.2381E-01    3.2024E-01    3.5675E-03
  0.900    3.2970E-01    3.2606E-01    3.6430E-03
  0.910    3.3572E-01    3.3200E-01    3.7205E-03
