 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8576E-03    2.8327E-03    2.4957E-05
  0.020    5.7207E-03    5.6706E-03    5.0046E-05
  0.030    8.5895E-03    8.5142E-03    7.5270E-05
  0.040    1.1464E-02    1.1364E-02    1.0063E-04
  0.050    1.4345E-02    1.4219E-02    1.2614E-04
  0.060    1.7233E-02    1.7081E-02    1.5179E-04
  0.070    2.0127E-02    1.9949E-02    1.7758E-04
  0.080    2.3028E-02    2.2824E-02    2.0354E-04
  0.090    2.5936E-02    2.5706E-02    2.2964E-04
  0.100    2.8852E-02    2.8596E-02    2.5591E-04
  0.110    3.1775E-02    3.1493E-02    2.8234E-04
  0.120    3.4707E-02    3.4398E-02    3.0894E-04
  0.130    3.7647E-02    3.7311E-02    3.3572E-04
  0.140    4.0595E-02    4.0233E-02    3.6267E-04
  0.150    4.3553E-02    4.3163E-02    3.8980E-04
  0.160    4.6520E-02    4.6102E-02    4.1711E-04
  0.170    4.9496E-02    4.9051E-02    4.4462E-04
  0.180    5.2482E-02    5.2010E-02    4.7232E-04
  0.190    5.5478E-02    5.4978E-02    5.0022E-04
  0.200    5.8485E-02    5.7957E-02    5.2833E-04
  0.210    6.1502E-02    6.0946E-02    5.5664E-04
  0.220    6.4531E-02    6.3946E-02    5.8517E-04
  0.230    6.7571E-02    6.6958E-02    6.1392E-04
  0.240    7.0624E-02    6.9981E-02    6.4290E-04
  0.250    7.3688E-02    7.3016E-02    6.7210E-04
  0.260    7.6765E-02    7.6064E-02    7.0155E-04
  0.270    7.9855E-02    7.9124E-02    7.3123E-04
  0.280    8.2959E-02    8.2198E-02    7.6117E-04
  0.290    8.6076E-02    8.5285E-02    7.9136E-04
  0.300    8.9208E-02    8.8386E-02    8.2181E-04
  0.310    9.2354E-02    9.1502E-02    8.5253E-04
  0.320    9.5516E-02    9.4632E-02    8.8353E-04
  0.330    9.8693E-02    9.7778E-02    9.1481E-04
  0.340    1.0189E-01    1.0094E-01    9.4638E-04
  0.350    1.0510E-01    1.0412E-01    9.7825E-04
  0.360    1.0832E-01    1.0731E-01    1.0104E-03
  0.370    1.1157E-01    1.1052E-01    1.0429E-03
  0.380    1.1483E-01    1.1375E-01    1.0757E-03
  0.390    1.1811E-01    1.1700E-01    1.1088E-03
  0.400    1.2141E-01    1.2027E-01    1.1423E-03
  0.410    1.2473E-01    1.2355E-01    1.1761E-03
  0.420    1.2807E-01    1.2686E-01    1.2103E-03
  0.430    1.3143E-01    1.3019E-01    1.2449E-03
  0.440    1.3481E-01    1.3353E-01    1.2798E-03
  0.450    1.3822E-01    1.3690E-01    1.3151E-03
  0.460    1.4165E-01    1.4030E-01    1.3508E-03
  0.470    1.4510E-01    1.4371E-01    1.3870E-03
  0.480    1.4857E-01    1.4715E-01    1.4235E-03
  0.490    1.5208E-01    1.5062E-01    1.4605E-03
  0.500    1.5560E-01    1.5410E-01    1.4979E-03
  0.510    1.5916E-01    1.5762E-01    1.5358E-03
  0.520    1.6274E-01    1.6116E-01    1.5742E-03
  0.530    1.6635E-01    1.6473E-01    1.6130E-03
  0.540    1.6998E-01    1.6833E-01    1.6524E-03
  0.550    1.7365E-01    1.7196E-01    1.6923E-03
