 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8420E-03    2.8165E-03    2.5500E-05
  0.020    5.6900E-03    5.6389E-03    5.1126E-05
  0.030    8.5443E-03    8.4675E-03    7.6881E-05
  0.040    1.1405E-02    1.1302E-02    1.0277E-04
  0.050    1.4273E-02    1.4144E-02    1.2879E-04
  0.060    1.7148E-02    1.6993E-02    1.5496E-04
  0.070    2.0030E-02    1.9848E-02    1.8126E-04
  0.080    2.2919E-02    2.2711E-02    2.0772E-04
  0.090    2.5817E-02    2.5582E-02    2.3432E-04
  0.100    2.8722E-02    2.8461E-02    2.6108E-04
  0.110    3.1636E-02    3.1348E-02    2.8800E-04
  0.120    3.4559E-02    3.4244E-02    3.1508E-04
  0.130    3.7491E-02    3.7149E-02    3.4233E-04
  0.140    4.0432E-02    4.0062E-02    3.6975E-04
  0.150    4.3383E-02    4.2985E-02    3.9735E-04
  0.160    4.6343E-02    4.5918E-02    4.2513E-04
  0.170    4.9314E-02    4.8861E-02    4.5309E-04
  0.180    5.2296E-02    5.1815E-02    4.8125E-04
  0.190    5.5289E-02    5.4779E-02    5.0959E-04
  0.200    5.8293E-02    5.7754E-02    5.3814E-04
  0.210    6.1308E-02    6.0741E-02    5.6690E-04
  0.220    6.4336E-02    6.3740E-02    5.9586E-04
  0.230    6.7376E-02    6.6751E-02    6.2504E-04
  0.240    7.0428E-02    6.9774E-02    6.5444E-04
  0.250    7.3494E-02    7.2810E-02    6.8407E-04
  0.260    7.6574E-02    7.5860E-02    7.1394E-04
  0.270    7.9667E-02    7.8923E-02    7.4404E-04
  0.280    8.2775E-02    8.2001E-02    7.7438E-04
  0.290    8.5898E-02    8.5093E-02    8.0498E-04
  0.300    8.9036E-02    8.8200E-02    8.3584E-04
  0.310    9.2190E-02    9.1323E-02    8.6696E-04
  0.320    9.5360E-02    9.4462E-02    8.9836E-04
  0.330    9.8547E-02    9.7617E-02    9.3003E-04
  0.340    1.0175E-01    1.0079E-01    9.6200E-04
  0.350    1.0497E-01    1.0398E-01    9.9425E-04
  0.360    1.0821E-01    1.0719E-01    1.0268E-03
  0.370    1.1147E-01    1.1041E-01    1.0597E-03
  0.380    1.1475E-01    1.1366E-01    1.0929E-03
  0.390    1.1805E-01    1.1692E-01    1.1264E-03
  0.400    1.2137E-01    1.2021E-01    1.1602E-03
  0.410    1.2471E-01    1.2351E-01    1.1944E-03
  0.420    1.2807E-01    1.2684E-01    1.2290E-03
  0.430    1.3145E-01    1.3019E-01    1.2639E-03
  0.440    1.3486E-01    1.3356E-01    1.2992E-03
  0.450    1.3829E-01    1.3695E-01    1.3349E-03
  0.460    1.4174E-01    1.4037E-01    1.3709E-03
  0.470    1.4522E-01    1.4382E-01    1.4074E-03
  0.480    1.4873E-01    1.4729E-01    1.4443E-03
  0.490    1.5226E-01    1.5078E-01    1.4816E-03
  0.500    1.5583E-01    1.5431E-01    1.5194E-03
  0.510    1.5942E-01    1.5786E-01    1.5577E-03
  0.520    1.6303E-01    1.6144E-01    1.5964E-03
  0.530    1.6668E-01    1.6505E-01    1.6355E-03
  0.540    1.7036E-01    1.6869E-01    1.6752E-03
  0.550    1.7408E-01    1.7236E-01    1.7154E-03
  0.560    1.7782E-01    1.7607E-01    1.7562E-03
  0.570    1.8160E-01    1.7980E-01    1.7974E-03
  0.580    1.8542E-01    1.8358E-01    1.8393E-03
  0.590    1.8927E-01    1.8739E-01    1.8817E-03
  0.600    1.9316E-01    1.9123E-01    1.9247E-03
  0.610    1.9709E-01    1.9512E-01    1.9683E-03
  0.620    2.0106E-01    1.9904E-01    2.0126E-03
  0.630    2.0507E-01    2.0301E-01    2.0575E-03
  0.640    2.0912E-01    2.0702E-01    2.1031E-03
  0.650    2.1322E-01    2.1107E-01    2.1494E-03
  0.660    2.1736E-01    2.1516E-01    2.1965E-03
  0.670    2.2155E-01    2.1931E-01    2.2442E-03
  0.680    2.2579E-01    2.2350E-01    2.2928E-03
  0.690    2.3008E-01    2.2774E-01    2.3422E-03
  0.700    2.3443E-01    2.3203E-01    2.3924E-03
  0.710    2.3882E-01    2.3638E-01    2.4434E-03
  0.720    2.4328E-01    2.4078E-01    2.4954E-03
  0.730    2.4779E-01    2.4525E-01    2.5483E-03
  0.740    2.5237E-01    2.4977E-01    2.6021E-03
  0.750    2.5701E-01    2.5435E-01    2.6570E-03
  0.760    2.6171E-01    2.5900E-01    2.7128E-03
  0.770    2.6648E-01    2.6371E-01    2.7698E-03
  0.780    2.7133E-01    2.6850E-01    2.8279E-03
  0.790    2.7625E-01    2.7336E-01    2.8871E-03
  0.800    2.8124E-01    2.7829E-01    2.9475E-03
