 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8637E-03    2.8382E-03    2.5447E-05
  0.020    5.7332E-03    5.6822E-03    5.1022E-05
  0.030    8.6088E-03    8.5320E-03    7.6726E-05
  0.040    1.1491E-02    1.1388E-02    1.0256E-04
  0.050    1.4379E-02    1.4250E-02    1.2854E-04
  0.060    1.7274E-02    1.7119E-02    1.5465E-04
  0.070    2.0176E-02    1.9995E-02    1.8090E-04
  0.080    2.3086E-02    2.2878E-02    2.0730E-04
  0.090    2.6002E-02    2.5768E-02    2.3385E-04
  0.100    2.8927E-02    2.8666E-02    2.6055E-04
  0.110    3.1859E-02    3.1572E-02    2.8740E-04
  0.120    3.4800E-02    3.4485E-02    3.1442E-04
  0.130    3.7749E-02    3.7407E-02    3.4159E-04
  0.140    4.0707E-02    4.0338E-02    3.6894E-04
  0.150    4.3673E-02    4.3277E-02    3.9645E-04
  0.160    4.6650E-02    4.6225E-02    4.2414E-04
  0.170    4.9635E-02    4.9183E-02    4.5200E-04
  0.180    5.2631E-02    5.2151E-02    4.8005E-04
  0.190    5.5637E-02    5.5128E-02    5.0828E-04
  0.200    5.8653E-02    5.8116E-02    5.3670E-04
  0.210    6.1680E-02    6.1115E-02    5.6532E-04
  0.220    6.4718E-02    6.4124E-02    5.9413E-04
  0.230    6.7768E-02    6.7144E-02    6.2316E-04
  0.240    7.0829E-02    7.0177E-02    6.5239E-04
  0.250    7.3902E-02    7.3221E-02    6.8183E-04
  0.260    7.6988E-02    7.6277E-02    7.1149E-04
  0.270    8.0087E-02    7.9346E-02    7.4138E-04
  0.280    8.3199E-02    8.2427E-02    7.7149E-04
  0.290    8.6325E-02    8.5523E-02    8.0185E-04
  0.300    8.9464E-02    8.8632E-02    8.3244E-04
  0.310    9.2618E-02    9.1755E-02    8.6327E-04
  0.320    9.5787E-02    9.4892E-02    8.9437E-04
  0.330    9.8971E-02    9.8045E-02    9.2572E-04
  0.340    1.0217E-01    1.0121E-01    9.5733E-04
  0.350    1.0539E-01    1.0440E-01    9.8922E-04
  0.360    1.0862E-01    1.0760E-01    1.0214E-03
  0.370    1.1187E-01    1.1081E-01    1.0538E-03
  0.380    1.1513E-01    1.1405E-01    1.0866E-03
  0.390    1.1842E-01    1.1730E-01    1.1196E-03
  0.400    1.2172E-01    1.2057E-01    1.1530E-03
  0.410    1.2505E-01    1.2386E-01    1.1866E-03
  0.420    1.2839E-01    1.2717E-01    1.2206E-03
  0.430    1.3175E-01    1.3050E-01    1.2550E-03
  0.440    1.3513E-01    1.3385E-01    1.2896E-03
  0.450    1.3854E-01    1.3722E-01    1.3247E-03
  0.460    1.4197E-01    1.4061E-01    1.3600E-03
  0.470    1.4542E-01    1.4402E-01    1.3958E-03
