Albedo  I/F(total)      I/F(solar)      I/F(saturn)	    I/F(total)^2    I/F(solar)^2    I/F(saturn)^2
-----------------------------------------------------------------------------------------------------
0.530	6.723840e+00	6.656280e+00	6.753160e-02	1.103145e+00	1.081093e+00	1.112622e-04
0.540	6.871160e+00	6.802040e+00	6.915440e-02	1.152011e+00	1.128957e+00	1.166734e-04
0.550	7.019760e+00	6.948930e+00	7.079790e-02	1.202375e+00	1.178242e+00	1.222847e-04
0.560	7.169590e+00	7.097160e+00	7.246190e-02	1.254248e+00	1.229042e+00	1.281004e-04
0.570	7.320780e+00	7.246630e+00	7.414780e-02	1.307702e+00	1.281354e+00	1.341302e-04
0.580	7.473290e+00	7.397450e+00	7.585540e-02	1.362751e+00	1.335241e+00	1.403791e-04
0.590	7.627220e+00	7.549620e+00	7.758620e-02	1.419466e+00	1.390736e+00	1.468580e-04
0.600	7.782610e+00	7.703290e+00	7.934050e-02	1.477888e+00	1.447925e+00	1.535739e-04
0.610	7.939530e+00	7.858390e+00	8.111890e-02	1.538083e+00	1.506816e+00	1.605353e-04
0.620	8.097940e+00	8.015010e+00	8.292320e-02	1.600070e+00	1.567470e+00	1.677558e-04
0.630	8.258010e+00	8.173240e+00	8.475260e-02	1.663947e+00	1.629969e+00	1.752391e-04
0.640	8.419690e+00	8.333100e+00	8.660950e-02	1.729737e+00	1.694348e+00	1.830017e-04
0.650	8.583120e+00	8.494600e+00	8.849370e-02	1.797534e+00	1.760657e+00	1.910508e-04
0.660	8.748310e+00	8.657900e+00	9.040620e-02	1.867386e+00	1.828999e+00	1.993975e-04
0.670	8.915390e+00	8.823000e+00	9.234970e-02	1.939391e+00	1.899415e+00	2.080623e-04
0.680	9.084270e+00	8.989960e+00	9.432270e-02	2.013559e+00	1.971978e+00	2.170469e-04
0.690	9.255200e+00	9.158880e+00	9.632800e-02	2.090040e+00	2.046777e+00	2.263739e-04
0.700	9.428210e+00	9.329780e+00	9.836560e-02	2.168903e+00	2.123867e+00	2.360515e-04
0.710	9.603250e+00	9.502780e+00	1.004383e-01	2.250183e+00	2.203358e+00	2.461037e-04
0.720	9.780520e+00	9.677960e+00	1.025459e-01	2.334018e+00	2.285338e+00	2.565402e-04
0.730	9.960100e+00	9.855360e+00	1.046895e-01	2.420510e+00	2.369882e+00	2.673776e-04
0.740	1.014200e+01	1.003509e+01	1.068721e-01	2.509719e+00	2.457104e+00	2.786421e-04
0.750	1.032638e+01	1.021731e+01	1.090934e-01	2.601797e+00	2.547141e+00	2.903447e-04
0.760	1.051325e+01	1.040193e+01	1.113562e-01	2.696808e+00	2.640014e+00	3.025141e-04
0.770	1.070285e+01	1.058921e+01	1.136612e-01	2.794953e+00	2.735931e+00	3.151665e-04
0.780	1.089522e+01	1.077922e+01	1.160111e-01	2.896321e+00	2.834991e+00	3.283330e-04
0.790	1.109045e+01	1.097205e+01	1.184062e-01	3.001041e+00	2.937326e+00	3.420298e-04
0.800	1.128862e+01	1.116776e+01	1.208495e-01	3.109247e+00	3.043041e+00	3.562907e-04
0.810	1.148992e+01	1.136659e+01	1.233432e-01	3.221115e+00	3.152353e+00	3.711460e-04
0.820	1.169451e+01	1.156859e+01	1.258881e-01	3.336838e+00	3.265386e+00	3.866192e-04
0.830	1.190245e+01	1.177397e+01	1.284875e-01	3.456550e+00	3.382351e+00	4.027502e-04
0.840	1.211389e+01	1.198275e+01	1.311432e-01	3.580443e+00	3.503363e+00	4.195704e-04
0.850	1.232906e+01	1.219519e+01	1.338581e-01	3.708760e+00	3.628678e+00	4.371219e-04
0.860	1.254809e+01	1.241140e+01	1.366351e-01	3.841697e+00	3.758479e+00	4.554469e-04
0.870	1.277109e+01	1.263160e+01	1.394759e-01	3.979447e+00	3.893018e+00	4.745823e-04
0.880	1.299832e+01	1.285592e+01	1.423842e-01	4.122313e+00	4.032508e+00	4.945803e-04
0.890	1.322997e+01	1.308457e+01	1.453629e-01	4.270546e+00	4.177218e+00	5.154903e-04
0.900	1.346625e+01	1.331780e+01	1.484158e-01	4.424443e+00	4.327454e+00	5.373704e-04
0.910	1.370733e+01	1.355577e+01	1.515459e-01	4.584269e+00	4.483481e+00	5.602759e-04
0.920	1.395354e+01	1.379877e+01	1.547572e-01	4.750425e+00	4.645655e+00	5.842727e-04
0.930	1.420504e+01	1.404697e+01	1.580537e-01	4.923209e+00	4.814278e+00	6.094298e-04
0.940	1.446218e+01	1.430074e+01	1.614400e-01	5.103055e+00	4.989791e+00	6.358242e-04
0.950	1.472520e+01	1.456028e+01	1.649208e-01	5.290351e+00	5.172543e+00	6.635388e-04
0.960	1.499445e+01	1.482594e+01	1.684998e-01	5.485586e+00	5.363015e+00	6.926521e-04
0.970	1.527025e+01	1.509806e+01	1.721839e-01	5.689238e+00	5.561683e+00	7.232732e-04
0.980	1.555294e+01	1.537695e+01	1.759780e-01	5.901826e+00	5.769049e+00	7.555011e-04
0.990	1.584287e+01	1.566300e+01	1.798880e-01	6.123912e+00	5.985683e+00	7.894492e-04
1.000	1.614054e+01	1.595664e+01	1.839210e-01	6.356200e+00	6.212218e+00	8.252466e-04
