 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8128E-03    2.7875E-03    2.5305E-05
  0.020    5.6314E-03    5.5806E-03    5.0740E-05
  0.030    8.4559E-03    8.3795E-03    7.6309E-05
  0.040    1.1287E-02    1.1185E-02    1.0201E-04
  0.050    1.4124E-02    1.3996E-02    1.2786E-04
  0.060    1.6967E-02    1.6814E-02    1.5385E-04
  0.070    1.9818E-02    1.9638E-02    1.7998E-04
  0.080    2.2676E-02    2.2470E-02    2.0626E-04
  0.090    2.5542E-02    2.5309E-02    2.3270E-04
  0.100    2.8415E-02    2.8155E-02    2.5929E-04
  0.110    3.1296E-02    3.1010E-02    2.8604E-04
  0.120    3.4185E-02    3.3872E-02    3.1295E-04
  0.130    3.7083E-02    3.6743E-02    3.4003E-04
  0.140    3.9990E-02    3.9622E-02    3.6728E-04
  0.150    4.2905E-02    4.2511E-02    3.9471E-04
  0.160    4.5831E-02    4.5408E-02    4.2231E-04
  0.170    4.8766E-02    4.8316E-02    4.5010E-04
  0.180    5.1711E-02    5.1233E-02    4.7807E-04
  0.190    5.4666E-02    5.4160E-02    5.0623E-04
  0.200    5.7632E-02    5.7098E-02    5.3459E-04
  0.210    6.0609E-02    6.0046E-02    5.6315E-04
  0.220    6.3598E-02    6.3006E-02    5.9192E-04
  0.230    6.6598E-02    6.5977E-02    6.2089E-04
  0.240    6.9610E-02    6.8960E-02    6.5008E-04
  0.250    7.2635E-02    7.1956E-02    6.7949E-04
  0.260    7.5673E-02    7.4964E-02    7.0912E-04
  0.270    7.8723E-02    7.7985E-02    7.3898E-04
  0.280    8.1788E-02    8.1019E-02    7.6908E-04
  0.290    8.4866E-02    8.4067E-02    7.9942E-04
  0.300    8.7959E-02    8.7129E-02    8.3001E-04
  0.310    9.1067E-02    9.0206E-02    8.6085E-04
  0.320    9.4190E-02    9.3298E-02    8.9195E-04
  0.330    9.7329E-02    9.6406E-02    9.2331E-04
  0.340    1.0048E-01    9.9529E-02    9.5495E-04
  0.350    1.0366E-01    1.0267E-01    9.8687E-04
  0.360    1.0685E-01    1.0583E-01    1.0191E-03
  0.370    1.1005E-01    1.0900E-01    1.0516E-03
  0.380    1.1328E-01    1.1219E-01    1.0844E-03
  0.390    1.1652E-01    1.1540E-01    1.1175E-03
  0.400    1.1978E-01    1.1863E-01    1.1509E-03
  0.410    1.2307E-01    1.2188E-01    1.1847E-03
  0.420    1.2637E-01    1.2515E-01    1.2188E-03
  0.430    1.2970E-01    1.2844E-01    1.2532E-03
  0.440    1.3304E-01    1.3176E-01    1.2880E-03
  0.450    1.3641E-01    1.3509E-01    1.3231E-03
  0.460    1.3981E-01    1.3845E-01    1.3586E-03
  0.470    1.4322E-01    1.4183E-01    1.3946E-03
  0.480    1.4666E-01    1.4523E-01    1.4308E-03
  0.490    1.5013E-01    1.4866E-01    1.4675E-03
  0.500    1.5362E-01    1.5212E-01    1.5047E-03
  0.510    1.5714E-01    1.5560E-01    1.5422E-03
  0.520    1.6069E-01    1.5911E-01    1.5802E-03
  0.530    1.6426E-01    1.6265E-01    1.6186E-03
  0.540    1.6787E-01    1.6621E-01    1.6575E-03
  0.550    1.7151E-01    1.6981E-01    1.6969E-03
  0.560    1.7517E-01    1.7344E-01    1.7368E-03
  0.570    1.7887E-01    1.7710E-01    1.7772E-03
  0.580    1.8261E-01    1.8079E-01    1.8181E-03
  0.590    1.8638E-01    1.8452E-01    1.8596E-03
  0.600    1.9018E-01    1.8828E-01    1.9016E-03
  0.610    1.9402E-01    1.9208E-01    1.9442E-03
  0.620    1.9790E-01    1.9592E-01    1.9874E-03
  0.630    2.0182E-01    1.9979E-01    2.0312E-03
  0.640    2.0579E-01    2.0371E-01    2.0757E-03
  0.650    2.0979E-01    2.0767E-01    2.1208E-03
  0.660    2.1384E-01    2.1167E-01    2.1666E-03
  0.670    2.1793E-01    2.1572E-01    2.2131E-03
  0.680    2.2207E-01    2.1981E-01    2.2603E-03
  0.690    2.2626E-01    2.2395E-01    2.3082E-03
  0.700    2.3050E-01    2.2814E-01    2.3570E-03
  0.710    2.3479E-01    2.3239E-01    2.4065E-03
  0.720    2.3914E-01    2.3668E-01    2.4569E-03
  0.730    2.4354E-01    2.4104E-01    2.5082E-03
  0.740    2.4801E-01    2.4545E-01    2.5603E-03
  0.750    2.5253E-01    2.4992E-01    2.6134E-03
  0.760    2.5712E-01    2.5445E-01    2.6674E-03
  0.770    2.6177E-01    2.5905E-01    2.7225E-03
  0.780    2.6649E-01    2.6371E-01    2.7786E-03
  0.790    2.7129E-01    2.6845E-01    2.8358E-03
  0.800    2.7616E-01    2.7326E-01    2.8941E-03
  0.810    2.8110E-01    2.7815E-01    2.9536E-03
  0.820    2.8613E-01    2.8311E-01    3.0144E-03
  0.830    2.9124E-01    2.8816E-01    3.0764E-03
  0.840    2.9644E-01    2.9330E-01    3.1398E-03
  0.850    3.0173E-01    2.9852E-01    3.2045E-03
  0.860    3.0712E-01    3.0384E-01    3.2708E-03
  0.870    3.1260E-01    3.0926E-01    3.3385E-03
