 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8700E-03    2.8444E-03    2.5642E-05
  0.020    5.7455E-03    5.6941E-03    5.1411E-05
  0.030    8.6265E-03    8.5492E-03    7.7308E-05
  0.040    1.1513E-02    1.1410E-02    1.0334E-04
  0.050    1.4406E-02    1.4277E-02    1.2950E-04
  0.060    1.7305E-02    1.7150E-02    1.5581E-04
  0.070    2.0211E-02    2.0029E-02    1.8225E-04
  0.080    2.3124E-02    2.2915E-02    2.0884E-04
  0.090    2.6044E-02    2.5808E-02    2.3558E-04
  0.100    2.8971E-02    2.8708E-02    2.6248E-04
  0.110    3.1905E-02    3.1616E-02    2.8953E-04
  0.120    3.4848E-02    3.4531E-02    3.1674E-04
  0.130    3.7799E-02    3.7454E-02    3.4411E-04
  0.140    4.0758E-02    4.0386E-02    3.7166E-04
  0.150    4.3726E-02    4.3326E-02    3.9937E-04
  0.160    4.6703E-02    4.6275E-02    4.2726E-04
  0.170    4.9689E-02    4.9234E-02    4.5534E-04
  0.180    5.2685E-02    5.2201E-02    4.8359E-04
  0.190    5.5691E-02    5.5179E-02    5.1204E-04
  0.200    5.8707E-02    5.8167E-02    5.4068E-04
  0.210    6.1734E-02    6.1165E-02    5.6953E-04
  0.220    6.4772E-02    6.4174E-02    5.9857E-04
  0.230    6.7822E-02    6.7194E-02    6.2783E-04
  0.240    7.0883E-02    7.0226E-02    6.5729E-04
  0.250    7.3956E-02    7.3269E-02    6.8698E-04
  0.260    7.7042E-02    7.6325E-02    7.1690E-04
  0.270    8.0141E-02    7.9394E-02    7.4704E-04
  0.280    8.3253E-02    8.2476E-02    7.7742E-04
  0.290    8.6379E-02    8.5571E-02    8.0805E-04
  0.300    8.9519E-02    8.8680E-02    8.3892E-04
  0.310    9.2673E-02    9.1803E-02    8.7005E-04
  0.320    9.5843E-02    9.4941E-02    9.0143E-04
  0.330    9.9028E-02    9.8095E-02    9.3309E-04
  0.340    1.0223E-01    1.0126E-01    9.6502E-04
  0.350    1.0545E-01    1.0445E-01    9.9724E-04
  0.360    1.0868E-01    1.0765E-01    1.0297E-03
  0.370    1.1193E-01    1.1087E-01    1.0625E-03
  0.380    1.1520E-01    1.1411E-01    1.0956E-03
  0.390    1.1849E-01    1.1736E-01    1.1291E-03
  0.400    1.2180E-01    1.2064E-01    1.1628E-03
  0.410    1.2513E-01    1.2393E-01    1.1969E-03
  0.420    1.2847E-01    1.2724E-01    1.2313E-03
  0.430    1.3184E-01    1.3058E-01    1.2660E-03
  0.440    1.3523E-01    1.3393E-01    1.3011E-03
  0.450    1.3865E-01    1.3731E-01    1.3366E-03
  0.460    1.4208E-01    1.4071E-01    1.3725E-03
  0.470    1.4554E-01    1.4413E-01    1.4087E-03
  0.480    1.4903E-01    1.4758E-01    1.4454E-03
  0.490    1.5254E-01    1.5105E-01    1.4824E-03
  0.500    1.5607E-01    1.5455E-01    1.5199E-03
  0.510    1.5963E-01    1.5808E-01    1.5578E-03
  0.520    1.6323E-01    1.6163E-01    1.5962E-03
  0.530    1.6684E-01    1.6521E-01    1.6350E-03
  0.540    1.7049E-01    1.6882E-01    1.6743E-03
  0.550    1.7417E-01    1.7246E-01    1.7140E-03
  0.560    1.7788E-01    1.7613E-01    1.7543E-03
  0.570    1.8162E-01    1.7983E-01    1.7951E-03
  0.580    1.8540E-01    1.8356E-01    1.8364E-03
  0.590    1.8921E-01    1.8733E-01    1.8783E-03
  0.600    1.9306E-01    1.9114E-01    1.9207E-03
  0.610    1.9694E-01    1.9498E-01    1.9638E-03
  0.620    2.0087E-01    1.9886E-01    2.0074E-03
  0.630    2.0483E-01    2.0278E-01    2.0516E-03
  0.640    2.0883E-01    2.0674E-01    2.0965E-03
  0.650    2.1288E-01    2.1074E-01    2.1421E-03
  0.660    2.1697E-01    2.1478E-01    2.1883E-03
  0.670    2.2110E-01    2.1887E-01    2.2352E-03
  0.680    2.2529E-01    2.2300E-01    2.2829E-03
  0.690    2.2952E-01    2.2719E-01    2.3313E-03
  0.700    2.3380E-01    2.3142E-01    2.3805E-03
  0.710    2.3813E-01    2.3570E-01    2.4305E-03
  0.720    2.4252E-01    2.4004E-01    2.4813E-03
