 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.9222E-03    2.8959E-03    2.6320E-05
  0.020    5.8502E-03    5.7974E-03    5.2774E-05
  0.030    8.7841E-03    8.7047E-03    7.9363E-05
  0.040    1.1724E-02    1.1618E-02    1.0609E-04
  0.050    1.4671E-02    1.4538E-02    1.3296E-04
  0.060    1.7624E-02    1.7464E-02    1.5998E-04
  0.070    2.0584E-02    2.0397E-02    1.8715E-04
  0.080    2.3551E-02    2.3337E-02    2.1447E-04
  0.090    2.6526E-02    2.6284E-02    2.4194E-04
  0.100    2.9508E-02    2.9239E-02    2.6958E-04
  0.110    3.2499E-02    3.2201E-02    2.9738E-04
  0.120    3.5497E-02    3.5172E-02    3.2535E-04
  0.130    3.8505E-02    3.8151E-02    3.5350E-04
  0.140    4.1521E-02    4.1139E-02    3.8181E-04
  0.150    4.4546E-02    4.4135E-02    4.1032E-04
  0.160    4.7580E-02    4.7141E-02    4.3900E-04
  0.170    5.0624E-02    5.0157E-02    4.6788E-04
  0.180    5.3679E-02    5.3182E-02    4.9695E-04
  0.190    5.6743E-02    5.6217E-02    5.2622E-04
  0.200    5.9818E-02    5.9263E-02    5.5569E-04
  0.210    6.2905E-02    6.2319E-02    5.8537E-04
  0.220    6.6002E-02    6.5387E-02    6.1527E-04
  0.230    6.9111E-02    6.8466E-02    6.4538E-04
  0.240    7.2233E-02    7.1557E-02    6.7572E-04
  0.250    7.5366E-02    7.4660E-02    7.0630E-04
  0.260    7.8513E-02    7.7776E-02    7.3710E-04
  0.270    8.1673E-02    8.0904E-02    7.6815E-04
  0.280    8.4846E-02    8.4046E-02    7.9945E-04
  0.290    8.8033E-02    8.7202E-02    8.3100E-04
  0.300    9.1235E-02    9.0372E-02    8.6281E-04
  0.310    9.4451E-02    9.3556E-02    8.9489E-04
  0.320    9.7683E-02    9.6755E-02    9.2725E-04
  0.330    1.0093E-01    9.9970E-02    9.5988E-04
  0.340    1.0419E-01    1.0320E-01    9.9281E-04
  0.350    1.0747E-01    1.0645E-01    1.0260E-03
  0.360    1.1077E-01    1.0971E-01    1.0595E-03
  0.370    1.1409E-01    1.1299E-01    1.0934E-03
  0.380    1.1742E-01    1.1629E-01    1.1275E-03
  0.390    1.2077E-01    1.1961E-01    1.1620E-03
  0.400    1.2414E-01    1.2294E-01    1.1968E-03
  0.410    1.2753E-01    1.2630E-01    1.2320E-03
  0.420    1.3094E-01    1.2968E-01    1.2675E-03
  0.430    1.3438E-01    1.3307E-01    1.3034E-03
  0.440    1.3783E-01    1.3649E-01    1.3397E-03
  0.450    1.4131E-01    1.3993E-01    1.3763E-03
  0.460    1.4481E-01    1.4339E-01    1.4134E-03
  0.470    1.4833E-01    1.4688E-01    1.4509E-03
  0.480    1.5188E-01    1.5039E-01    1.4887E-03
  0.490    1.5545E-01    1.5392E-01    1.5270E-03
  0.500    1.5905E-01    1.5748E-01    1.5658E-03
  0.510    1.6267E-01    1.6107E-01    1.6050E-03
  0.520    1.6632E-01    1.6468E-01    1.6447E-03
  0.530    1.7001E-01    1.6832E-01    1.6849E-03
  0.540    1.7372E-01    1.7199E-01    1.7255E-03
  0.550    1.7746E-01    1.7569E-01    1.7667E-03
  0.560    1.8123E-01    1.7942E-01    1.8084E-03
  0.570    1.8503E-01    1.8318E-01    1.8507E-03
  0.580    1.8887E-01    1.8698E-01    1.8935E-03
  0.590    1.9274E-01    1.9080E-01    1.9369E-03
  0.600    1.9665E-01    1.9467E-01    1.9809E-03
  0.610    2.0059E-01    1.9857E-01    2.0256E-03
  0.620    2.0457E-01    2.0250E-01    2.0708E-03
  0.630    2.0859E-01    2.0648E-01    2.1168E-03
  0.640    2.1266E-01    2.1049E-01    2.1634E-03
  0.650    2.1676E-01    2.1455E-01    2.2107E-03
  0.660    2.2091E-01    2.1865E-01    2.2588E-03
  0.670    2.2510E-01    2.2279E-01    2.3076E-03
  0.680    2.2933E-01    2.2698E-01    2.3572E-03
  0.690    2.3362E-01    2.3121E-01    2.4077E-03
  0.700    2.3796E-01    2.3550E-01    2.4589E-03
  0.710    2.4234E-01    2.3983E-01    2.5111E-03
  0.720    2.4679E-01    2.4422E-01    2.5641E-03
  0.730    2.5128E-01    2.4866E-01    2.6181E-03
  0.740    2.5584E-01    2.5316E-01    2.6731E-03
  0.750    2.6045E-01    2.5772E-01    2.7291E-03
  0.760    2.6513E-01    2.6234E-01    2.7861E-03
  0.770    2.6987E-01    2.6703E-01    2.8442E-03
  0.780    2.7468E-01    2.7178E-01    2.9035E-03
  0.790    2.7956E-01    2.7660E-01    2.9640E-03
  0.800    2.8451E-01    2.8149E-01    3.0257E-03
  0.810    2.8954E-01    2.8645E-01    3.0887E-03
  0.820    2.9465E-01    2.9150E-01    3.1531E-03
  0.830    2.9984E-01    2.9662E-01    3.2189E-03
  0.840    3.0512E-01    3.0183E-01    3.2861E-03
  0.850    3.1048E-01    3.0713E-01    3.3549E-03
  0.860    3.1594E-01    3.1252E-01    3.4254E-03
  0.870    3.2150E-01    3.1800E-01    3.4975E-03
  0.880    3.2716E-01    3.2359E-01    3.5714E-03
  0.890    3.3293E-01    3.2928E-01    3.6471E-03
  0.900    3.3881E-01    3.3508E-01    3.7248E-03
  0.910    3.4480E-01    3.4100E-01    3.8046E-03
  0.920    3.5093E-01    3.4704E-01    3.8865E-03
  0.930    3.5717E-01    3.5320E-01    3.9707E-03
  0.940    3.6356E-01    3.5950E-01    4.0573E-03
  0.950    3.7009E-01    3.6594E-01    4.1464E-03
  0.960    3.7676E-01    3.7253E-01    4.2382E-03
  0.970    3.8360E-01    3.7926E-01    4.3328E-03
  0.980    3.9060E-01    3.8617E-01    4.4304E-03
  0.990    3.9777E-01    3.9324E-01    4.5311E-03
  1.000    4.0512E-01    4.0049E-01    4.6352E-03
