 Curly R     I/F(total)  I/F(solar)   I/F(saturn)
 ---------------------------------------------------
  0.010    2.8690E-03    2.8438E-03    2.5185E-05
  0.020    5.7436E-03    5.6931E-03    5.0497E-05
  0.030    8.6241E-03    8.5482E-03    7.5939E-05
  0.040    1.1511E-02    1.1409E-02    1.0151E-04
  0.050    1.4404E-02    1.4276E-02    1.2723E-04
  0.060    1.7303E-02    1.7150E-02    1.5308E-04
  0.070    2.0210E-02    2.0031E-02    1.7907E-04
  0.080    2.3123E-02    2.2918E-02    2.0521E-04
  0.090    2.6044E-02    2.5813E-02    2.3150E-04
  0.100    2.8973E-02    2.8715E-02    2.5795E-04
  0.110    3.1910E-02    3.1626E-02    2.8455E-04
  0.120    3.4855E-02    3.4544E-02    3.1131E-04
  0.130    3.7809E-02    3.7471E-02    3.3824E-04
  0.140    4.0772E-02    4.0406E-02    3.6534E-04
  0.150    4.3743E-02    4.3351E-02    3.9261E-04
  0.160    4.6725E-02    4.6305E-02    4.2006E-04
  0.170    4.9716E-02    4.9268E-02    4.4769E-04
  0.180    5.2717E-02    5.2242E-02    4.7550E-04
  0.190    5.5729E-02    5.5226E-02    5.0351E-04
  0.200    5.8752E-02    5.8220E-02    5.3171E-04
  0.210    6.1786E-02    6.1226E-02    5.6011E-04
  0.220    6.4832E-02    6.4243E-02    5.8871E-04
  0.230    6.7889E-02    6.7272E-02    6.1752E-04
  0.240    7.0959E-02    7.0313E-02    6.4655E-04
  0.250    7.4042E-02    7.3366E-02    6.7580E-04
  0.260    7.7138E-02    7.6433E-02    7.0527E-04
  0.270    8.0248E-02    7.9513E-02    7.3498E-04
  0.280    8.3371E-02    8.2606E-02    7.6492E-04
  0.290    8.6509E-02    8.5714E-02    7.9510E-04
  0.300    8.9662E-02    8.8836E-02    8.2553E-04
  0.310    9.2830E-02    9.1974E-02    8.5622E-04
  0.320    9.6014E-02    9.5127E-02    8.8717E-04
  0.330    9.9214E-02    9.8296E-02    9.1839E-04
  0.340    1.0243E-01    1.0148E-01    9.4988E-04
  0.350    1.0567E-01    1.0468E-01    9.8165E-04
  0.360    1.0892E-01    1.0790E-01    1.0137E-03
  0.370    1.1219E-01    1.1114E-01    1.0461E-03
  0.380    1.1548E-01    1.1440E-01    1.0787E-03
  0.390    1.1879E-01    1.1767E-01    1.1117E-03
  0.400    1.2212E-01    1.2097E-01    1.1450E-03
  0.410    1.2547E-01    1.2429E-01    1.1787E-03
  0.420    1.2884E-01    1.2762E-01    1.2126E-03
  0.430    1.3223E-01    1.3098E-01    1.2469E-03
  0.440    1.3565E-01    1.3437E-01    1.2816E-03
  0.450    1.3909E-01    1.3777E-01    1.3167E-03
  0.460    1.4255E-01    1.4120E-01    1.3521E-03
  0.470    1.4604E-01    1.4465E-01    1.3879E-03
  0.480    1.4955E-01    1.4813E-01    1.4241E-03
  0.490    1.5309E-01    1.5163E-01    1.4607E-03
  0.500    1.5666E-01    1.5517E-01    1.4977E-03
  0.510    1.6026E-01    1.5872E-01    1.5352E-03
  0.520    1.6389E-01    1.6231E-01    1.5731E-03
  0.530    1.6754E-01    1.6593E-01    1.6115E-03
  0.540    1.7123E-01    1.6958E-01    1.6504E-03
  0.550    1.7495E-01    1.7326E-01    1.6897E-03
  0.560    1.7870E-01    1.7697E-01    1.7295E-03
  0.570    1.8249E-01    1.8072E-01    1.7699E-03
  0.580    1.8631E-01    1.8450E-01    1.8108E-03
